name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Andreas Hoelgebaum Pereira,Fulham,Everton,2023-08-12,False,32,0.0,0.0,0.0,0.0,4,0.0,0.0,0.3,0,0,4.0,0.0,32.0,4.0,6.0,6.41,4.82,0.05,2.0
Andreas Hoelgebaum Pereira,Fulham,Brentford,2023-08-19,True,67,0.0,0.01,0.0,0.02,2,1.0,1.0,2.0,0,1,3.0,0.01,49.5,4.0,6.0,6.41,4.82,0.05,8.0
Andreas Hoelgebaum Pereira,Fulham,Arsenal,2023-08-26,False,62,1.0,0.01,0.0,0.02,8,1.0,1.0,5.2,0,1,4.67,0.01,53.67,4.0,6.0,6.41,4.82,0.05,1.0
Andreas Hoelgebaum Pereira,Fulham,Manchester City,2023-09-02,False,90,0.0,0.0,0.0,0.05,1,0.0,1.0,2.3,0,1,3.75,0.01,62.75,4.0,6.0,6.41,4.82,0.05,3.0
Andreas Hoelgebaum Pereira,Fulham,Luton,2023-09-16,True,80,0.0,0.0,0.0,0.62,3,0.0,4.0,7.4,0,1,3.6,0.0,66.2,4.0,6.0,6.41,4.82,0.05,3.0
Andreas Hoelgebaum Pereira,Fulham,Crystal Palace,2023-09-23,False,74,0.0,0.16,0.0,0.07,3,2.0,1.0,4.5,0,1,3.4,0.04,67.5,4.0,6.0,6.41,4.82,0.05,1.0
Andreas Hoelgebaum Pereira,Fulham,Chelsea,2023-10-02,True,74,0.0,0.0,0.0,0.06,1,0.0,2.0,3.6,0,1,3.2,0.04,68.43,4.0,6.0,6.41,4.82,0.05,5.0
Andreas Hoelgebaum Pereira,Fulham,Sheffield,2023-10-07,True,70,0.0,0.59,1.0,0.52,5,3.0,1.0,5.1,0,1,2.6,0.35,68.62,4.0,6.0,6.41,4.82,0.05,1.0
Andreas Hoelgebaum Pereira,Fulham,Tottenham,2023-10-23,False,45,0.0,0.0,0.0,0.06,1,0.0,2.0,3.4,0,1,2.6,0.35,66.0,4.0,6.0,6.41,4.82,0.05,1.0
Andreas Hoelgebaum Pereira,Fulham,Brighton,2023-10-29,False,32,0.0,0.24,0.0,0.02,1,3.0,1.0,4.4,0,0,2.2,0.4,62.6,4.0,6.0,6.41,4.82,0.05,3.0
Andreas Hoelgebaum Pereira,Fulham,Manchester United,2023-11-04,True,80,0.0,0.04,0.0,0.4,3,1.0,6.0,10.4,0,1,2.2,0.37,64.18,4.0,6.0,6.41,4.82,0.05,2.0
Andreas Hoelgebaum Pereira,Fulham,Aston Villa,2023-11-12,False,73,0.0,0.0,0.0,0.07,2,0.0,2.0,3.9,0,1,2.4,0.37,64.92,4.0,6.0,6.41,4.82,0.05,2.0
Andreas Hoelgebaum Pereira,Fulham,Wolverhampton,2023-11-27,True,75,0.0,0.0,0.0,0.11,2,0.0,1.0,3.4,0,1,1.8,0.06,65.69,4.0,6.0,6.41,4.82,0.05,2.0
Andreas Hoelgebaum Pereira,Fulham,Liverpool,2023-12-03,False,61,0.0,0.04,0.0,0.14,2,1.0,3.0,5.6,0,1,2.0,0.06,65.36,4.0,6.0,6.41,4.82,0.05,15.0
Andreas Hoelgebaum Pereira,Fulham,Nottingham Forest,2023-12-06,True,90,0.0,0.07,2.0,1.0,15,2.0,4.0,10.8,3,1,4.8,0.43,67.0,4.0,6.0,6.41,4.82,0.05,6.0
Andreas Hoelgebaum Pereira,Fulham,West Ham,2023-12-10,True,90,0.0,0.01,1.0,0.7,6,1.0,5.0,10.6,0,1,5.4,0.63,68.44,4.0,6.0,6.41,4.82,0.05,2.0
Andreas Hoelgebaum Pereira,Fulham,Newcastle United,2023-12-16,False,60,0.0,0.01,0.0,0.0,2,1.0,0.0,1.5,0,1,5.4,0.63,67.94,4.0,6.0,6.41,4.82,0.05,2.0
Andreas Hoelgebaum Pereira,Fulham,Burnley,2023-12-23,True,64,0.0,0.04,0.0,0.0,2,1.0,0.0,2.4,0,1,5.4,0.64,67.72,4.0,6.0,6.41,4.82,0.05,1.0
Andreas Hoelgebaum Pereira,Fulham,Bournemouth,2023-12-26,False,82,0.0,0.03,0.0,0.03,1,1.0,2.0,4.7,0,1,5.2,0.63,68.47,4.0,6.0,6.41,4.82,0.05,1.0
Andreas Hoelgebaum Pereira,Fulham,Arsenal,2023-12-31,True,18,0.0,0.08,0.0,0.0,1,1.0,0.0,1.3,0,0,2.4,0.24,65.95,4.0,6.0,6.41,4.82,0.05,2.0
Andreas Hoelgebaum Pereira,Fulham,Chelsea,2024-01-13,False,81,0.0,0.08,0.0,0.13,2,2.0,3.0,5.7,0,1,1.6,0.05,66.67,4.0,6.0,6.41,4.82,0.05,3.0
Andreas Hoelgebaum Pereira,Fulham,Everton,2024-01-30,True,90,0.0,0.47,0.0,0.17,3,6.0,3.0,7.3,0,1,1.8,0.14,67.73,4.0,6.0,6.41,4.82,0.05,4.0
Andreas Hoelgebaum Pereira,Fulham,Burnley,2024-02-03,False,84,0.0,0.1,1.0,0.45,4,1.0,6.0,13.4,0,1,2.2,0.35,68.43,4.0,6.0,6.41,4.82,0.05,2.0
Andreas Hoelgebaum Pereira,Fulham,Bournemouth,2024-02-10,True,84,0.0,0.0,0.0,0.0,2,0.0,0.0,0.7,0,1,2.4,0.35,69.08,4.0,6.0,6.41,4.82,0.05,2.0
Andreas Hoelgebaum Pereira,Fulham,Aston Villa,2024-02-17,True,74,0.0,0.02,0.0,0.26,2,1.0,4.0,7.2,0,1,2.6,0.33,69.28,4.0,6.0,6.41,4.82,0.05,2.0
Andreas Hoelgebaum Pereira,Fulham,Manchester United,2024-02-24,False,67,0.0,0.07,0.0,0.28,2,2.0,5.0,10.0,0,1,2.6,0.33,69.19,4.0,6.0,6.41,4.82,0.05,3.0
Andreas Hoelgebaum Pereira,Fulham,Brighton,2024-03-02,True,68,0.0,0.17,0.0,0.04,3,3.0,1.0,3.4,0,1,2.6,0.27,69.15,4.0,6.0,6.41,4.82,0.05,2.0
Andreas Hoelgebaum Pereira,Fulham,Wolverhampton,2024-03-09,False,61,0.0,0.07,0.0,0.0,2,1.0,0.0,3.5,0,1,2.2,0.06,68.86,4.0,6.0,6.41,4.82,0.05,3.0
Andreas Hoelgebaum Pereira,Fulham,Tottenham,2024-03-16,True,71,0.0,0.25,0.0,0.1,3,3.0,3.0,6.8,0,1,2.4,0.11,68.93,4.0,6.0,6.41,4.82,0.05,5.0
Andreas Hoelgebaum Pereira,Fulham,Sheffield,2024-03-30,False,84,0.0,0.0,1.0,0.19,5,0.0,6.0,12.8,0,1,3.0,0.31,69.43,4.0,6.0,6.41,4.82,0.05,6.0
Andreas Hoelgebaum Pereira,Fulham,Nottingham Forest,2024-04-02,False,70,0.0,0.04,1.0,0.41,6,2.0,6.0,14.7,1,1,3.8,0.51,69.45,4.0,6.0,6.41,4.82,0.05,3.0
