name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Diogo Teixeira da Silva,Liverpool,Chelsea,2023-08-13,False,65,0.0,0.09,0.0,0.02,1,2.0,1.0,2.6,0,1,1.0,0.09,65.0,12.0
Diogo Teixeira da Silva,Liverpool,Bournemouth,2023-08-19,True,75,1.0,1.09,0.0,0.11,12,5.0,2.0,16.1,2,1,6.5,0.59,70.0,4.0
Diogo Teixeira da Silva,Liverpool,Newcastle United,2023-08-27,False,32,0.0,0.0,0.0,0.11,4,0.0,1.0,2.4,0,0,5.67,0.39,57.33,1.0
Diogo Teixeira da Silva,Liverpool,Aston Villa,2023-09-03,True,25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,4.5,0.3,49.25,1.0
Diogo Teixeira da Silva,Liverpool,Wolverhampton,2023-09-16,False,55,0.0,0.07,0.0,0.0,1,1.0,0.0,1.7,0,1,3.8,0.25,50.4,6.0
Diogo Teixeira da Silva,Liverpool,West Ham,2023-09-24,True,9,1.0,0.81,0.0,0.0,6,2.0,0.0,7.1,0,0,4.8,0.39,43.5,-2.0
Diogo Teixeira da Silva,Liverpool,Tottenham,2023-09-30,False,23,0.0,0.0,0.0,0.0,-2,0.0,0.0,0.0,0,0,2.0,0.18,40.57,0.0
Diogo Teixeira da Silva,Liverpool,Brighton,,False,0,,,,,0,,,0.0,0,0,1.2,0.18,35.5,3.0
Diogo Teixeira da Silva,Liverpool,Everton,2023-10-21,True,90,0.0,0.23,0.0,0.11,3,4.0,3.0,9.6,0,1,1.6,0.22,41.56,6.0
Diogo Teixeira da Silva,Liverpool,Nottingham Forest,2023-10-29,True,57,1.0,0.74,0.0,0.1,6,3.0,1.0,10.8,0,1,2.6,0.36,43.1,3.0
Diogo Teixeira da Silva,Liverpool,Luton,2023-11-05,False,65,0.0,0.36,0.0,0.02,3,2.0,1.0,4.4,0,1,2.0,0.27,45.09,8.0
Diogo Teixeira da Silva,Liverpool,Brentford,2023-11-12,True,83,1.0,0.17,0.0,0.06,8,3.0,2.0,8.6,0,1,4.0,0.3,48.25,1.0
Diogo Teixeira da Silva,Liverpool,Manchester City,2023-11-25,False,53,0.0,0.0,0.0,0.06,1,0.0,1.0,1.7,0,1,4.2,0.3,48.62,0.0
Diogo Teixeira da Silva,Liverpool,Fulham,,True,0,,,,,0,,,0.0,0,0,3.6,0.25,45.14,0.0
Diogo Teixeira da Silva,Liverpool,Sheffield,,False,0,,,,,0,,,0.0,0,0,2.4,0.11,42.13,0.0
Diogo Teixeira da Silva,Liverpool,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,1.8,0.03,39.5,0.0
Diogo Teixeira da Silva,Liverpool,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,37.18,0.0
Diogo Teixeira da Silva,Liverpool,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,35.11,6.0
Diogo Teixeira da Silva,Liverpool,Burnley,2023-12-26,False,6,1.0,0.22,0.0,0.0,6,1.0,0.0,7.1,0,0,1.2,0.04,33.58,7.0
Diogo Teixeira da Silva,Liverpool,Newcastle United,2024-01-01,True,26,0.0,0.13,1.0,0.98,7,1.0,2.0,5.4,0,0,2.6,0.27,33.2,19.0
Diogo Teixeira da Silva,Liverpool,Bournemouth,2024-01-21,False,90,2.0,0.24,1.0,0.37,19,2.0,2.0,15.3,3,1,6.4,0.52,35.9,8.0
Diogo Teixeira da Silva,Liverpool,Chelsea,2024-01-31,True,67,1.0,0.74,0.0,0.09,8,2.0,1.0,8.7,0,1,8.0,0.67,37.32,2.0
Diogo Teixeira da Silva,Liverpool,Arsenal,2024-02-04,False,90,0.0,0.0,0.0,0.07,2,0.0,2.0,4.1,0,1,8.4,0.67,39.61,7.0
Diogo Teixeira da Silva,Liverpool,Burnley,2024-02-10,True,90,1.0,0.69,0.0,0.02,7,6.0,1.0,13.4,0,1,8.6,0.76,41.71,4.0
Diogo Teixeira da Silva,Liverpool,Brentford,2024-02-17,False,43,0.0,0.33,1.0,0.48,4,2.0,1.0,8.6,0,1,8.0,0.8,41.76,0.0
