name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Mohamed Elneny,Arsenal,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Fulham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Everton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,4.0
Mohamed Elneny,Arsenal,Sheffield,2023-10-28,True,1,0.0,0.0,0.0,0.0,4,0.0,0.0,0.4,0,0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.8,0.0,0.09,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Burnley,,True,0,,,,,0,,,0.0,0,0,0.8,0.0,0.08,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Brentford,,False,0,,,,,0,,,0.0,0,0,0.8,0.0,0.08,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.8,0.0,0.07,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Luton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Brighton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.05,1.0
Mohamed Elneny,Arsenal,West Ham,2024-02-11,False,23,0.0,0.06,0.0,0.0,1,2.0,0.0,1.1,0,0,0.2,0.01,1.0,0.0,0.0,0.0,0.0,0.05,0.0
Mohamed Elneny,Arsenal,Burnley,,False,0,,,,,0,,,0.0,0,0,0.2,0.01,0.96,0.0,0.0,0.0,0.0,0.05,1.0
