name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Louie Watson,Luton,Brighton,2023-08-12,False,0,0.0,0.37,1.0,0.1,0,2.0,2.0,0.0,0,0,0.0,1.37,0.0,0.0
Louie Watson,Luton,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.0,0.68,0.0,0.0
Louie Watson,Luton,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.46,0.0,0.0
Louie Watson,Luton,Fulham,2023-09-16,False,0,0.0,0.32,0.0,0.05,0,4.0,1.0,0.0,0,0,0.0,0.42,0.0,0.0
Louie Watson,Luton,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.34,0.0,0.0
Louie Watson,Luton,Everton,2023-09-30,False,0,3.0,1.16,1.0,0.43,0,6.0,5.0,0.0,0,0,0.0,0.5,0.0,0.0
Louie Watson,Luton,Burnley,,True,0,,,,,0,,,0.0,0,0,0.0,0.5,0.0,0.0
Louie Watson,Luton,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.0,0.5,0.0,0.0
Louie Watson,Luton,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.0,0.43,0.0,0.0
Louie Watson,Luton,Aston Villa,2023-10-29,False,0,0.0,1.19,0.0,0.68,0,2.0,2.0,0.0,0,0,0.0,0.67,0.0,0.0
Louie Watson,Luton,Liverpool,2023-11-05,True,0,0.0,0.34,0.0,0.0,0,2.0,0.0,0.0,0,0,0.0,0.31,0.0,0.0
Louie Watson,Luton,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.0,0.31,0.0,0.0
Louie Watson,Luton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.0,0.31,0.0,0.0
Louie Watson,Luton,Brentford,,False,0,,,,,0,,,0.0,0,0,0.0,0.31,0.0,0.0
Louie Watson,Luton,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.07,0.0,0.0
Louie Watson,Luton,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Louie Watson,Luton,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Louie Watson,Luton,Sheffield,2023-12-26,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
Louie Watson,Luton,Chelsea,2023-12-30,True,0,0.0,0.18,2.0,0.84,0,2.0,3.0,0.0,0,0,0.0,0.44,0.0,0.0
Louie Watson,Luton,Burnley,,False,0,,,,,0,,,0.0,0,0,0.0,0.44,0.0,0.0
Louie Watson,Luton,Brighton,2024-01-30,True,0,1.0,0.55,0.0,0.29,0,4.0,1.0,0.0,0,0,0.0,0.55,0.0,0.0
Louie Watson,Luton,Newcastle United,2024-02-03,False,0,1.0,0.92,2.0,0.53,0,3.0,2.0,0.0,0,0,0.0,1.13,0.0,0.0
Louie Watson,Luton,Sheffield,,True,0,,,,,0,,,0.0,0,0,0.0,1.13,0.0,0.0
Louie Watson,Luton,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.0,0.69,0.0,0.0
Louie Watson,Luton,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.0,0.69,0.0,0.0
Louie Watson,Luton,Aston Villa,2024-03-02,True,0,2.0,0.69,0.0,0.0,0,5.0,0.0,0.0,0,0,0.0,0.72,0.0,0.0
Louie Watson,Luton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.14,0.0,0.0
Louie Watson,Luton,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.0,0.14,0.0,0.0
Louie Watson,Luton,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.0,0.14,0.0,0.0
Louie Watson,Luton,Tottenham,2024-03-30,False,0,0.0,0.32,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.2,0.0,0.0
Louie Watson,Luton,Arsenal,,False,0,,,,,0,,,0.0,0,0,0.0,0.06,0.0,0.0
Louie Watson,Luton,Bournemouth,2024-04-06,True,0,2.0,0.5,0.0,0.0,0,2.0,0.0,0.0,0,0,0.0,0.16,0.0,0.0
Louie Watson,Luton,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.16,0.0,0.0
Louie Watson,Luton,Brentford,,True,0,,,,,0,,,0.0,0,0,0.0,0.16,0.0,0.0
Louie Watson,Luton,Wolverhampton,2024-04-27,False,0,0.0,0.25,0.0,0.0,0,3.0,0.0,0.0,0,0,0.0,0.15,0.0,0.0
Louie Watson,Luton,Everton,,True,0,,,,,0,,,0.0,0,0,0.0,0.15,0.0,0.0
Louie Watson,Luton,West Ham,,False,0,,,,,0,,,0.0,0,0,0.0,0.05,0.0,0.0
Louie Watson,Luton,Fulham,2024-05-19,True,0,0.0,0.17,0.0,0.0,0,2.0,0.0,0.0,0,0,0.0,0.08,0.0,
