name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Moisés Caicedo Corozo,Brighton,Luton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0,1.0,1.24,2.65,0.03,1.0
Moisés Caicedo Corozo,Chelsea,West Ham,2023-08-20,False,29,0.0,0.02,0.0,0.0,1,1.0,0.0,0.1,0,0,0.5,0.01,14.5,1.0,1.0,1.24,2.65,0.03,3.0
Moisés Caicedo Corozo,Chelsea,Luton,2023-08-25,True,90,0.0,0.0,0.0,0.0,3,0.0,0.0,2.4,0,1,1.33,0.01,39.67,1.0,1.0,1.24,2.65,0.03,2.0
Moisés Caicedo Corozo,Chelsea,Nottingham Forest,2023-09-02,True,76,0.0,0.04,0.0,0.0,2,1.0,0.0,2.0,0,1,1.5,0.02,48.75,1.0,1.0,1.24,2.65,0.03,0.0
Moisés Caicedo Corozo,Chelsea,Bournemouth,,False,0,,,,,0,,,0.0,0,0,1.2,0.01,39.0,1.0,1.0,1.24,2.65,0.03,2.0
Moisés Caicedo Corozo,Chelsea,Aston Villa,2023-09-24,True,78,0.0,0.02,0.0,0.0,2,1.0,0.0,2.3,0,1,1.6,0.02,45.5,1.0,1.0,1.24,2.65,0.03,3.0
Moisés Caicedo Corozo,Chelsea,Fulham,2023-10-02,False,90,0.0,0.0,0.0,0.0,3,0.0,0.0,1.8,0,1,2.0,0.01,51.86,1.0,1.0,1.24,2.65,0.03,1.0
Moisés Caicedo Corozo,Chelsea,Burnley,2023-10-07,False,90,0.0,0.0,0.0,0.1,1,0.0,2.0,4.9,0,1,1.6,0.01,56.62,1.0,1.0,1.24,2.65,0.03,2.0
Moisés Caicedo Corozo,Chelsea,Arsenal,2023-10-21,True,90,0.0,0.0,0.0,0.11,2,0.0,1.0,2.6,0,1,1.6,0.0,60.33,1.0,1.0,1.24,2.65,0.03,1.0
Moisés Caicedo Corozo,Chelsea,Brentford,2023-10-28,True,80,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0,1,1.8,0.0,62.3,1.0,1.0,1.24,2.65,0.03,2.0
Moisés Caicedo Corozo,Chelsea,Tottenham,2023-11-06,False,90,0.0,0.0,0.0,0.02,2,0.0,1.0,2.2,0,1,1.8,0.0,64.82,1.0,1.0,1.24,2.65,0.03,1.0
Moisés Caicedo Corozo,Chelsea,Manchester City,2023-11-12,True,89,0.0,0.03,0.0,0.48,1,1.0,2.0,2.8,0,1,1.4,0.01,66.83,1.0,1.0,1.24,2.65,0.03,1.0
Moisés Caicedo Corozo,Chelsea,Newcastle United,2023-11-25,False,21,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,1.4,0.01,63.31,1.0,1.0,1.24,2.65,0.03,2.0
Moisés Caicedo Corozo,Chelsea,Brighton,2023-12-03,True,90,0.0,0.02,0.0,0.0,2,1.0,0.0,1.3,0,1,1.4,0.01,65.21,1.0,1.0,1.24,2.65,0.03,2.0
Moisés Caicedo Corozo,Chelsea,Manchester United,2023-12-06,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.5,0,1,1.6,0.01,66.87,1.0,1.0,1.24,2.65,0.03,2.0
Moisés Caicedo Corozo,Chelsea,Everton,2023-12-10,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.9,0,1,1.6,0.01,68.31,1.0,1.0,1.24,2.65,0.03,3.0
Moisés Caicedo Corozo,Chelsea,Sheffield,2023-12-16,True,90,0.0,0.02,0.0,0.05,3,1.0,2.0,5.4,0,1,2.0,0.01,69.59,1.0,1.0,1.24,2.65,0.03,0.0
Moisés Caicedo Corozo,Chelsea,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,1.8,0.01,65.72,1.0,1.0,1.24,2.65,0.03,1.0
Moisés Caicedo Corozo,Chelsea,Crystal Palace,2023-12-27,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.3,0,1,1.6,0.0,67.0,1.0,1.0,1.24,2.65,0.03,2.0
Moisés Caicedo Corozo,Chelsea,Luton,2023-12-30,False,90,0.0,0.0,0.0,0.1,2,0.0,1.0,2.9,0,1,1.6,0.0,68.15,1.0,1.0,1.24,2.65,0.03,3.0
Moisés Caicedo Corozo,Chelsea,Fulham,2024-01-13,True,90,0.0,0.0,0.0,0.03,3,0.0,1.0,3.2,0,1,1.8,0.0,69.19,1.0,1.0,1.24,2.65,0.03,1.0
Moisés Caicedo Corozo,Chelsea,Liverpool,2024-01-31,False,65,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,1,1.4,0.0,69.0,1.0,1.0,1.24,2.65,0.03,4.0
Moisés Caicedo Corozo,Chelsea,Wolverhampton,2024-02-04,True,62,0.0,0.0,1.0,0.37,4,0.0,2.0,4.9,0,1,2.2,0.2,68.7,1.0,1.0,1.24,2.65,0.03,2.0
Moisés Caicedo Corozo,Chelsea,Crystal Palace,2024-02-12,False,90,0.0,0.0,0.0,0.09,2,0.0,2.0,5.7,0,1,2.4,0.2,69.58,1.0,1.0,1.24,2.65,0.03,1.0
Moisés Caicedo Corozo,Chelsea,Manchester City,2024-02-17,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,1,2.2,0.2,70.4,1.0,1.0,1.24,2.65,0.03,2.0
Moisés Caicedo Corozo,Chelsea,Brentford,2024-03-02,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.5,0,1,2.0,0.2,71.15,1.0,1.0,1.24,2.65,0.03,1.0
Moisés Caicedo Corozo,Chelsea,Newcastle United,2024-03-11,True,90,0.0,0.05,0.0,0.0,1,1.0,0.0,2.0,0,1,2.0,0.21,71.85,1.0,1.0,1.24,2.65,0.03,2.0
Moisés Caicedo Corozo,Chelsea,Burnley,2024-03-30,True,72,0.0,0.0,0.0,0.0,2,0.0,0.0,1.2,0,1,1.6,0.01,71.86,1.0,1.0,1.24,2.65,0.03,1.0
Moisés Caicedo Corozo,Chelsea,Manchester United,2024-04-04,True,70,0.0,0.02,0.0,0.04,1,1.0,1.0,2.9,0,1,1.4,0.01,71.79,1.0,1.0,1.24,2.65,0.03,2.0
Moisés Caicedo Corozo,Chelsea,Sheffield,2024-04-07,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.4,0,1,1.6,0.01,72.4,1.0,1.0,1.24,2.65,0.03,3.0
Moisés Caicedo Corozo,Chelsea,Everton,2024-04-15,True,90,0.0,0.02,0.0,0.03,3,1.0,1.0,3.9,0,1,1.8,0.02,72.97,1.0,1.0,1.24,2.65,0.03,2.0
Moisés Caicedo Corozo,Chelsea,Arsenal,2024-04-23,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.4,0,1,2.0,0.01,73.5,1.0,1.0,1.24,2.65,0.03,1.0
Moisés Caicedo Corozo,Chelsea,Aston Villa,2024-04-27,False,90,0.0,0.03,0.0,0.0,1,2.0,0.0,5.4,0,1,1.8,0.01,74.0,1.0,1.0,1.24,2.65,0.03,3.0
Moisés Caicedo Corozo,Chelsea,Tottenham,2024-05-02,True,90,0.0,0.0,0.0,0.0,3,0.0,0.0,2.6,0,1,2.2,0.01,74.47,1.0,1.0,1.24,2.65,0.03,6.0
Moisés Caicedo Corozo,Chelsea,West Ham,2024-05-05,True,90,0.0,0.02,1.0,0.56,6,1.0,1.0,6.4,0,1,3.0,0.21,74.91,1.0,1.0,1.24,2.65,0.03,8.0
