name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Fred Onyedinma,Luton,Brighton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Everton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Burnley,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Brentford,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Sheffield,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Burnley,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Brighton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Sheffield,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Fred Onyedinma,Luton,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0
Fred Onyedinma,Luton,Tottenham,2024-03-30,False,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.2,0.0,0.53,1.0
Fred Onyedinma,Luton,Arsenal,2024-04-03,False,74,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,1,0.4,0.0,2.9,1.0
Fred Onyedinma,Luton,Bournemouth,2024-04-06,True,28,0.0,0.1,0.0,0.0,1,3.0,0.0,5.4,0,0,0.6,0.02,3.69,2.0
Fred Onyedinma,Luton,Manchester City,2024-04-13,False,87,0.0,0.0,0.0,0.1,2,0.0,1.0,2.5,0,1,1.0,0.02,6.21,1.0
Fred Onyedinma,Luton,Brentford,2024-04-20,True,55,0.0,0.0,0.0,0.0,1,0.0,0.0,1.5,0,0,1.2,0.02,7.65,1.0
Fred Onyedinma,Luton,Wolverhampton,2024-04-27,False,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1.2,0.02,7.49,2.0
Fred Onyedinma,Luton,Everton,2024-05-03,True,69,0.0,0.0,0.0,0.03,2,0.0,1.0,1.6,0,1,1.4,0.02,9.19,2.0
Fred Onyedinma,Luton,West Ham,2024-05-11,False,72,0.0,0.09,0.0,0.0,2,2.0,0.0,1.7,0,1,1.6,0.02,10.89,0.0
Fred Onyedinma,Luton,Fulham,,True,0,,,,,0,,,0.0,0,0,1.2,0.02,10.61,
