name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Billy Gilmour,Brighton,Luton,2023-08-12,True,16,0.0,0.03,0.0,0.0,1,1.0,0.0,1.8,0,0,1.0,0.03,16.0,0.0,1.0,0.36,0.36,0.04,2.0,Brighton,False,Wolverhampton,-2.92,-0.52
Billy Gilmour,Brighton,Wolverhampton,2023-08-19,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.9,0,1,1.5,0.01,53.0,0.0,1.0,0.36,0.36,0.04,1.0,Brighton,True,West Ham,-4.33,0.49
Billy Gilmour,Brighton,West Ham,2023-08-26,True,59,0.0,0.1,0.0,0.1,1,2.0,2.0,5.1,0,1,1.33,0.04,55.0,0.0,1.0,0.36,0.36,0.04,11.0,Brighton,True,Newcastle United,-0.11,0.55
Billy Gilmour,Brighton,Newcastle United,2023-09-02,True,76,0.0,0.01,1.0,0.15,11,1.0,2.0,6.1,2,1,3.75,0.28,60.25,0.0,1.0,0.36,0.36,0.04,1.0,Brighton,False,Manchester United,0.41,-0.63
Billy Gilmour,Brighton,Manchester United,2023-09-16,False,13,0.0,0.0,0.0,0.51,1,0.0,1.0,1.6,0,0,3.2,0.23,50.8,0.0,1.0,0.36,0.36,0.04,6.0,Brighton,True,Bournemouth,-0.59,1.22
Billy Gilmour,Brighton,Bournemouth,2023-09-24,True,90,0.0,0.01,0.0,0.19,6,1.0,4.0,7.3,2,1,4.2,0.22,57.33,0.0,1.0,0.36,0.36,0.04,2.0,Brighton,False,Aston Villa,1.97,0.29
Billy Gilmour,Brighton,Aston Villa,2023-09-30,False,90,0.0,0.01,0.0,0.37,2,1.0,2.0,4.5,0,1,4.2,0.23,62.0,0.0,1.0,0.36,0.36,0.04,0.0,Brighton,True,Liverpool,-0.83,0.18
Billy Gilmour,Brighton,Liverpool,,True,0,,,,,0,,,0.0,0,0,4.0,0.21,54.25,0.0,1.0,0.36,0.36,0.04,1.0,Brighton,False,Manchester City,1.73,-1.32
Billy Gilmour,Brighton,Manchester City,2023-10-21,False,24,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,2.0,0.0,50.89,0.0,1.0,0.36,0.36,0.04,1.0,Brighton,True,Fulham,0.36,-0.13
Billy Gilmour,Brighton,Fulham,2023-10-29,True,19,0.0,0.07,0.0,0.0,1,1.0,0.0,1.1,0,0,2.0,0.02,47.7,0.0,1.0,0.36,0.36,0.04,1.0,Brighton,False,Everton,-2.97,-0.24
Billy Gilmour,Brighton,Everton,2023-11-04,False,67,0.0,0.0,0.0,0.0,1,0.0,0.0,1.5,0,1,1.0,0.02,49.45,0.0,1.0,0.36,0.36,0.04,3.0,Brighton,True,Sheffield,,0.68
Billy Gilmour,Brighton,Sheffield,2023-11-12,True,70,0.0,0.01,0.0,0.0,3,1.0,0.0,1.7,0,1,1.2,0.02,51.17,0.0,1.0,0.36,0.36,0.04,2.0,Brighton,False,Nottingham Forest,3.35,-0.55
Billy Gilmour,Brighton,Nottingham Forest,2023-11-25,False,76,0.0,0.14,0.0,0.0,2,3.0,0.0,3.2,0,1,1.6,0.04,53.08,0.0,1.0,0.36,0.36,0.04,2.0,Brighton,False,Chelsea,-1.77,-0.85
Billy Gilmour,Brighton,Chelsea,2023-12-03,False,90,0.0,0.01,0.0,0.02,2,1.0,1.0,3.6,0,1,1.8,0.05,55.71,0.0,1.0,0.36,0.36,0.04,1.0,Brighton,True,Brentford,-2.16,0.79
Billy Gilmour,Brighton,Brentford,2023-12-06,True,90,0.0,0.02,0.0,0.24,1,1.0,3.0,7.3,0,1,1.8,0.04,58.0,0.0,1.0,0.36,0.36,0.04,1.0,Brighton,True,Burnley,4.68,0.39
Billy Gilmour,Brighton,Burnley,2023-12-09,True,45,0.0,0.04,0.0,0.06,1,2.0,1.0,2.7,0,0,1.8,0.04,57.19,0.0,1.0,0.36,0.36,0.04,1.0,Brighton,False,Arsenal,-3.23,-0.48
Billy Gilmour,Brighton,Arsenal,2023-12-17,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,1,1.4,0.04,59.12,0.0,1.0,0.36,0.36,0.04,2.0,Brighton,False,Crystal Palace,0.25,0.38
Billy Gilmour,Brighton,Crystal Palace,2023-12-21,False,90,0.0,0.04,0.0,0.0,2,1.0,0.0,4.1,0,1,1.4,0.02,60.83,0.0,1.0,0.36,0.36,0.04,2.0,Brighton,True,Tottenham,2.15,0.69
Billy Gilmour,Brighton,Tottenham,2023-12-28,True,90,0.0,0.0,0.0,0.25,2,0.0,1.0,3.1,0,1,1.4,0.02,62.37,0.0,1.0,0.36,0.36,0.04,3.0,Brighton,False,West Ham,-1.66,-0.22
Billy Gilmour,Brighton,West Ham,2024-01-02,False,90,0.0,0.04,0.0,0.01,3,1.0,1.0,3.8,0,1,1.8,0.02,63.75,0.0,1.0,0.36,0.36,0.04,3.0,Brighton,True,Wolverhampton,-2.74,0.05
Billy Gilmour,Brighton,Wolverhampton,2024-01-22,True,90,0.0,0.02,0.0,0.0,3,1.0,0.0,3.1,0,1,2.2,0.02,65.0,0.0,1.0,0.36,0.36,0.04,2.0,Brighton,False,Luton,,
Billy Gilmour,Brighton,Luton,2024-01-30,False,60,0.0,0.02,0.0,0.0,2,1.0,0.0,1.0,0,1,2.4,0.02,64.77,0.0,1.0,0.36,0.36,0.04,2.0,Brighton,True,Crystal Palace,,0.88
Billy Gilmour,Brighton,Crystal Palace,2024-02-03,True,90,0.0,0.02,0.0,0.0,2,1.0,0.0,2.1,0,1,2.4,0.02,65.87,0.0,1.0,0.36,0.36,0.04,2.0,Brighton,False,Tottenham,,-0.36
Billy Gilmour,Brighton,Tottenham,2024-02-10,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.7,0,1,2.4,0.02,66.88,0.0,1.0,0.36,0.36,0.04,2.0,Brighton,False,Sheffield,,-0.61
Billy Gilmour,Brighton,Sheffield,2024-02-18,False,90,0.0,0.04,0.0,0.07,2,2.0,1.0,4.2,0,1,2.2,0.02,67.8,0.0,1.0,0.36,0.36,0.04,-1.0,Brighton,True,Everton,3.86,0.53
Billy Gilmour,Brighton,Everton,2024-02-24,True,80,0.0,0.03,0.0,0.08,-1,1.0,1.0,2.6,0,1,1.4,0.02,68.27,0.0,1.0,0.36,0.36,0.04,0.0,Brighton,False,Fulham,0.07,0.86
Billy Gilmour,Brighton,Fulham,,False,0,,,,,0,,,0.0,0,0,1.0,0.02,65.74,0.0,1.0,0.36,0.36,0.04,0.0,Brighton,True,Nottingham Forest,-0.0,1.55
Billy Gilmour,Brighton,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.6,0.01,63.39,0.0,1.0,0.36,0.36,0.04,0.0,Brighton,False,Liverpool,-2.6,-1.01
Billy Gilmour,Brighton,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.2,0.01,61.21,0.0,1.0,0.36,0.36,0.04,0.0,Brighton,False,Brentford,0.72,-0.53
Billy Gilmour,Brighton,Brentford,,False,0,,,,,0,,,0.0,0,0,-0.2,0.01,59.17,0.0,1.0,0.36,0.36,0.04,0.0,Brighton,True,Arsenal,2.09,-0.11
Billy Gilmour,Brighton,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,57.26,0.0,1.0,0.36,0.36,0.04,0.0,Brighton,False,Burnley,-0.71,0.0
Billy Gilmour,Brighton,Burnley,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,55.47,0.0,1.0,0.36,0.36,0.04,0.0,Brighton,True,Manchester City,5.78,-0.96
Billy Gilmour,Brighton,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,53.79,0.0,1.0,0.36,0.36,0.04,1.0,Brighton,False,Bournemouth,,0.19
Billy Gilmour,Brighton,Bournemouth,2024-04-28,False,90,0.0,0.05,0.0,0.06,1,1.0,2.0,5.7,0,1,0.2,0.01,54.85,0.0,1.0,0.36,0.36,0.04,3.0,Brighton,True,Aston Villa,1.69,0.64
Billy Gilmour,Brighton,Aston Villa,2024-05-05,True,87,0.0,0.0,0.0,0.0,3,0.0,0.0,1.2,0,1,0.8,0.01,55.77,0.0,1.0,0.36,0.36,0.04,1.0,Brighton,False,Newcastle United,,-0.41
Billy Gilmour,Brighton,Newcastle United,2024-05-11,False,86,0.0,0.03,0.0,0.0,1,1.0,0.0,2.1,0,1,1.0,0.01,56.61,0.0,1.0,0.36,0.36,0.04,2.0,Brighton,True,Chelsea,-6.21,-0.25
