name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Jayden Luker,Luton,Nottingham Forest,2023-10-21,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
Jayden Luker,Luton,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Jayden Luker,Luton,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Jayden Luker,Luton,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Jayden Luker,Luton,Crystal Palace,2023-11-25,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
Jayden Luker,Luton,Brentford,2023-12-02,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
Jayden Luker,Luton,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Jayden Luker,Luton,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Jayden Luker,Luton,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Jayden Luker,Luton,Sheffield,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Jayden Luker,Luton,Chelsea,2023-12-30,True,0,0.0,0.11,0.0,0.09,0,2.0,1.0,0.0,0,0,0.0,0.02,0.0,0.0
Jayden Luker,Luton,Burnley,,False,0,,,,,0,,,0.0,0,0,0.0,0.02,0.0,0.0
Jayden Luker,Luton,Brighton,2024-01-30,True,0,0.0,0.0,0.0,0.11,0,0.0,1.0,0.0,0,0,0.0,0.02,0.0,0.0
Jayden Luker,Luton,Newcastle United,2024-02-03,False,0,0.0,0.03,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.03,0.0,0.0
Jayden Luker,Luton,Sheffield,2024-02-10,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.03,0.0,0.0
Jayden Luker,Luton,Manchester United,2024-02-18,True,0,0.0,0.06,0.0,0.1,0,2.0,1.0,0.0,0,0,0.0,0.02,0.0,0.0
Jayden Luker,Luton,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.0,0.02,0.0,0.0
Jayden Luker,Luton,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.0,0.02,0.0,0.0
Jayden Luker,Luton,Crystal Palace,2024-03-09,False,0,0.0,0.14,0.0,0.0,0,2.0,0.0,0.0,0,0,0.0,0.04,0.0,0.0
Jayden Luker,Luton,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.0,0.04,0.0,0.0
Jayden Luker,Luton,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.0,0.03,0.0,0.0
Jayden Luker,Luton,Tottenham,2024-03-30,False,0,0.0,0.1,0.0,0.0,0,2.0,0.0,0.0,0,0,0.0,0.05,0.0,0.0
Jayden Luker,Luton,Arsenal,,False,0,,,,,0,,,0.0,0,0,0.0,0.05,0.0,0.0
Jayden Luker,Luton,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.0,0.02,0.0,0.0
Jayden Luker,Luton,Manchester City,2024-04-13,False,0,0.0,0.14,0.0,0.0,0,2.0,0.0,0.0,0,0,0.0,0.05,0.0,0.0
Jayden Luker,Luton,Brentford,2024-04-20,True,0,0.0,0.15,0.0,0.0,0,2.0,0.0,0.0,0,0,0.0,0.08,0.0,0.0
Jayden Luker,Luton,Wolverhampton,2024-04-27,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.06,0.0,0.0
Jayden Luker,Luton,Everton,,True,0,,,,,0,,,0.0,0,0,0.0,0.06,0.0,0.0
Jayden Luker,Luton,West Ham,2024-05-11,False,0,0.0,0.02,0.0,0.02,0,1.0,1.0,0.0,0,0,0.0,0.06,0.0,0.0
Jayden Luker,Luton,Fulham,2024-05-19,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.03,0.0,
