name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Odysseas Vlachodimos,Nott'm Forest,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,30.0,0.2,2.0,0.0,Nott'm Forest,True,Manchester United,,0.38
Odysseas Vlachodimos,Nott'm Forest,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,28.12,0.2,2.0,0.0,Nott'm Forest,False,Brentford,,-0.53
Odysseas Vlachodimos,Nott'm Forest,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,26.47,0.2,2.0,0.0,Nott'm Forest,True,Arsenal,,-0.11
Odysseas Vlachodimos,Nott'm Forest,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,25.0,0.2,2.0,0.0,Nott'm Forest,False,Bournemouth,,0.19
Odysseas Vlachodimos,Nott'm Forest,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,23.68,0.2,2.0,0.0,Nott'm Forest,True,Newcastle United,,0.55
Odysseas Vlachodimos,Nott'm Forest,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,22.5,0.2,2.0,0.0,Nott'm Forest,True,West Ham,,0.49
Odysseas Vlachodimos,Nott'm Forest,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,21.43,0.2,2.0,0.0,Nott'm Forest,False,Aston Villa,,0.29
Odysseas Vlachodimos,Nott'm Forest,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,20.45,0.2,2.0,0.0,Nott'm Forest,True,Liverpool,,0.18
Odysseas Vlachodimos,Nott'm Forest,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,19.57,0.2,2.0,0.0,Nott'm Forest,False,Brighton,,-0.6
Odysseas Vlachodimos,Nott'm Forest,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,18.75,0.2,2.0,0.0,Nott'm Forest,False,Luton,,
Odysseas Vlachodimos,Nott'm Forest,Luton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,18.0,0.2,2.0,0.0,Nott'm Forest,True,Crystal Palace,,0.88
Odysseas Vlachodimos,Nott'm Forest,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,17.31,0.2,2.0,0.0,Nott'm Forest,True,Fulham,,-0.13
Odysseas Vlachodimos,Nott'm Forest,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,16.67,0.2,2.0,0.0,Nott'm Forest,False,Tottenham,,-0.36
Odysseas Vlachodimos,Nott'm Forest,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,16.07,0.2,2.0,0.0,Nott'm Forest,True,Wolverhampton,,0.05
Odysseas Vlachodimos,Nott'm Forest,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,15.52,0.2,2.0,0.0,Nott'm Forest,False,Everton,,-0.24
Odysseas Vlachodimos,Nott'm Forest,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,15.0,0.2,2.0,0.0,Nott'm Forest,True,Manchester City,,-0.96
Odysseas Vlachodimos,Nott'm Forest,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,14.52,0.2,2.0,0.0,Nott'm Forest,False,Sheffield,,-0.61
Odysseas Vlachodimos,Nott'm Forest,Sheffield,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,14.06,0.2,2.0,0.0,Nott'm Forest,True,Chelsea,,-0.25
Odysseas Vlachodimos,Nott'm Forest,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,13.64,0.2,2.0,0.0,Nott'm Forest,False,Burnley,,0.0
Odysseas Vlachodimos,Nott'm Forest,Burnley,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,13.24,0.2,2.0,,Newcastle,True,Southampton,,0.24
