name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ellery Balcombe,Brentford,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Brentford,False,Fulham,,0.86
Ellery Balcombe,Brentford,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Brentford,True,Crystal Palace,,0.88
Ellery Balcombe,Brentford,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Brentford,True,Bournemouth,,1.22
Ellery Balcombe,Brentford,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Brentford,False,Newcastle United,,-0.41
Ellery Balcombe,Brentford,Newcastle United,2023-09-16,False,0,0,0.0,0,0,0,0,0,0.07,0,0.0,0,0.0,0,0,0.0,Brentford,True,Everton,,0.53
Ellery Balcombe,Brentford,Everton,2023-09-23,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Brentford,False,Nottingham Forest,,-0.55
Ellery Balcombe,Brentford,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Brentford,False,Manchester United,,-0.63
Ellery Balcombe,Brentford,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Brentford,True,Burnley,,0.39
Ellery Balcombe,Brentford,Burnley,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Brentford,False,Chelsea,,-0.85
Ellery Balcombe,Brentford,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Brentford,True,West Ham,,0.49
Ellery Balcombe,Brentford,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Brentford,False,Liverpool,,-1.01
Ellery Balcombe,Brentford,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Brentford,True,Arsenal,,-0.11
Ellery Balcombe,Brentford,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Brentford,True,Luton,,
