name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Mateusz Klich,Leeds,Manchester United,2021-08-14,False,90,0.0,0.0585186295211315,0.0,0.0,2,2.0,0.0,2.1,0
Mateusz Klich,Leeds,Everton,2021-08-21,True,59,1.0,0.3946985006332397,0.0,0.0749962925910949,9,3.0,3.0,10.2,3
Mateusz Klich,Leeds,Burnley,,False,0,,,,,0,,,0.0,0
Mateusz Klich,Leeds,Liverpool,,True,0,,,,,0,,,0.0,0
Mateusz Klich,Leeds,Newcastle United,2021-09-17,False,90,0.0,0.2232865691184997,0.0,0.0702398791909217,2,5.0,2.0,11.4,0
Mateusz Klich,Leeds,West Ham,2021-09-25,True,90,0.0,0.5082746148109436,1.0,0.1351863294839859,5,2.0,3.0,10.5,0
Mateusz Klich,Leeds,Watford,2021-10-02,True,90,0.0,0.0858440622687339,0.0,0.1633753180503845,3,2.0,3.0,7.3,0
Mateusz Klich,Leeds,Southampton,2021-10-16,False,76,0.0,0.0,0.0,0.0110693909227848,2,0.0,1.0,2.5,0
Mateusz Klich,Leeds,Wolverhampton,2021-10-23,True,62,0.0,0.0293369591236114,0.0,0.0,2,1.0,0.0,2.6,0
Mateusz Klich,Leeds,Norwich,,False,0,,,,,0,,,0.0,0
Mateusz Klich,Leeds,Leeds United,,True,0,,,,,0,,,0.0,0
Mateusz Klich,Leeds,Tottenham,2021-11-21,False,58,0.0,0.0,0.0,0.0191175751388072,1,0.0,1.0,2.3,0
Mateusz Klich,Leeds,Brighton,,False,0,,,,,0,,,0.0,0
Mateusz Klich,Leeds,Crystal Palace,2021-11-30,True,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0
Mateusz Klich,Leeds,Brentford,2021-12-05,True,35,0.0,0.0723228827118873,0.0,0.0,0,1.0,0.0,1.9,0
Mateusz Klich,Leeds,Chelsea,2021-12-11,False,31,0.0,0.0745759531855583,0.0,0.0480075813829898,0,2.0,1.0,3.2,0
Mateusz Klich,Leeds,Manchester City,2021-12-14,False,52,0.0,0.0135580692440271,0.0,0.0,1,1.0,0.0,0.6,0
Mateusz Klich,Leeds,Arsenal,2021-12-18,True,77,0.0,0.0,0.0,0.376893937587738,2,0.0,3.0,5.7,0
Mateusz Klich,Leeds,Burnley,2022-01-02,True,90,0.0,0.0,1.0,0.3505442440509796,6,0.0,7.0,11.3,1
Mateusz Klich,Leeds,West Ham,2022-01-16,False,90,0.0,0.1694812923669815,0.0,0.0523726642131805,2,2.0,1.0,7.0,0
Mateusz Klich,Leeds,Newcastle United,2022-01-22,True,79,0.0,0.0807775110006332,0.0,0.0,2,2.0,0.0,2.5,0
Mateusz Klich,Leeds,Aston Villa,2022-02-09,False,84,0.0,0.1942282766103744,0.0,0.0,2,4.0,0.0,4.9,0
Mateusz Klich,Leeds,Everton,2022-02-12,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0
Mateusz Klich,Leeds,Manchester United,2022-02-20,True,90,0.0,0.4069569408893585,0.0,0.1301495134830474,1,7.0,2.0,10.5,0
Mateusz Klich,Leeds,Liverpool,2022-02-23,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0
Mateusz Klich,Leeds,Tottenham,2022-02-26,True,45,0.0,0.083006165921688,0.0,0.0,0,1.0,0.0,3.0,0
Mateusz Klich,Leeds,Leeds United,2022-03-05,False,69,0.0,0.0,0.0,0.0,2,0.0,0.0,1.8,0
Mateusz Klich,Leeds,Aston Villa,2022-03-10,True,23,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0
Mateusz Klich,Leeds,Norwich,2022-03-13,True,90,0.0,0.0,0.0,0.1505267769098281,2,0.0,2.0,5.4,0
Mateusz Klich,Leeds,Wolverhampton,2022-03-18,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0
Mateusz Klich,Leeds,Southampton,2022-04-02,True,65,0.0,0.0633084252476692,0.0,0.0,2,2.0,0.0,2.4,0
Mateusz Klich,Leeds,Watford,2022-04-09,False,58,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0
Mateusz Klich,Leeds,Crystal Palace,2022-04-25,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0
Mateusz Klich,Leeds,Manchester City,2022-04-30,True,90,0.0,0.0,0.0,0.2788203954696655,2,0.0,1.0,3.5,0
Mateusz Klich,Leeds,Arsenal,2022-05-08,False,45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0
Mateusz Klich,Leeds,Chelsea,2022-05-11,True,31,0.0,0.0176413469016551,0.0,0.0,1,1.0,0.0,1.0,0
Mateusz Klich,Leeds,Brighton,2022-05-15,True,82,0.0,0.1208883225917816,0.0,0.0512778498232364,2,2.0,2.0,6.5,0
Mateusz Klich,Leeds,Brentford,2022-05-22,False,5,0.0,0.1052864044904708,0.0,0.0,1,2.0,0.0,0.0,0
