name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
James McArthur,Crystal Palace,Chelsea,2021-08-14,False,90,0.0,0.0,0.0,0.0659940168261528,2,0.0,2.0,5.5,0
James McArthur,Crystal Palace,Brentford,2021-08-21,True,90,0.0,0.043974470347166,0.0,0.0,3,1.0,0.0,2.6,0
James McArthur,Crystal Palace,West Ham,2021-08-28,False,87,0.0,0.012827007099986,0.0,0.0,6,1.0,0.0,4.3,1
James McArthur,Crystal Palace,Tottenham,2021-09-11,True,90,0.0,0.0307949241250753,0.0,0.0,3,1.0,0.0,1.7,0
James McArthur,Crystal Palace,Liverpool,2021-09-18,False,64,0.0,0.0202796105295419,0.0,0.0319983549416065,2,1.0,1.0,3.6,0
James McArthur,Crystal Palace,Brighton,2021-09-27,True,90,0.0,0.0,0.0,0.0292044188827276,1,0.0,1.0,3.5,0
James McArthur,Crystal Palace,Leeds United,2021-10-03,True,90,0.0,0.0,0.0,0.0462997630238533,1,0.0,1.0,4.2,0
James McArthur,Crystal Palace,Arsenal,2021-10-18,False,90,0.0,0.0,0.0,0.054112646728754,1,0.0,1.0,2.5,0
James McArthur,Crystal Palace,Newcastle United,2021-10-23,True,90,0.0,0.0822087824344635,0.0,0.320473164319992,5,1.0,1.0,6.3,3
James McArthur,Crystal Palace,Manchester City,2021-10-30,False,90,0.0,0.0279180165380239,0.0,0.0431143268942832,3,1.0,1.0,3.5,0
James McArthur,Crystal Palace,Wolverhampton,2021-11-06,True,79,0.0,0.0,1.0,0.3229609727859497,6,0.0,1.0,4.5,0
James McArthur,Crystal Palace,Burnley,,False,0,,,,,0,,,0.0,0
James McArthur,Crystal Palace,Aston Villa,,True,0,,,,,0,,,0.0,0
James McArthur,Crystal Palace,Leicester City,,False,0,,,,,0,,,0.0,0
James McArthur,Crystal Palace,Manchester United,,False,0,,,,,0,,,0.0,0
James McArthur,Crystal Palace,Everton,,True,0,,,,,0,,,0.0,0
James McArthur,Crystal Palace,Southampton,,True,0,,,,,0,,,0.0,0
James McArthur,Crystal Palace,Tottenham,,False,0,,,,,0,,,0.0,0
James McArthur,Crystal Palace,Norwich,,True,0,,,,,0,,,0.0,0
James McArthur,Crystal Palace,West Ham,,True,0,,,,,0,,,0.0,0
James McArthur,Crystal Palace,Brighton,,False,0,,,,,0,,,0.0,0
James McArthur,Crystal Palace,Liverpool,,True,0,,,,,0,,,0.0,0
James McArthur,Crystal Palace,Norwich,,False,0,,,,,0,,,0.0,0
James McArthur,Crystal Palace,Brentford,2022-02-12,False,24,0.0,0.0153356976807117,0.0,0.0,1,1.0,0.0,1.3,0
James McArthur,Crystal Palace,Chelsea,2022-02-19,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.1,0
James McArthur,Crystal Palace,Watford,2022-02-23,False,10,0.0,0.0,1.0,0.1245965361595153,4,0.0,1.0,3.1,0
James McArthur,Crystal Palace,Burnley,2022-02-26,True,90,0.0,0.0,0.0,0.0592395067214965,3,0.0,1.0,3.1,1
James McArthur,Crystal Palace,Wolverhampton,,False,0,,,,,0,,,0.0,0
James McArthur,Crystal Palace,Manchester City,,True,0,,,,,0,,,0.0,0
James McArthur,Crystal Palace,Arsenal,2022-04-04,True,21,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0
James McArthur,Crystal Palace,Leeds United,2022-04-10,False,32,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0
James McArthur,Crystal Palace,Newcastle United,2022-04-20,False,30,0.0,0.0441013947129249,0.0,0.097213290631771,1,1.0,3.0,7.1,0
James McArthur,Crystal Palace,Leicester City,2022-04-25,True,90,0.0,0.0,0.0,0.0,3,0.0,0.0,2.0,0
James McArthur,Crystal Palace,Southampton,2022-04-30,False,90,0.0,0.0297859404236078,1.0,0.0749856904149055,4,1.0,2.0,8.3,0
James McArthur,Crystal Palace,Watford,,True,0,,,,,0,,,0.0,0
James McArthur,Crystal Palace,Aston Villa,,False,0,,,,,0,,,0.0,0
James McArthur,Crystal Palace,Everton,,False,0,,,,,0,,,0.0,0
James McArthur,Crystal Palace,Manchester United,2022-05-22,True,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0
