name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Dilan Markanday,Spurs,Crystal Palace,,False,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Chelsea,,True,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Arsenal,,False,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Aston Villa,2021-10-03,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
Dilan Markanday,Spurs,Newcastle United,,False,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,West Ham,,False,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Manchester United,,True,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Everton,,False,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Leicester City,,True,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Brentford,,True,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Norwich,2021-12-05,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
Dilan Markanday,Spurs,Liverpool,,True,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Crystal Palace,2021-12-26,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
Dilan Markanday,Spurs,Southampton,,False,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Watford,,False,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Leeds United,,False,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Chelsea,,False,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Southampton,2022-02-09,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
Dilan Markanday,Spurs,Wolverhampton,2022-02-13,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
Dilan Markanday,Spurs,Manchester City,2022-02-19,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
Dilan Markanday,Spurs,Burnley,,False,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Leicester City,2022-02-26,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
Dilan Markanday,Spurs,Everton,,True,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Manchester United,,False,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Brighton,,False,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,West Ham,,True,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Newcastle United,,True,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Aston Villa,2022-04-09,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
Dilan Markanday,Spurs,Brighton,,True,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Brentford,2022-04-23,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
Dilan Markanday,Spurs,Leeds United,,True,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Liverpool,2022-05-07,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
Dilan Markanday,Spurs,Arsenal,,True,0,,,,,0,,,0.0,0
Dilan Markanday,Spurs,Burnley,2022-05-15,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
Dilan Markanday,Spurs,Norwich,,False,0,,,,,0,,,0.0,0
