name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Bruno André Cavaco Jordão,Wolves,Chelsea,,True,0,,,,,0,,,0.0,0
Bruno André Cavaco Jordão,Wolves,Manchester United,2022-01-03,False,0,0.0,0.417890191078186,0.0,0.103030689060688,0,2.0,1.0,0.0,0
Bruno André Cavaco Jordão,Wolves,Southampton,2022-01-15,True,0,2.0,0.3499369323253631,0.0,0.0876551494002342,0,2.0,1.0,0.0,0
Bruno André Cavaco Jordão,Wolves,Brentford,2022-01-22,False,0,0.0,0.0768984481692314,0.0,0.3029201626777649,0,2.0,4.0,0.0,0
Bruno André Cavaco Jordão,Wolves,Arsenal,,True,0,,,,,0,,,0.0,0
Bruno André Cavaco Jordão,Wolves,Tottenham,,False,0,,,,,0,,,0.0,0
Bruno André Cavaco Jordão,Wolves,Leeds United,2022-02-20,True,0,1.0,0.4838555455207824,1.0,0.4719873666763305,0,3.0,2.0,0.0,0
Bruno André Cavaco Jordão,Wolves,Arsenal,,False,0,,,,,0,,,0.0,0
Bruno André Cavaco Jordão,Wolves,West Ham,,False,0,,,,,0,,,0.0,0
Bruno André Cavaco Jordão,Wolves,Crystal Palace,,True,0,,,,,0,,,0.0,0
Bruno André Cavaco Jordão,Wolves,Watford,,True,0,,,,,0,,,0.0,0
Bruno André Cavaco Jordão,Wolves,Everton,,False,0,,,,,0,,,0.0,0
Bruno André Cavaco Jordão,Wolves,Leicester City,,True,0,,,,,0,,,0.0,0
Bruno André Cavaco Jordão,Wolves,Aston Villa,2022-04-02,True,0,0.0,0.1880021393299102,0.0,0.0300402827560901,0,4.0,1.0,0.0,0
Bruno André Cavaco Jordão,Wolves,Newcastle United,,False,0,,,,,0,,,0.0,0
Bruno André Cavaco Jordão,Wolves,Burnley,,False,0,,,,,0,,,0.0,0
Bruno André Cavaco Jordão,Wolves,Brighton,,True,0,,,,,0,,,0.0,0
Bruno André Cavaco Jordão,Wolves,Chelsea,2022-05-07,False,0,0.0,0.0614520795643329,0.0,0.1847130805253982,0,3.0,3.0,0.0,0
Bruno André Cavaco Jordão,Wolves,Manchester City,,True,0,,,,,0,,,0.0,0
Bruno André Cavaco Jordão,Wolves,Norwich,,True,0,,,,,0,,,0.0,0
Bruno André Cavaco Jordão,Wolves,Liverpool,2022-05-22,False,0,0.0,0.1815763860940933,0.0,0.0,0,4.0,0.0,0.0,0
