name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Miguel Azeez,Arsenal,Brighton,,True,0,,,,,0,,,0.0,0
Miguel Azeez,Arsenal,Southampton,,False,0,,,,,0,,,0.0,0
Miguel Azeez,Arsenal,Chelsea,2022-04-20,False,0,1.0,0.4314867258071899,0.0,0.0,0,7.0,0.0,0.0,0
Miguel Azeez,Arsenal,Manchester United,2022-04-23,True,0,0.0,0.0844463929533958,0.0,0.0587233826518058,0,1.0,1.0,0.0,0
Miguel Azeez,Arsenal,West Ham,,False,0,,,,,0,,,0.0,0
Miguel Azeez,Arsenal,Leicester City,2022-05-08,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
Miguel Azeez,Arsenal,Tottenham,,False,0,,,,,0,,,0.0,0
Miguel Azeez,Arsenal,Newcastle United,2022-05-16,False,0,0.0,0.0224174503237009,0.0,0.0216125305742025,0,1.0,1.0,0.0,0
Miguel Azeez,Arsenal,Everton,2022-05-22,True,0,0.0,0.0727186873555183,0.0,0.0,0,1.0,0.0,0.0,0
