name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Lucas Rodrigues Moura da Silva,Spurs,Manchester City,,True,90,,,,,2,,,9.7,0
Lucas Rodrigues Moura da Silva,Spurs,Wolverhampton,,False,66,,,,,3,,,1.4,0
Lucas Rodrigues Moura da Silva,Spurs,Watford,,True,22,,,,,1,,,2.9,0
Lucas Rodrigues Moura da Silva,Spurs,Crystal Palace,,False,90,,,,,1,,,2.9,0
Lucas Rodrigues Moura da Silva,Spurs,Chelsea,,True,0,,,,,0,,,0.0,0
Lucas Rodrigues Moura da Silva,Spurs,Arsenal,,False,90,,,,,2,,,3.7,0
Lucas Rodrigues Moura da Silva,Spurs,Aston Villa,,True,88,,,,,2,,,6.1,0
Lucas Rodrigues Moura da Silva,Spurs,Newcastle United,,False,90,,,,,2,,,5.8,0
Lucas Rodrigues Moura da Silva,Spurs,West Ham,,False,90,,,,,2,,,1.3,0
Lucas Rodrigues Moura da Silva,Spurs,Manchester United,,True,53,,,,,1,,,4.5,0
Lucas Rodrigues Moura da Silva,Spurs,Everton,,False,70,,,,,3,,,4.6,0
Lucas Rodrigues Moura da Silva,Spurs,Leicester City,,True,87,,,,,5,,,6.3,0
Lucas Rodrigues Moura da Silva,Spurs,Brentford,,True,76,,,,,3,,,3.1,0
Lucas Rodrigues Moura da Silva,Spurs,Norwich,,True,79,,,,,9,,,10.4,1
Lucas Rodrigues Moura da Silva,Spurs,Liverpool,,True,9,,,,,1,,,0.1,0
Lucas Rodrigues Moura da Silva,Spurs,Crystal Palace,,True,90,,,,,17,,,16.8,3
Lucas Rodrigues Moura da Silva,Spurs,Southampton,,False,28,,,,,1,,,7.7,0
Lucas Rodrigues Moura da Silva,Spurs,Watford,,False,90,,,,,3,,,5.5,0
Lucas Rodrigues Moura da Silva,Spurs,Leeds United,,False,90,,,,,2,,,6.2,0
Lucas Rodrigues Moura da Silva,Spurs,Chelsea,,False,34,,,,,1,,,0.9,0
Lucas Rodrigues Moura da Silva,Spurs,Southampton,,True,75,,,,,5,,,4.9,0
Lucas Rodrigues Moura da Silva,Spurs,Wolverhampton,,True,70,,,,,1,,,4.6,0
Lucas Rodrigues Moura da Silva,Spurs,Manchester City,,False,10,,,,,1,,,0.1,0
Lucas Rodrigues Moura da Silva,Spurs,Burnley,,False,25,,,,,1,,,0.5,0
Lucas Rodrigues Moura da Silva,Spurs,Leicester City,,False,0,,,,,0,,,0.0,0
Lucas Rodrigues Moura da Silva,Spurs,Everton,,True,0,,,,,0,,,0.0,0
Lucas Rodrigues Moura da Silva,Spurs,Manchester United,,False,12,,,,,1,,,0.3,0
Lucas Rodrigues Moura da Silva,Spurs,Brighton,,False,10,,,,,1,,,0.2,0
Lucas Rodrigues Moura da Silva,Spurs,West Ham,,True,1,,,,,1,,,0.2,0
Lucas Rodrigues Moura da Silva,Spurs,Newcastle United,,True,14,,,,,4,,,3.2,0
Lucas Rodrigues Moura da Silva,Spurs,Aston Villa,,False,12,,,,,1,,,0.5,0
Lucas Rodrigues Moura da Silva,Spurs,Brighton,,True,26,,,,,1,,,0.6,0
Lucas Rodrigues Moura da Silva,Spurs,Brentford,,False,4,,,,,1,,,0.0,0
Lucas Rodrigues Moura da Silva,Spurs,Leeds United,,True,54,,,,,1,,,1.6,0
Lucas Rodrigues Moura da Silva,Spurs,Liverpool,,False,0,,,,,0,,,0.0,0
Lucas Rodrigues Moura da Silva,Spurs,Arsenal,,True,18,,,,,1,,,0.4,0
Lucas Rodrigues Moura da Silva,Spurs,Burnley,,True,78,,,,,2,,,9.7,0
Lucas Rodrigues Moura da Silva,Spurs,Norwich,,False,22,,,,,4,,,0.0,0
