name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Dara Costelloe,Burnley,West Ham,,False,0,,,,,0,,,0.0,0
Dara Costelloe,Burnley,Southampton,,True,0,,,,,0,,,0.0,0
Dara Costelloe,Burnley,Wolverhampton,,True,0,,,,,0,,,0.0,0
Dara Costelloe,Burnley,Watford,,False,0,,,,,0,,,0.0,0
Dara Costelloe,Burnley,Aston Villa,,True,0,,,,,0,,,0.0,0
Dara Costelloe,Burnley,Tottenham,,False,0,,,,,0,,,0.0,0
Dara Costelloe,Burnley,Aston Villa,,False,0,,,,,0,,,0.0,0
Dara Costelloe,Burnley,Newcastle United,,True,0,,,,,0,,,0.0,0
