name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Crysencio Summerville,Leeds,Manchester United,,False,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Everton,,True,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Burnley,,False,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Liverpool,,True,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Newcastle United,2021-09-17,False,23,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0
Crysencio Summerville,Leeds,West Ham,2021-09-25,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0
Crysencio Summerville,Leeds,Watford,,True,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Southampton,2021-10-16,False,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0
Crysencio Summerville,Leeds,Wolverhampton,2021-10-23,True,36,0.0,0.0361541323363781,0.0,0.0,1,1.0,0.0,3.6,0
Crysencio Summerville,Leeds,Norwich,,False,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Leeds United,,True,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Tottenham,,False,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Brighton,,False,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Crystal Palace,,True,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Brentford,,True,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Chelsea,,False,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Manchester City,,False,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Arsenal,2021-12-18,True,50,0.0,0.2862370908260345,0.0,0.0137273948639631,1,1.0,1.0,2.5,0
Crysencio Summerville,Leeds,Burnley,,True,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,West Ham,,False,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Newcastle United,,True,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Aston Villa,,False,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Everton,,False,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Manchester United,,True,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Liverpool,,False,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Tottenham,,True,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Leeds United,,False,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Aston Villa,,True,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Norwich,,True,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Wolverhampton,,False,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Southampton,,True,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Watford,2022-04-09,False,7,0.0,0.0,0.0,0.0348268337547779,1,0.0,1.0,1.5,0
Crysencio Summerville,Leeds,Crystal Palace,,False,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Manchester City,,True,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Arsenal,,False,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Chelsea,,True,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Brighton,,True,0,,,,,0,,,0.0,0
Crysencio Summerville,Leeds,Brentford,,False,0,,,,,0,,,0.0,0
