name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Youri Tielemans,Leicester,Wolverhampton,2021-08-14,True,90,0.0,0.0173946470022201,0.0,0.1330424547195434,3,1.0,1.0,5.8,0
Youri Tielemans,Leicester,West Ham,2021-08-23,False,90,1.0,0.4893335103988647,0.0,0.0,7,2.0,0.0,8.4,0
Youri Tielemans,Leicester,Norwich,2021-08-28,False,90,0.0,0.0317808985710144,0.0,0.0816403105854988,2,1.0,1.0,3.8,0
Youri Tielemans,Leicester,Manchester City,2021-09-11,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.7,0
Youri Tielemans,Leicester,Brighton,2021-09-19,False,90,0.0,0.1170699894428253,1.0,0.7671434879302979,5,5.0,2.0,9.1,0
Youri Tielemans,Leicester,Burnley,2021-09-25,True,90,0.0,0.1630946397781372,1.0,0.5794961452484131,7,5.0,5.0,14.3,2
Youri Tielemans,Leicester,Crystal Palace,2021-10-03,False,90,0.0,0.0148932673037052,0.0,0.0507604293525218,1,1.0,1.0,3.9,0
Youri Tielemans,Leicester,Manchester United,2021-10-16,True,90,1.0,0.1306837052106857,0.0,0.2036242336034774,10,4.0,3.0,12.7,3
Youri Tielemans,Leicester,Brentford,2021-10-24,False,90,1.0,0.0112615972757339,0.0,0.2146018892526626,10,1.0,3.0,10.5,3
Youri Tielemans,Leicester,Arsenal,2021-10-30,True,90,0.0,0.0363784506916999,0.0,0.6462568044662476,2,3.0,5.0,11.9,0
Youri Tielemans,Leicester,Leicester City,2021-11-07,False,76,0.0,0.4615813493728637,0.0,0.0237288661301136,2,3.0,1.0,5.4,0
Youri Tielemans,Leicester,Chelsea,,True,0,,,,,0,,,0.0,0
Youri Tielemans,Leicester,Watford,,True,0,,,,,0,,,0.0,0
Youri Tielemans,Leicester,Southampton,,False,0,,,,,0,,,0.0,0
Youri Tielemans,Leicester,Aston Villa,,False,0,,,,,0,,,0.0,0
Youri Tielemans,Leicester,Newcastle United,2021-12-12,True,90,2.0,1.2400349378585815,0.0,0.0,16,3.0,0.0,13.2,3
Youri Tielemans,Leicester,Manchester City,2021-12-26,False,70,0.0,0.0,0.0,0.0737843140959739,2,0.0,1.0,0.2,0
Youri Tielemans,Leicester,Liverpool,2021-12-28,True,34,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0
Youri Tielemans,Leicester,Tottenham,2022-01-19,True,90,0.0,0.0774359628558158,0.0,0.0,2,3.0,0.0,2.2,0
Youri Tielemans,Leicester,Brighton,2022-01-23,True,90,0.0,0.0838048011064529,0.0,0.1005140170454979,2,3.0,2.0,8.9,0
Youri Tielemans,Leicester,Liverpool,2022-02-10,False,30,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0
Youri Tielemans,Leicester,West Ham,2022-02-13,True,89,1.0,0.8276076912879944,0.0,0.0876559093594551,9,3.0,1.0,8.4,2
Youri Tielemans,Leicester,Wolverhampton,2022-02-20,False,90,0.0,0.2008504569530487,0.0,0.0861788317561149,2,5.0,2.0,8.2,0
Youri Tielemans,Leicester,Burnley,2022-03-01,False,71,0.0,0.0394733734428882,0.0,0.0490921139717102,3,2.0,1.0,2.8,0
Youri Tielemans,Leicester,Leicester City,2022-03-05,True,90,0.0,0.021247211843729,0.0,0.0,3,1.0,0.0,1.9,0
Youri Tielemans,Leicester,Arsenal,,False,0,,,,,0,,,0.0,0
Youri Tielemans,Leicester,Brentford,2022-03-20,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.7,0
Youri Tielemans,Leicester,Manchester United,2022-04-02,False,90,0.0,0.0187226943671703,0.0,0.0,1,1.0,0.0,2.9,0
Youri Tielemans,Leicester,Crystal Palace,2022-04-10,True,90,0.0,0.0571060925722122,0.0,0.0,2,3.0,0.0,3.2,0
Youri Tielemans,Leicester,Newcastle United,2022-04-17,False,90,0.0,0.0642480254173278,0.0,0.0501348562538623,3,1.0,1.0,3.7,1
Youri Tielemans,Leicester,Everton,2022-04-20,False,90,0.0,0.0,0.0,0.0265388675034046,2,0.0,1.0,2.7,0
Youri Tielemans,Leicester,Aston Villa,2022-04-23,True,85,0.0,0.0,0.0,0.0,3,0.0,0.0,1.3,0
Youri Tielemans,Leicester,Tottenham,2022-05-01,False,14,0.0,0.0,1.0,0.0172420237213373,4,0.0,1.0,3.0,0
Youri Tielemans,Leicester,Everton,2022-05-08,True,90,0.0,0.047737143933773,0.0,0.0747148320078849,2,3.0,1.0,5.5,0
Youri Tielemans,Leicester,Norwich,2022-05-11,True,90,0.0,0.073023036122322,0.0,0.5690153241157532,3,4.0,2.0,8.6,0
Youri Tielemans,Leicester,Watford,2022-05-15,False,90,0.0,0.0,1.0,0.4714179635047912,4,0.0,2.0,5.1,0
Youri Tielemans,Leicester,Chelsea,,False,0,,,,,0,,,0.0,0
Youri Tielemans,Leicester,Southampton,2022-05-22,True,90,0.0,0.0417172536253929,0.0,0.0,2,1.0,0.0,0.0,0
