name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Samuel Kalu,Watford,Norwich,,True,0,,,,,0,,,0.0,0
Samuel Kalu,Watford,Burnley,,False,0,,,,,0,,,0.0,0
Samuel Kalu,Watford,West Ham,,False,0,,,,,0,,,0.0,0
Samuel Kalu,Watford,Brighton,,True,0,,,,,0,,,0.0,0
Samuel Kalu,Watford,Aston Villa,,False,0,,,,,0,,,0.0,0
Samuel Kalu,Watford,Crystal Palace,,True,0,,,,,0,,,0.0,0
Samuel Kalu,Watford,Manchester United,,False,0,,,,,0,,,0.0,0
Samuel Kalu,Watford,Arsenal,2022-03-06,True,1,0.0,0.0172715112566947,0.0,0.0,1,1.0,0.0,1.2,0
Samuel Kalu,Watford,Wolverhampton,2022-03-10,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0
Samuel Kalu,Watford,Southampton,,False,0,,,,,0,,,0.0,0
Samuel Kalu,Watford,Liverpool,,False,0,,,,,0,,,0.0,0
Samuel Kalu,Watford,Leicester City,,True,0,,,,,0,,,0.0,0
Samuel Kalu,Watford,Brentford,,True,0,,,,,0,,,0.0,0
Samuel Kalu,Watford,Manchester City,,False,0,,,,,0,,,0.0,0
Samuel Kalu,Watford,Burnley,,True,0,,,,,0,,,0.0,0
Samuel Kalu,Watford,Crystal Palace,,False,0,,,,,0,,,0.0,0
Samuel Kalu,Watford,Everton,2022-05-11,True,85,0.0,0.0589402914047241,0.0,0.0,3,2.0,0.0,2.8,0
Samuel Kalu,Watford,Leeds United,2022-05-15,True,90,0.0,0.3164186179637909,0.0,0.292453408241272,2,1.0,1.0,3.7,0
Samuel Kalu,Watford,Chelsea,,False,0,,,,,0,,,0.0,0
