name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Emile Smith Rowe,Arsenal,Brentford,2021-08-13,False,90,0.0,0.1325059533119201,0.0,0.1225740015506744,2,2.0,2.0,7.3,0
Emile Smith Rowe,Arsenal,Chelsea,2021-08-22,True,90,0.0,0.1245907098054885,0.0,0.0,2,2.0,0.0,4.7,0
Emile Smith Rowe,Arsenal,Manchester City,2021-08-28,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.7,0
Emile Smith Rowe,Arsenal,Norwich,2021-09-11,True,28,0.0,0.1126952990889549,0.0,0.1591833084821701,1,1.0,2.0,5.3,0
Emile Smith Rowe,Arsenal,Burnley,2021-09-18,False,60,0.0,0.2438474893569946,0.0,0.0,3,2.0,0.0,2.7,0
Emile Smith Rowe,Arsenal,Tottenham,2021-09-26,True,87,1.0,0.5376825928688049,1.0,0.1526441425085067,12,1.0,2.0,10.1,2
Emile Smith Rowe,Arsenal,Brighton,2021-10-02,False,90,0.0,0.0558524876832962,0.0,0.0358101241290569,3,1.0,2.0,5.9,0
Emile Smith Rowe,Arsenal,Crystal Palace,2021-10-18,True,90,0.0,0.1140812560915947,0.0,0.016012717038393,2,2.0,1.0,4.0,0
Emile Smith Rowe,Arsenal,Aston Villa,2021-10-22,True,90,1.0,0.1626069992780685,1.0,0.585874080657959,13,2.0,4.0,15.6,3
Emile Smith Rowe,Arsenal,Leeds United,2021-10-30,False,89,1.0,0.1043476089835167,0.0,0.5227352976799011,9,1.0,2.0,8.4,1
Emile Smith Rowe,Arsenal,Watford,2021-11-07,True,85,1.0,0.1575932949781417,0.0,0.0,8,2.0,0.0,4.9,0
Emile Smith Rowe,Arsenal,Liverpool,2021-11-20,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0
Emile Smith Rowe,Arsenal,Newcastle United,2021-11-27,True,90,0.0,0.4837672412395477,0.0,0.5174813270568848,3,4.0,2.0,9.6,0
Emile Smith Rowe,Arsenal,Manchester United,2021-12-02,False,69,1.0,0.0145748984068632,0.0,0.0647018328309059,7,1.0,1.0,5.9,0
Emile Smith Rowe,Arsenal,Everton,,False,0,,,,,0,,,0.0,0
Emile Smith Rowe,Arsenal,Southampton,,True,0,,,,,0,,,0.0,0
Emile Smith Rowe,Arsenal,West Ham,2021-12-15,True,24,1.0,0.1380630880594253,0.0,0.0169326849281787,6,2.0,1.0,6.5,0
Emile Smith Rowe,Arsenal,Leicester City,2021-12-18,False,12,1.0,0.3680686950683594,0.0,0.0242550615221261,6,1.0,1.0,6.8,0
Emile Smith Rowe,Arsenal,Norwich,2021-12-26,False,8,1.0,0.7306172251701355,0.0,0.0,6,1.0,0.0,6.7,0
Emile Smith Rowe,Arsenal,Manchester City,2022-01-01,True,19,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0
Emile Smith Rowe,Arsenal,Burnley,2022-01-23,True,76,0.0,0.1693389564752578,0.0,0.4814806282520294,3,2.0,2.0,7.9,0
Emile Smith Rowe,Arsenal,Wolverhampton,2022-02-10,False,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0
Emile Smith Rowe,Arsenal,Brentford,2022-02-19,True,74,1.0,0.1244077682495117,0.0,0.0,11,2.0,0.0,7.1,3
Emile Smith Rowe,Arsenal,Wolverhampton,,True,0,,,,,0,,,0.0,0
Emile Smith Rowe,Arsenal,Watford,,False,0,,,,,0,,,0.0,0
Emile Smith Rowe,Arsenal,Leeds United,2022-03-13,True,12,0.0,0.2062732428312301,0.0,0.0198177080601453,1,1.0,1.0,3.5,0
Emile Smith Rowe,Arsenal,Liverpool,2022-03-16,True,23,0.0,0.0436088964343071,0.0,0.0,1,1.0,0.0,2.4,0
Emile Smith Rowe,Arsenal,Aston Villa,2022-03-19,False,90,0.0,0.695315957069397,0.0,0.0,3,3.0,0.0,2.8,0
Emile Smith Rowe,Arsenal,Crystal Palace,2022-04-04,False,90,0.0,0.2996549010276794,0.0,0.131800040602684,2,1.0,3.0,7.2,0
Emile Smith Rowe,Arsenal,Brighton,2022-04-09,True,61,0.0,0.0593684911727905,0.0,0.0831273049116134,2,1.0,1.0,3.9,0
Emile Smith Rowe,Arsenal,Southampton,2022-04-16,False,30,0.0,0.1169129163026809,0.0,0.0213397853076457,1,2.0,1.0,5.6,0
Emile Smith Rowe,Arsenal,Chelsea,2022-04-20,False,74,1.0,0.1680718958377838,0.0,0.0614813268184661,7,2.0,1.0,6.6,0
Emile Smith Rowe,Arsenal,Manchester United,2022-04-23,True,63,0.0,0.0,0.0,0.0,2,0.0,0.0,0.8,0
Emile Smith Rowe,Arsenal,West Ham,2022-05-01,False,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0
Emile Smith Rowe,Arsenal,Leicester City,2022-05-08,True,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0
Emile Smith Rowe,Arsenal,Tottenham,2022-05-12,False,26,0.0,0.0,0.0,0.0157547499984502,0,0.0,1.0,1.2,0
Emile Smith Rowe,Arsenal,Newcastle United,2022-05-16,False,52,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0
Emile Smith Rowe,Arsenal,Everton,,True,0,,,,,0,,,0.0,0
