name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Saúl Ñíguez,Chelsea,Aston Villa,2021-09-11,True,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0
Saúl Ñíguez,Chelsea,Tottenham,,False,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Manchester City,,True,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Southampton,,True,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Brentford,,False,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Norwich,,True,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Newcastle United,2021-10-30,False,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0
Saúl Ñíguez,Chelsea,Burnley,,True,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Leeds United,,False,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Manchester United,,True,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Watford,2021-12-01,False,45,0.0,0.0630487278103828,0.0,0.0,0,1.0,0.0,0.4,0
Saúl Ñíguez,Chelsea,West Ham,,False,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Leicester City,,True,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Everton,2021-12-16,True,25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0
Saúl Ñíguez,Chelsea,Wolverhampton,2021-12-19,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0
Saúl Ñíguez,Chelsea,Aston Villa,,False,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Brighton,,True,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Liverpool,,True,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Manchester City,,False,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Brighton,,False,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Tottenham,2022-01-23,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0
Saúl Ñíguez,Chelsea,Crystal Palace,,False,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Burnley,2022-03-05,False,90,0.0,0.0,0.0,0.0886712670326232,6,0.0,2.0,6.6,0
Saúl Ñíguez,Chelsea,Norwich,2022-03-10,False,90,0.0,0.0178647022694349,0.0,0.0,2,1.0,0.0,3.9,0
Saúl Ñíguez,Chelsea,Newcastle United,,True,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Brentford,,True,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Southampton,,False,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Arsenal,,True,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,West Ham,,True,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Manchester United,,False,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Everton,,False,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Wolverhampton,2022-05-07,True,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0
Saúl Ñíguez,Chelsea,Leicester City,,False,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Leeds United,,True,0,,,,,0,,,0.0,0
Saúl Ñíguez,Chelsea,Watford,2022-05-22,True,90,0.0,0.063557855784893,0.0,0.1011344864964485,2,3.0,1.0,0.0,0
