name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Ruben Loftus-Cheek,Chelsea,Crystal Palace,,True,0,,,,,0,,,0.0,0
Ruben Loftus-Cheek,Chelsea,Arsenal,,False,0,,,,,0,,,0.0,0
Ruben Loftus-Cheek,Chelsea,Liverpool,,False,0,,,,,0,,,0.0,0
Ruben Loftus-Cheek,Chelsea,Aston Villa,,True,0,,,,,0,,,0.0,0
Ruben Loftus-Cheek,Chelsea,Tottenham,,False,0,,,,,0,,,0.0,0
Ruben Loftus-Cheek,Chelsea,Manchester City,2021-09-25,True,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0
Ruben Loftus-Cheek,Chelsea,Southampton,2021-10-02,True,82,0.0,0.1107302233576774,1.0,0.633500337600708,6,2.0,2.0,5.9,1
Ruben Loftus-Cheek,Chelsea,Brentford,2021-10-16,False,90,0.0,0.0,0.0,0.0,3,0.0,0.0,3.3,0
Ruben Loftus-Cheek,Chelsea,Norwich,2021-10-23,True,26,0.0,0.0681646540760994,1.0,0.5517799854278564,4,2.0,1.0,5.7,0
Ruben Loftus-Cheek,Chelsea,Newcastle United,2021-10-30,False,26,0.0,0.0943000018596649,0.0,0.0,4,1.0,0.0,2.7,0
Ruben Loftus-Cheek,Chelsea,Burnley,2021-11-06,True,17,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0
Ruben Loftus-Cheek,Chelsea,Leeds United,2021-11-20,False,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0
Ruben Loftus-Cheek,Chelsea,Manchester United,2021-11-28,True,90,0.0,0.1340188086032867,0.0,0.0,2,2.0,0.0,2.5,0
Ruben Loftus-Cheek,Chelsea,Watford,2021-12-01,False,90,0.0,0.0458223819732666,0.0,0.0485291145741939,2,1.0,1.0,2.8,0
Ruben Loftus-Cheek,Chelsea,West Ham,2021-12-04,False,90,0.0,0.0864168033003807,0.0,0.1170036569237709,2,2.0,2.0,8.1,0
Ruben Loftus-Cheek,Chelsea,Leicester City,2021-12-11,True,90,0.0,0.1013630628585815,0.0,0.0,2,3.0,0.0,5.5,0
Ruben Loftus-Cheek,Chelsea,Everton,2021-12-16,True,64,0.0,0.1154417172074318,0.0,0.0,2,1.0,0.0,1.5,0
Ruben Loftus-Cheek,Chelsea,Wolverhampton,,False,0,,,,,0,,,0.0,0
Ruben Loftus-Cheek,Chelsea,Aston Villa,,False,0,,,,,0,,,0.0,0
Ruben Loftus-Cheek,Chelsea,Brighton,,True,0,,,,,0,,,0.0,0
Ruben Loftus-Cheek,Chelsea,Liverpool,,True,0,,,,,0,,,0.0,0
Ruben Loftus-Cheek,Chelsea,Manchester City,,False,0,,,,,0,,,0.0,0
Ruben Loftus-Cheek,Chelsea,Brighton,,False,0,,,,,0,,,0.0,0
Ruben Loftus-Cheek,Chelsea,Tottenham,,True,0,,,,,0,,,0.0,0
Ruben Loftus-Cheek,Chelsea,Crystal Palace,2022-02-19,False,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0
Ruben Loftus-Cheek,Chelsea,Burnley,2022-03-05,False,20,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0
Ruben Loftus-Cheek,Chelsea,Norwich,2022-03-10,False,45,0.0,0.0,0.0,0.1406221240758896,1,0.0,1.0,2.6,0
Ruben Loftus-Cheek,Chelsea,Newcastle United,,True,0,,,,,0,,,0.0,0
Ruben Loftus-Cheek,Chelsea,Brentford,2022-04-02,True,90,0.0,0.0214347634464502,0.0,0.0600104853510856,2,1.0,2.0,5.7,0
Ruben Loftus-Cheek,Chelsea,Southampton,2022-04-09,False,90,0.0,0.034647200256586,0.0,0.1499426811933517,3,1.0,1.0,6.1,0
Ruben Loftus-Cheek,Chelsea,Arsenal,2022-04-20,True,90,0.0,0.0,0.0,0.0622441321611404,2,0.0,1.0,4.0,0
Ruben Loftus-Cheek,Chelsea,West Ham,2022-04-24,True,75,0.0,0.0,0.0,0.2187114208936691,3,0.0,4.0,8.8,0
Ruben Loftus-Cheek,Chelsea,Manchester United,2022-04-28,False,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0
Ruben Loftus-Cheek,Chelsea,Everton,2022-05-01,False,90,0.0,0.0751359462738037,0.0,0.4105894863605499,2,2.0,1.0,5.6,0
Ruben Loftus-Cheek,Chelsea,Wolverhampton,2022-05-07,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0
Ruben Loftus-Cheek,Chelsea,Leicester City,2022-05-11,False,60,0.0,0.0545056760311126,0.0,0.0757617577910423,3,1.0,1.0,2.5,0
Ruben Loftus-Cheek,Chelsea,Leeds United,2022-05-19,True,18,0.0,0.0,0.0,0.0877206102013588,1,0.0,1.0,1.8,0
Ruben Loftus-Cheek,Chelsea,Watford,,True,0,,,,,0,,,0.0,0
