name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Anwar El Ghazi,Aston Villa,Watford,2021-08-14,False,59,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0
Anwar El Ghazi,Aston Villa,Newcastle United,2021-08-21,True,90,1.0,0.8139287233352661,0.0,0.0,9,3.0,0.0,6.5,1
Anwar El Ghazi,Aston Villa,Brentford,2021-08-28,True,90,0.0,0.0132268462330102,0.0,0.1094561442732811,1,1.0,2.0,4.8,0
Anwar El Ghazi,Aston Villa,Chelsea,,False,0,,,,,0,,,0.0,0
Anwar El Ghazi,Aston Villa,Everton,,True,0,,,,,0,,,0.0,0
Anwar El Ghazi,Aston Villa,Manchester United,,False,0,,,,,0,,,0.0,0
Anwar El Ghazi,Aston Villa,Tottenham,,False,0,,,,,0,,,0.0,0
Anwar El Ghazi,Aston Villa,Wolverhampton,,True,0,,,,,0,,,0.0,0
Anwar El Ghazi,Aston Villa,Arsenal,2021-10-22,False,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0
Anwar El Ghazi,Aston Villa,West Ham,2021-10-31,True,18,0.0,0.0,0.0,0.0175614729523658,1,0.0,1.0,1.3,0
Anwar El Ghazi,Aston Villa,Southampton,2021-11-05,False,78,0.0,0.1238107308745384,0.0,0.0655592903494834,1,3.0,1.0,4.9,0
Anwar El Ghazi,Aston Villa,Brighton,2021-11-20,True,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0
Anwar El Ghazi,Aston Villa,Crystal Palace,2021-11-27,False,13,0.0,0.0,1.0,0.0699317157268524,4,0.0,1.0,3.6,0
Anwar El Ghazi,Aston Villa,Manchester City,,True,0,,,,,0,,,0.0,0
Anwar El Ghazi,Aston Villa,Leeds United,,True,0,,,,,0,,,0.0,0
Anwar El Ghazi,Aston Villa,Liverpool,,False,0,,,,,0,,,0.0,0
Anwar El Ghazi,Aston Villa,Norwich,,False,0,,,,,0,,,0.0,0
Anwar El Ghazi,Aston Villa,Chelsea,2021-12-26,True,14,0.0,0.0280558820813894,0.0,0.0,1,1.0,0.0,1.4,0
Anwar El Ghazi,Aston Villa,Brentford,,False,0,,,,,0,,,0.0,0
Anwar El Ghazi,Everton,Norwich,,False,0,,,,,0,,,0.0,0
Anwar El Ghazi,Everton,Aston Villa,,True,0,,,,,0,,,0.0,0
Anwar El Ghazi,Everton,Newcastle United,,False,0,,,,,0,,,0.0,0
Anwar El Ghazi,Everton,Leicester City,2022-02-12,True,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0
Anwar El Ghazi,Everton,Southampton,,False,0,,,,,0,,,0.0,0
Anwar El Ghazi,Everton,Manchester City,2022-02-26,True,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0
Anwar El Ghazi,Everton,Tottenham,,False,0,,,,,0,,,0.0,0
Anwar El Ghazi,Everton,Wolverhampton,,True,0,,,,,0,,,0.0,0
Anwar El Ghazi,Everton,Newcastle United,,True,0,,,,,0,,,0.0,0
Anwar El Ghazi,Everton,West Ham,,False,0,,,,,0,,,0.0,0
Anwar El Ghazi,Everton,Burnley,,False,0,,,,,0,,,0.0,0
Anwar El Ghazi,Everton,Manchester United,,True,0,,,,,0,,,0.0,0
Anwar El Ghazi,Everton,Leeds United,,True,0,,,,,0,,,0.0,0
Anwar El Ghazi,Everton,Liverpool,,False,0,,,,,0,,,0.0,0
Anwar El Ghazi,Everton,Chelsea,,True,0,,,,,0,,,0.0,0
Anwar El Ghazi,Everton,Leeds United,,False,0,,,,,0,,,0.0,0
Anwar El Ghazi,Everton,Watford,,False,0,,,,,0,,,0.0,0
Anwar El Ghazi,Everton,Brentford,,True,0,,,,,0,,,0.0,0
Anwar El Ghazi,Everton,Crystal Palace,,True,0,,,,,0,,,0.0,0
Anwar El Ghazi,Everton,Arsenal,,False,0,,,,,0,,,0.0,0
