name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
James McAtee,Man City,Everton,2021-11-21,True,3,0.0,0.088648721575737,0.0,0.0,1,1.0,0.0,0.0,0
James McAtee,Man City,West Ham,,True,0,,,,,0,,,0.0,0
James McAtee,Man City,Aston Villa,,False,0,,,,,0,,,0.0,0
James McAtee,Man City,Watford,,False,0,,,,,0,,,0.0,0
James McAtee,Man City,Wolverhampton,,True,0,,,,,0,,,0.0,0
James McAtee,Man City,Leicester City,,True,0,,,,,0,,,0.0,0
James McAtee,Man City,Newcastle United,,False,0,,,,,0,,,0.0,0
James McAtee,Man City,Leeds United,,True,0,,,,,0,,,0.0,0
James McAtee,Man City,Brentford,,False,0,,,,,0,,,0.0,0
James McAtee,Man City,Arsenal,,False,0,,,,,0,,,0.0,0
James McAtee,Man City,Chelsea,,True,0,,,,,0,,,0.0,0
James McAtee,Man City,Southampton,,False,0,,,,,0,,,0.0,0
James McAtee,Man City,Brentford,,True,0,,,,,0,,,0.0,0
James McAtee,Man City,Norwich,2022-02-12,False,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0
James McAtee,Man City,Tottenham,,True,0,,,,,0,,,0.0,0
James McAtee,Man City,Everton,,False,0,,,,,0,,,0.0,0
James McAtee,Man City,Manchester United,,True,0,,,,,0,,,0.0,0
James McAtee,Man City,Crystal Palace,,False,0,,,,,0,,,0.0,0
James McAtee,Man City,Burnley,,False,0,,,,,0,,,0.0,0
James McAtee,Man City,Liverpool,,True,0,,,,,0,,,0.0,0
James McAtee,Man City,Brighton,,True,0,,,,,0,,,0.0,0
James McAtee,Man City,Watford,,True,0,,,,,0,,,0.0,0
James McAtee,Man City,Leicester City,,False,0,,,,,0,,,0.0,0
James McAtee,Man City,Newcastle United,,True,0,,,,,0,,,0.0,0
James McAtee,Man City,Wolverhampton,,False,0,,,,,0,,,0.0,0
James McAtee,Man City,West Ham,,False,0,,,,,0,,,0.0,0
James McAtee,Man City,Aston Villa,,True,0,,,,,0,,,0.0,0
