name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Edo Kayembe,Watford,Newcastle United,2022-01-15,False,90,0.0,0.0414977483451366,0.0,0.298225075006485,3,2.0,2.0,5.2,1
Edo Kayembe,Watford,Norwich,2022-01-21,True,90,0.0,0.0,0.0,0.052667886018753,2,0.0,2.0,4.6,0
Edo Kayembe,Watford,Burnley,2022-02-05,False,69,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0
Edo Kayembe,Watford,West Ham,2022-02-08,False,76,0.0,0.0,0.0,0.0,2,0.0,0.0,0.9,0
Edo Kayembe,Watford,Brighton,2022-02-12,True,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0
Edo Kayembe,Watford,Aston Villa,,False,0,,,,,0,,,0.0,0
Edo Kayembe,Watford,Crystal Palace,2022-02-23,True,17,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0
Edo Kayembe,Watford,Manchester United,,False,0,,,,,0,,,0.0,0
Edo Kayembe,Watford,Arsenal,2022-03-06,True,26,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0
Edo Kayembe,Watford,Wolverhampton,,False,0,,,,,0,,,0.0,0
Edo Kayembe,Watford,Southampton,,False,0,,,,,0,,,0.0,0
Edo Kayembe,Watford,Liverpool,,False,0,,,,,0,,,0.0,0
Edo Kayembe,Watford,Leicester City,2022-04-09,True,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0
Edo Kayembe,Watford,Brentford,,True,0,,,,,0,,,0.0,0
Edo Kayembe,Watford,Manchester City,2022-04-23,False,15,0.0,0.0,0.0,0.0352861583232879,1,0.0,1.0,1.6,0
Edo Kayembe,Watford,Burnley,,True,0,,,,,0,,,0.0,0
Edo Kayembe,Watford,Crystal Palace,2022-05-07,False,90,0.0,0.015690928325057,0.0,0.0,2,1.0,0.0,2.2,0
Edo Kayembe,Watford,Everton,2022-05-11,True,88,0.0,0.014191155321896,0.0,0.0,3,1.0,0.0,3.6,0
Edo Kayembe,Watford,Leeds United,2022-05-15,True,90,0.0,0.0,0.0,0.0353148058056831,2,0.0,1.0,3.1,0
Edo Kayembe,Watford,Chelsea,2022-05-22,False,81,0.0,0.0648064240813255,0.0,0.0,2,2.0,0.0,0.0,0
