Opponent,Home Difficulty,Away Difficulty
Arsenal,-4.532290784794696,-1.4246016533443686
Aston Villa,,0.606443005565971
Bournemouth,-4.450446158513913,
Brentford,6.066596782158527,
Brighton,-1.584435198393244,-5.241625668144483
Burnley,-1.8246928884373648,-4.908900021039159
Chelsea,,-0.7468698751385691
Crystal Palace,1.8424632313036005,
Everton,-0.650479544411299,-2.228690701863822
Fulham,-1.4987123760872247,
Leeds United,0.6631667119305065,-0.1928720037906257
Leicester City,-6.744210217163634,-3.149647910689529
Liverpool,-1.1178929805730178,1.4224911328229999
Luton,,-2.0034052114617835
Manchester United,-0.606716837954055,-1.5190977065146776
Newcastle United,-2.636312776512303,-2.547708133308393
Norwich,-3.782552934949804,
Nottingham Forest,-4.803289913787156,
Sheffield,-0.8273922939889069,-1.3739217011363105
Southampton,-3.232963671591032,
Tottenham,-1.1786827549233396,0.6304744210303213
Watford,,-0.41097159890845814
West Ham,-2.194174501817635,-3.356636457578064
Wolverhampton,-0.22866709740887048,-0.5073291149092667
