name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Nick Pope,Newcastle,,2024-08-17,True,90.0,0.0,1.77,3.0,0.0,9.0,2.0,1.0,0.0,1.0,9.0,0.0,90.0,1.0,3.0,0.4,43.0,15.92,3.0,Newcastle,False,,,
Nick Pope,Newcastle,,2024-08-25,False,90.0,1.0,2.23,3.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,90.0,0.5,3.0,0.4,43.0,15.92,4.0,Newcastle,True,,,
Nick Pope,Newcastle,,2024-09-01,True,90.0,1.0,1.26,6.0,0.0,4.0,0.0,0.0,0.0,1.0,5.33,0.0,90.0,0.33,4.0,0.4,43.0,15.92,3.0,Newcastle,False,,,
Nick Pope,Newcastle,,2024-09-15,False,90.0,1.0,0.99,4.0,0.0,3.0,0.0,0.0,0.0,1.0,4.75,0.0,90.0,0.25,4.0,0.4,43.0,15.92,3.0,Newcastle,False,,,
Nick Pope,Newcastle,,2024-09-21,False,90.0,3.0,2.29,8.0,0.0,3.0,0.0,0.0,0.0,1.0,4.4,0.0,90.0,0.2,4.8,0.4,43.0,15.92,3.0,Newcastle,True,,,
Nick Pope,Newcastle,,2024-09-28,True,90.0,1.0,0.91,5.0,0.0,3.0,0.0,0.0,0.0,1.0,3.2,0.0,90.0,0.17,4.83,0.4,43.0,15.92,6.0,Newcastle,False,,,
Nick Pope,Newcastle,,2024-10-05,False,90.0,0.0,0.67,2.0,0.0,6.0,0.0,1.0,0.0,1.0,3.8,0.0,90.0,0.29,4.43,0.4,43.0,15.92,3.0,Newcastle,True,,,
Nick Pope,Newcastle,,2024-10-19,True,90.0,1.0,1.12,4.0,0.0,3.0,0.0,0.0,0.0,1.0,3.6,0.0,90.0,0.25,4.38,0.4,43.0,15.92,2.0,Newcastle,False,,,
Nick Pope,Newcastle,,2024-10-27,False,90.0,2.0,1.64,5.0,0.0,2.0,0.0,0.0,0.0,1.0,3.4,0.0,90.0,0.22,4.44,0.4,43.0,15.92,5.0,Newcastle,True,,,
Nick Pope,Newcastle,,2024-11-02,True,90.0,0.0,1.05,0.0,0.0,5.0,0.0,1.0,0.0,1.0,3.8,0.0,90.0,0.3,4.0,0.4,43.0,15.92,2.0,Newcastle,False,,,
Nick Pope,Newcastle,,2024-11-10,False,90.0,1.0,0.63,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.6,0.0,90.0,0.27,3.82,0.4,43.0,15.92,,Newcastle,True,West Ham,,0.48
,Newcastle,,,,,,,,,,,,,,,,,,,,,,,Newcastle,False,Crystal Palace,,0.2
,Newcastle,,,,,,,,,,,,,,,,,,,,,,,Newcastle,True,Liverpool,,0.24
