Opponent,Home Difficulty,Away Difficulty
Arsenal,0.8336635808087549,1.9188701831515254
Aston Villa,1.7463562964879964,
Bournemouth,,-2.584345047435048
Brentford,-3.154753219954692,0.8481134648686475
Brighton,,1.7237491916014442
Burnley,,-3.6990254474979984
Chelsea,5.522541739041159,-2.165159004197957
Crystal Palace,-3.093547355374806,0.955979633982044
Everton,-1.5235624139411794,-0.3744389128217823
Fulham,-2.5252691737337734,
Ipswich Town,,
Leeds United,-5.342618298967854,1.0821563797784848
Leicester City,-1.1588126212607792,
Liverpool,-0.1895651146679966,
Luton,,-1.7402113772312728
Manchester City,-0.18511811596435457,0.3954952400952163
Manchester United,1.4365763277792163,2.1474991200309574
Newcastle United,-2.4717932507283384,0.7919672141203331
Norwich,-3.939484904879829,
Nottingham Forest,,-4.049616277926451
Sheffield,-0.021676661309381284,
Southampton,-2.4889445530087446,-0.00832238118382822
Watford,0.2997590065892106,1.0625201243516051
West Ham,4.254229858013025,2.6761998813249033
Wolverhampton,-0.847341306963556,0.5521923971977606
