Opponent,Home Difficulty,Away Difficulty
Arsenal,4.843737780770844,1.3447425655940788
Aston Villa,2.279315656769642,
Bournemouth,,
Brentford,,-2.9321286107202136
Brighton,-2.1710344929574195,
Burnley,,-0.25797846886811215
Chelsea,,5.663979065117785
Crystal Palace,,3.439211270581797
Everton,,2.1449934194056004
Fulham,,
Ipswich Town,,
Leeds United,-1.275927424835881,
Leicester City,-0.39099209620148123,
Liverpool,0.0856961393949901,
Luton,,
Manchester City,,3.0269370041484924
Manchester United,0.593135318438928,
Newcastle United,,0.9873951228530771
Nottingham Forest,,
Sheffield,,
Southampton,-2.4105561606878823,
Tottenham,,3.703913117034684
Watford,2.3996839355783317,
West Ham,,
Wolverhampton,-0.41844815732189766,
