Opponent,Home Difficulty,Away Difficulty
Arsenal,0.5893158261424748,2.212843735965989
Aston Villa,-0.6625420397479089,-2.6162824486493204
Bournemouth,-2.6893707423982662,-6.676036495676464
Brentford,3.7178439101583143,4.679184221116225
Brighton,1.3898778145479307,4.5455716525457985
Burnley,1.4011556077817648,0.7877120175871334
Chelsea,-1.8879123233100525,0.5348125705459046
Crystal Palace,1.8329194332881316,-0.639893249644155
Everton,-3.4881021223070032,-0.007887364399365104
Fulham,-5.993014485776886,-3.418453047867727
Leeds United,-1.1502796903792776,1.8739921064080447
Leicester City,0.15958395571485728,-1.6153480654705414
Liverpool,-1.8339724324106212,-0.2103994852328036
Luton,,
Manchester City,0.7797492335366603,2.485955091032758
Manchester United,-1.1286725010439282,2.038342467528429
Newcastle United,1.9466963450456052,-0.7112760815176282
Norwich,-2.294977017029009,-5.862960889695776
Nottingham Forest,-5.445136582473433,1.5034873307522554
Sheffield,,
Southampton,0.9089911945348119,0.6247715948323299
Tottenham,-2.0833887002951306,3.9269118588522827
Watford,0.06699221481848305,-4.067607935124212
Wolverhampton,-1.494251769905192,2.783189004330896
