name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Solly March,MID,Brighton,0,1,0,8.9,2022-08-13,74,Newcastle United,31122,0,2,True
Solly March,MID,Brighton,0,1,0,8.2,2022-10-18,90,Nottingham Forest,59718,0,3,True
Solly March,MID,Brighton,0,1,0,3.5,2022-08-21,84,West Ham,40024,0,3,False
Solly March,MID,Brighton,0,0,2,12.5,2022-10-14,90,Brentford,56532,0,2,False
Solly March,MID,Brighton,0,0,1,2.9,2022-10-08,90,Tottenham,53388,0,2,True
Solly March,MID,Brighton,0,0,1,3.2,2022-08-07,90,Manchester United,7192,0,5,False
Solly March,MID,Brighton,3,0,1,12.5,2022-12-26,82,Southampton,48116,1,13,False
Solly March,MID,Brighton,0,0,4,3.0,2022-12-31,75,Arsenal,72433,1,1,True
Solly March,MID,Brighton,0,0,1,3.9,2022-10-29,90,Chelsea,54404,0,2,True
Solly March,MID,Brighton,0,0,2,11.4,2022-11-05,90,Wolverhampton,55868,0,2,False
Solly March,MID,Brighton,0,0,2,3.7,2023-01-21,90,Leeds United,637706,1,2,False
Solly March,MID,Brighton,3,1,0,12.8,2023-01-03,78,Everton,74868,1,11,False
Solly March,MID,Brighton,0,0,2,0.0,2022-11-13,90,Aston Villa,53009,1,2,True
Solly March,MID,Brighton,0,0,3,5.8,2022-10-22,90,Manchester City,55304,0,5,False
Solly March,MID,Brighton,0,1,0,7.0,2023-03-04,75,West Ham,831280,1,3,True
Solly March,MID,Brighton,0,0,1,11.4,2023-02-18,90,Fulham,744893,1,2,True
Solly March,MID,Brighton,0,1,0,4.3,2023-02-04,88,Bournemouth,698760,1,3,True
Solly March,MID,Brighton,3,0,1,15.0,2023-02-11,90,Crystal Palace,619936,1,10,False
Solly March,MID,Brighton,2,0,2,12.8,2023-04-08,90,Tottenham,1232358,1,7,False
Solly March,MID,Brighton,3,1,0,20.1,2023-01-14,90,Liverpool,118677,1,19,True
Solly March,MID,Brighton,0,0,2,11.8,2023-03-11,90,Leicester City,1105287,1,2,False
Solly March,MID,Brighton,1,1,0,7.2,2023-03-15,90,Crystal Palace,1105287,1,9,True
Solly March,MID,Brighton,0,0,3,17.8,2023-04-01,90,Brentford,1271584,1,5,True
Solly March,MID,Brighton,0,1,0,10.6,2023-04-04,90,Bournemouth,1271584,1,3,False
Solly March,MID,Brighton,0,0,1,7.8,2023-04-15,90,Chelsea,1305026,1,5,False
Solly March,MID,Brighton,0,0,1,7.4,2023-05-08,32,Everton,1657950,0,1,True
Solly March,MID,Brighton,0,0,3,11.2,2023-04-26,90,Nottingham Forest,1375297,1,5,False
Solly March,MID,Brighton,0,1,0,7.1,2022-08-27,69,Leicester City,39492,0,3,True
Solly March,MID,Brighton,0,0,2,2.7,2022-08-30,90,Fulham,42933,0,2,False
Solly March,MID,Brighton,0,0,2,9.9,2022-09-04,90,Leeds United,43897,0,5,True
Solly March,MID,Brighton,1,0,3,6.2,2022-10-01,90,Liverpool,39689,0,6,False
Solly March,MID,Brighton,0,0,0,0.0,2023-05-28,0,Aston Villa,494420,0,0,False
Solly March,MID,Brighton,0,0,0,0.0,2023-05-14,0,Arsenal,888054,0,0,False
Solly March,MID,Brighton,0,0,0,0.0,2023-05-18,0,Newcastle United,888054,0,0,False
Solly March,MID,Brighton,0,0,0,1.4,2023-04-29,55,Wolverhampton,1701721,1,1,True
Solly March,MID,Brighton,0,0,0,6.0,2023-05-04,27,Manchester United,1701721,0,1,True
Solly March,MID,Brighton,0,0,0,0.0,2023-05-21,0,Southampton,570537,0,0,True
Solly March,MID,Brighton,0,0,0,0.0,2023-05-24,0,Manchester City,570537,0,0,True
