name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Jhon Durán,FWD,Aston Villa,0,0.0,2023-03-18,1,Bournemouth,1827,0,1,True
Jhon Durán,FWD,Aston Villa,0,1.9,2023-02-18,12,Arsenal,1247,0,1,True
Jhon Durán,FWD,Aston Villa,0,0.0,2023-03-04,5,Crystal Palace,1849,0,1,True
Jhon Durán,FWD,Aston Villa,0,0.0,2023-04-08,0,Nottingham Forest,1817,0,0,True
Jhon Durán,FWD,Aston Villa,0,0.0,2023-02-25,0,Everton,1972,0,0,False
Jhon Durán,FWD,Aston Villa,0,0.3,2023-02-04,8,Leeds United,672,0,1,True
Jhon Durán,FWD,Aston Villa,0,0.8,2023-02-12,30,Manchester City,820,0,1,False
Jhon Durán,FWD,Aston Villa,0,2.5,2023-03-12,10,West Ham,1778,0,1,False
Jhon Durán,FWD,Aston Villa,0,0.0,2023-04-01,0,Chelsea,1852,0,0,False
Jhon Durán,FWD,Aston Villa,0,0.0,2023-04-04,11,Leeds United,1852,0,1,False
Jhon Durán,FWD,Aston Villa,0,0.0,2023-04-22,0,Brentford,1971,0,0,False
Jhon Durán,FWD,Aston Villa,0,0.0,2023-04-15,1,Newcastle United,1935,0,0,True
Jhon Durán,FWD,Aston Villa,0,1.4,2023-05-06,9,Wolverhampton,2134,0,1,False
Jhon Durán,FWD,Aston Villa,0,0.0,2023-04-25,0,Fulham,2000,0,0,True
Jhon Durán,FWD,Aston Villa,0,0.0,2023-05-28,0,Brighton,2322,0,0,True
Jhon Durán,FWD,Aston Villa,0,0.1,2023-05-13,22,Tottenham,2169,0,1,True
Jhon Durán,FWD,Aston Villa,0,0.1,2023-04-30,14,Manchester United,2048,0,1,False
Jhon Durán,FWD,Aston Villa,0,0.3,2023-05-20,3,Liverpool,2422,0,1,False
