name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Richarlison de Andrade,FWD,Spurs,0,0.0,2023-03-18,4,Southampton,104152,1,1,False
Richarlison de Andrade,FWD,Spurs,0,0.1,2022-08-14,33,Chelsea,40127,0,1,False
Richarlison de Andrade,FWD,Spurs,0,0.0,2022-10-19,0,Manchester United,81344,0,0,False
Richarlison de Andrade,FWD,Spurs,0,1.1,2022-08-20,14,Wolverhampton,71498,0,1,True
Richarlison de Andrade,FWD,Spurs,0,0.0,2022-08-06,0,Southampton,20890,0,0,True
Richarlison de Andrade,FWD,Spurs,0,2.0,2022-10-15,51,Everton,102802,0,1,True
Richarlison de Andrade,FWD,Spurs,0,0.2,2022-10-08,20,Brighton,107553,0,1,False
Richarlison de Andrade,FWD,Spurs,0,0.0,2022-10-29,0,Bournemouth,68790,0,0,False
Richarlison de Andrade,FWD,Spurs,0,0.0,2023-01-01,0,Aston Villa,75609,0,0,True
Richarlison de Andrade,FWD,Spurs,0,0.0,2022-12-26,0,Brentford,82862,0,0,False
Richarlison de Andrade,FWD,Spurs,0,0.0,2022-11-06,0,Liverpool,65842,0,0,True
Richarlison de Andrade,FWD,Spurs,0,5.8,2022-11-12,68,Leicester City,70860,1,2,True
Richarlison de Andrade,FWD,Spurs,0,0.0,2022-10-23,0,Newcastle United,74634,0,0,True
Richarlison de Andrade,FWD,Spurs,0,0.1,2023-01-23,14,Fulham,76737,0,1,False
Richarlison de Andrade,FWD,Spurs,0,7.2,2023-02-19,67,West Ham,79330,1,2,True
Richarlison de Andrade,FWD,Spurs,0,0.0,2023-01-04,0,Crystal Palace,73334,0,0,False
Richarlison de Andrade,FWD,Spurs,0,0.0,2023-03-04,5,Wolverhampton,84527,0,1,False
Richarlison de Andrade,FWD,Spurs,0,2.8,2023-02-26,88,Chelsea,82471,1,2,True
Richarlison de Andrade,FWD,Spurs,0,0.0,2023-04-08,0,Brighton,84093,0,0,True
Richarlison de Andrade,FWD,Spurs,0,0.0,2023-02-05,0,Manchester City,77003,0,0,True
Richarlison de Andrade,FWD,Spurs,0,0.2,2023-02-11,15,Leeds United,78680,0,1,False
Richarlison de Andrade,FWD,Spurs,0,2.3,2023-01-15,19,Arsenal,71871,0,1,True
Richarlison de Andrade,FWD,Spurs,0,0.8,2023-01-19,12,Manchester City,71871,0,1,False
Richarlison de Andrade,FWD,Spurs,1,7.3,2023-03-11,83,Nottingham Forest,84576,1,9,True
Richarlison de Andrade,FWD,Spurs,0,0.0,2023-04-03,0,Everton,87247,0,0,False
Richarlison de Andrade,FWD,Spurs,0,3.5,2022-09-17,58,Leeds United,99280,0,1,True
Richarlison de Andrade,FWD,Spurs,0,1.9,2023-04-23,7,Newcastle United,83684,0,1,False
Richarlison de Andrade,FWD,Spurs,0,0.5,2023-04-15,13,Bournemouth,83663,0,1,True
Richarlison de Andrade,FWD,Spurs,0,1.6,2022-08-31,14,West Ham,72199,0,0,False
Richarlison de Andrade,FWD,Spurs,0,6.2,2022-08-28,16,Nottingham Forest,70833,0,4,False
Richarlison de Andrade,FWD,Spurs,1,14.0,2022-09-03,90,Fulham,66251,0,5,True
Richarlison de Andrade,FWD,Spurs,0,1.7,2023-05-06,78,Crystal Palace,85305,1,2,True
Richarlison de Andrade,FWD,Spurs,0,4.8,2022-10-01,70,Arsenal,96928,0,5,False
Richarlison de Andrade,FWD,Spurs,0,0.0,2023-04-27,60,Manchester United,83410,1,2,True
Richarlison de Andrade,FWD,Spurs,0,0.0,2023-05-28,14,Leicester City,86780,0,1,False
Richarlison de Andrade,FWD,Spurs,0,0.0,2023-05-13,61,Aston Villa,85191,1,2,False
Richarlison de Andrade,FWD,Spurs,0,5.0,2023-04-30,6,Liverpool,83342,0,4,False
Richarlison de Andrade,FWD,Spurs,0,9.5,2023-05-20,15,Brentford,85857,0,1,True
