name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Vitalii Mykolenko,DEF,Everton,0,0,0.0,1,3.3,2022-08-06,90,Chelsea,0,23854,0,1,True
Vitalii Mykolenko,DEF,Everton,0,0,0.38,0,0.3,2023-03-18,6,Chelsea,0,81855,0,1,False
Vitalii Mykolenko,DEF,Everton,0,0,0.0,2,4.7,2022-08-13,90,Aston Villa,0,29895,0,1,False
Vitalii Mykolenko,DEF,Everton,0,0,0.0,1,2.3,2022-08-20,90,Nottingham Forest,0,33788,0,2,True
Vitalii Mykolenko,DEF,Everton,0,0,0.0,1,0.6,2022-10-19,90,Newcastle United,0,56993,0,2,False
Vitalii Mykolenko,DEF,Everton,0,0,0.0,2,3.1,2022-10-09,90,Manchester United,0,58440,0,1,True
Vitalii Mykolenko,DEF,Everton,2,1,0.0,0,3.5,2022-10-22,90,Crystal Palace,0,60343,0,11,True
Vitalii Mykolenko,DEF,Everton,0,1,0.0,0,5.3,2022-10-29,90,Fulham,0,85335,0,6,False
Vitalii Mykolenko,DEF,Everton,0,0,0.0,2,1.2,2022-10-15,90,Tottenham,0,59088,0,0,False
Vitalii Mykolenko,DEF,Everton,0,0,0.7136,2,1.5,2022-12-26,90,Wolverhampton,0,104238,1,1,True
Vitalii Mykolenko,DEF,Everton,0,0,2.0391,1,1.9,2022-12-31,90,Manchester City,0,92427,1,2,False
Vitalii Mykolenko,DEF,Everton,0,0,0.0,2,5.6,2022-11-05,90,Leeds United,0,105880,0,1,True
Vitalii Mykolenko,DEF,Everton,0,0,1.94,2,5.6,2023-02-25,90,Aston Villa,0,162661,1,1,True
Vitalii Mykolenko,DEF,Everton,0,0,2.79,4,1.4,2023-03-01,90,Arsenal,0,162661,1,0,False
Vitalii Mykolenko,DEF,Everton,0,0,1.3611,2,0.3,2022-11-12,28,Bournemouth,0,116180,1,0,False
Vitalii Mykolenko,DEF,Everton,0,1,0.6,0,6.5,2023-02-18,90,Leicester City,0,77974,1,6,True
Vitalii Mykolenko,DEF,Everton,0,0,1.5055,2,0.7,2023-01-21,45,West Ham,0,79183,1,0,False
Vitalii Mykolenko,DEF,Everton,0,0,0.77,1,1.2,2023-04-08,45,Manchester United,0,74419,0,1,False
Vitalii Mykolenko,DEF,Everton,0,0,0.0,0,0.0,2023-03-05,0,Nottingham Forest,0,117391,0,0,False
Vitalii Mykolenko,DEF,Everton,0,0,2.19,2,3.2,2023-02-13,90,Liverpool,0,72589,1,1,False
Vitalii Mykolenko,DEF,Everton,0,0,2.1978,4,4.5,2023-01-03,90,Brighton,0,92445,1,0,True
Vitalii Mykolenko,DEF,Everton,0,1,0.86,0,1.9,2023-02-04,90,Arsenal,0,70862,1,5,True
Vitalii Mykolenko,DEF,Everton,0,0,1.2443,2,3.4,2023-01-14,90,Southampton,0,87674,1,1,True
Vitalii Mykolenko,DEF,Everton,0,0,0.11,0,0.0,2023-03-11,1,Brentford,0,89395,0,1,True
Vitalii Mykolenko,DEF,Everton,0,0,0.14,0,2.0,2023-04-03,13,Tottenham,0,74635,0,1,True
Vitalii Mykolenko,DEF,Everton,2,1,0.49,0,1.8,2023-04-22,90,Crystal Palace,0,76308,1,8,False
Vitalii Mykolenko,DEF,Everton,0,0,1.83,3,3.2,2023-04-15,90,Fulham,0,76019,1,0,True
Vitalii Mykolenko,DEF,Everton,0,0,2.44,4,0.0,2023-04-27,90,Newcastle United,0,76455,1,0,True
Vitalii Mykolenko,DEF,Everton,0,1,0.0,0,3.7,2022-09-18,90,West Ham,0,56283,0,6,True
Vitalii Mykolenko,DEF,Everton,0,0,3.26,1,2.5,2023-05-08,90,Brighton,0,75039,1,2,False
Vitalii Mykolenko,DEF,Everton,0,0,0.0,1,4.8,2022-08-27,85,Brentford,0,29709,0,2,False
Vitalii Mykolenko,DEF,Everton,0,0,0.0,0,0.0,2023-05-14,0,Manchester City,0,74869,0,0,True
Vitalii Mykolenko,DEF,Everton,0,0,0.0,1,2.8,2022-08-30,90,Leicester City,0,27983,0,2,False
Vitalii Mykolenko,DEF,Everton,0,0,3.46,2,1.3,2023-05-01,90,Leeds United,0,75796,1,1,False
Vitalii Mykolenko,DEF,Everton,0,1,0.0,0,2.3,2022-09-03,90,Liverpool,0,26108,0,6,True
Vitalii Mykolenko,DEF,Everton,0,0,0.0,0,0.0,2023-05-28,0,Bournemouth,0,65510,0,0,True
Vitalii Mykolenko,DEF,Everton,0,0,0.0,0,0.0,2023-05-20,0,Wolverhampton,0,68259,0,0,False
Vitalii Mykolenko,DEF,Everton,0,0,0.0,1,4.6,2022-10-01,90,Southampton,0,56919,0,2,False
