name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.0,2022-10-20,5,Aston Villa,5902,0,1,True
Carlos Vinícius Alves Morais,FWD,Fulham,0,3.9,2022-10-09,90,West Ham,4951,0,1,False
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.2,2022-10-15,3,Bournemouth,6585,0,1,True
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.0,2022-10-29,0,Everton,5813,0,0,True
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.0,2022-10-23,1,Leicester City,5746,0,1,False
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.2,2022-12-26,5,Crystal Palace,12857,0,1,False
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.0,2022-12-31,0,Southampton,12072,0,0,True
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.6,2022-11-05,75,Manchester City,6425,0,2,False
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.0,2022-11-13,90,Manchester United,8262,1,2,True
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.4,2023-01-23,3,Tottenham,15602,0,1,True
Carlos Vinícius Alves Morais,FWD,Fulham,0,2.8,2023-02-18,28,Brighton,16672,0,3,False
Carlos Vinícius Alves Morais,FWD,Fulham,0,5.3,2023-02-24,90,Wolverhampton,24196,1,2,True
Carlos Vinícius Alves Morais,FWD,Fulham,0,2.9,2023-04-08,90,West Ham,27451,1,1,True
Carlos Vinícius Alves Morais,FWD,Fulham,2,5.1,2023-03-06,7,Brentford,20438,0,7,False
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.0,2023-01-03,0,Leeds United,12064,0,0,False
Carlos Vinícius Alves Morais,FWD,Fulham,3,10.9,2023-01-12,90,Chelsea,12064,1,9,True
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.1,2023-02-11,6,Nottingham Forest,16972,0,1,True
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.0,2023-01-15,1,Newcastle United,13961,0,1,False
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.0,2023-02-03,1,Chelsea,16502,0,1,False
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.0,2023-03-12,0,Arsenal,21644,0,0,True
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.1,2022-09-16,1,Nottingham Forest,3158,0,1,False
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.0,2023-04-22,8,Leicester City,28150,0,1,True
Carlos Vinícius Alves Morais,FWD,Fulham,0,1.3,2023-04-01,90,Bournemouth,25871,1,2,False
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.0,2022-09-03,5,Tottenham,829,0,1,False
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.7,2023-04-15,1,Everton,28243,0,1,False
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.0,2023-04-25,23,Aston Villa,26556,0,1,False
Carlos Vinícius Alves Morais,FWD,Fulham,0,1.9,2022-10-01,53,Newcastle United,4142,0,1,True
Carlos Vinícius Alves Morais,FWD,Fulham,0,7.3,2023-05-08,90,Leeds United,35147,1,9,True
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.0,2023-05-28,10,Manchester United,55022,0,1,False
Carlos Vinícius Alves Morais,FWD,Fulham,3,7.6,2023-05-13,64,Southampton,46612,1,9,False
Carlos Vinícius Alves Morais,FWD,Fulham,2,6.8,2023-04-30,90,Manchester City,30508,1,8,True
Carlos Vinícius Alves Morais,FWD,Fulham,0,5.1,2023-05-03,78,Liverpool,30508,1,2,False
Carlos Vinícius Alves Morais,FWD,Fulham,0,0.0,2023-05-20,0,Crystal Palace,68515,0,0,True
