name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Harvey Davies,GK,Liverpool,0,0,0.0,0,2022-10-19,0,West Ham,0,0,0,2125,0,0,True
Harvey Davies,GK,Liverpool,0,0,0.0,0,2022-08-22,0,Manchester United,0,0,0,0,0,0,False
Harvey Davies,GK,Liverpool,0,0,0.0,0,2022-10-09,0,Arsenal,0,0,0,1968,0,0,False
Harvey Davies,GK,Liverpool,0,0,0.0,0,2022-10-16,0,Manchester City,0,0,0,2070,0,0,True
Harvey Davies,GK,Liverpool,0,0,0.0,0,2022-10-22,0,Nottingham Forest,0,0,0,2139,0,0,False
Harvey Davies,GK,Liverpool,0,0,0.0,0,2022-10-29,0,Leicester City,0,0,0,2211,0,0,True
Harvey Davies,GK,Liverpool,0,0,0.0,0,2022-11-06,0,Tottenham,0,0,0,2281,0,0,False
Harvey Davies,GK,Liverpool,0,0,0.0,0,2022-12-26,0,Aston Villa,0,0,0,2590,0,0,False
Harvey Davies,GK,Liverpool,0,0,0.0,0,2022-11-12,0,Southampton,0,0,0,2379,0,0,True
Harvey Davies,GK,Liverpool,0,0,0.0,0,2022-12-30,0,Leeds United,0,0,0,2628,0,0,True
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-01-21,0,Chelsea,0,0,0,2765,0,0,True
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-04-09,0,Arsenal,0,0,0,3038,0,0,True
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-02-18,0,Newcastle United,0,0,0,2892,0,0,False
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-02-25,0,Crystal Palace,0,0,0,2878,0,0,False
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-03-01,0,Wolverhampton,0,0,0,2878,0,0,True
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-01-02,0,Brentford,0,0,0,2645,0,0,False
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-03-05,0,Manchester United,0,0,0,2927,0,0,True
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-02-13,0,Everton,0,0,0,2865,0,0,True
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-02-04,0,Wolverhampton,0,0,0,2837,0,0,False
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-01-14,0,Brighton,0,0,0,2710,0,0,False
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-03-11,0,Bournemouth,0,0,0,2961,0,0,False
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-04-01,0,Manchester City,0,0,0,3030,0,0,False
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-04-04,0,Chelsea,0,0,0,3030,0,0,False
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-04-22,0,Nottingham Forest,0,0,0,3075,0,0,True
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-04-17,0,Leicester City,0,0,0,3051,0,0,False
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-04-26,0,West Ham,0,0,0,3083,0,0,False
Harvey Davies,GK,Liverpool,0,0,0.0,0,2022-08-27,0,Bournemouth,0,0,0,339,0,0,True
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-05-06,0,Brentford,0,0,0,3120,0,0,True
Harvey Davies,GK,Liverpool,0,0,0.0,0,2022-08-31,0,Newcastle United,0,0,0,669,0,0,True
Harvey Davies,GK,Liverpool,0,0,0.0,0,2022-09-03,0,Everton,0,0,0,1041,0,0,False
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-05-15,0,Leeds United,0,0,0,3133,0,0,False
Harvey Davies,GK,Liverpool,0,0,0.0,0,2022-10-01,0,Brighton,0,0,0,1769,0,0,True
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-05-28,0,Southampton,0,0,0,3222,0,0,False
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-04-30,0,Tottenham,0,0,0,3088,0,0,True
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-05-03,0,Fulham,0,0,0,3088,0,0,True
Harvey Davies,GK,Liverpool,0,0,0.0,0,2023-05-20,0,Aston Villa,0,0,0,3169,0,0,True
