name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Kevin Schade,MID,Brentford,0,0,0,0.1,2023-03-18,29,Leeds United,722,0,1,True
Kevin Schade,MID,Brentford,0,0,0,0.0,2023-01-22,0,Leicester City,270,0,0,False
Kevin Schade,MID,Brentford,0,0,2,2.9,2023-04-08,90,Newcastle United,568,1,2,True
Kevin Schade,MID,Brentford,0,0,1,1.8,2023-02-18,27,Crystal Palace,356,0,1,True
Kevin Schade,MID,Brentford,0,0,1,3.7,2023-03-06,13,Fulham,360,0,4,True
Kevin Schade,MID,Brentford,0,0,0,0.0,2023-02-11,1,Arsenal,325,0,0,False
Kevin Schade,MID,Brentford,0,0,0,0.7,2023-02-04,16,Southampton,308,0,1,True
Kevin Schade,MID,Brentford,0,0,0,0.1,2023-01-14,8,Bournemouth,215,0,1,True
Kevin Schade,MID,Brentford,0,0,0,1.9,2023-03-11,28,Everton,503,0,1,False
Kevin Schade,MID,Brentford,0,1,0,4.2,2023-03-15,64,Southampton,503,1,3,False
Kevin Schade,MID,Brentford,0,0,0,0.0,2023-04-01,0,Brighton,594,0,0,False
Kevin Schade,MID,Brentford,0,0,0,4.4,2023-04-05,28,Manchester United,594,0,1,False
Kevin Schade,MID,Brentford,0,1,0,4.5,2023-04-22,76,Aston Villa,740,1,2,True
Kevin Schade,MID,Brentford,0,0,1,0.4,2023-04-15,60,Wolverhampton,660,1,2,False
Kevin Schade,MID,Brentford,0,0,0,0.0,2023-04-26,7,Chelsea,696,0,1,False
Kevin Schade,MID,Brentford,0,0,0,0.4,2023-05-06,18,Liverpool,673,0,1,False
Kevin Schade,MID,Brentford,0,0,0,0.0,2023-05-28,20,Manchester City,917,0,1,True
Kevin Schade,MID,Brentford,0,1,0,8.8,2023-05-14,85,West Ham,667,1,3,True
Kevin Schade,MID,Brentford,0,0,1,2.9,2023-04-29,76,Nottingham Forest,712,1,2,True
Kevin Schade,MID,Brentford,0,0,1,1.9,2023-05-20,77,Tottenham,787,1,2,False
