name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Aleksandar Mitrović,FWD,Fulham,1,12.4,2022-10-15,90,Bournemouth,2288993,0,7,True
Aleksandar Mitrović,FWD,Fulham,0,5.1,2022-08-13,90,Wolverhampton,1450647,0,-1,False
Aleksandar Mitrović,FWD,Fulham,0,0.0,2022-10-09,0,West Ham,2588974,0,0,False
Aleksandar Mitrović,FWD,Fulham,0,15.1,2022-10-20,84,Aston Villa,3021894,0,6,True
Aleksandar Mitrović,FWD,Fulham,0,2.0,2023-01-23,90,Tottenham,3441604,1,2,True
Aleksandar Mitrović,FWD,Fulham,0,12.0,2022-10-29,90,Everton,2961649,0,1,True
Aleksandar Mitrović,FWD,Fulham,3,15.5,2022-08-06,90,Liverpool,509091,0,13,True
Aleksandar Mitrović,FWD,Fulham,0,3.8,2023-03-06,90,Brentford,2061243,1,1,False
Aleksandar Mitrović,FWD,Fulham,0,0.0,2022-11-13,0,Manchester United,2185436,0,0,True
Aleksandar Mitrović,FWD,Fulham,3,20.0,2022-12-26,84,Crystal Palace,2007226,1,15,False
Aleksandar Mitrović,FWD,Fulham,0,0.0,2022-11-05,0,Manchester City,2898128,0,0,False
Aleksandar Mitrović,FWD,Fulham,0,17.8,2022-08-20,90,Brentford,1545465,0,6,True
Aleksandar Mitrović,FWD,Fulham,0,2.6,2023-02-03,90,Chelsea,3015744,1,2,False
Aleksandar Mitrović,FWD,Fulham,0,2.8,2022-12-31,90,Southampton,2811141,1,0,True
Aleksandar Mitrović,FWD,Fulham,0,0.0,2023-02-18,0,Brighton,2621633,0,0,False
Aleksandar Mitrović,FWD,Fulham,0,0.0,2023-02-24,0,Wolverhampton,2103398,0,0,True
Aleksandar Mitrović,FWD,Fulham,0,7.8,2023-01-03,90,Leeds United,3777005,1,5,False
Aleksandar Mitrović,FWD,Fulham,0,0.0,2023-01-12,0,Chelsea,3777005,0,0,True
Aleksandar Mitrović,FWD,Fulham,0,0.0,2023-04-08,0,West Ham,1483811,0,0,True
Aleksandar Mitrović,FWD,Fulham,0,7.6,2023-02-11,83,Nottingham Forest,2960828,1,2,True
Aleksandar Mitrović,FWD,Fulham,0,3.0,2023-03-12,90,Arsenal,1898109,1,2,True
Aleksandar Mitrović,FWD,Fulham,0,10.6,2022-10-23,90,Leicester City,2725040,0,6,False
Aleksandar Mitrović,FWD,Fulham,0,1.6,2023-01-15,90,Newcastle United,3701805,1,0,False
Aleksandar Mitrović,FWD,Fulham,0,0.0,2023-04-01,0,Bournemouth,1584301,0,0,False
Aleksandar Mitrović,FWD,Fulham,0,0.0,2023-04-15,0,Everton,1427375,0,0,False
Aleksandar Mitrović,FWD,Fulham,0,0.0,2023-04-22,0,Leicester City,1393951,0,0,True
Aleksandar Mitrović,FWD,Fulham,0,0.0,2023-04-25,0,Aston Villa,1380580,0,0,False
Aleksandar Mitrović,FWD,Fulham,0,0.0,2023-05-08,0,Leeds United,1343547,0,0,True
Aleksandar Mitrović,FWD,Fulham,0,0.0,2023-04-30,0,Manchester City,1363866,0,0,True
Aleksandar Mitrović,FWD,Fulham,0,0.0,2023-05-03,0,Liverpool,1363866,0,0,False
Aleksandar Mitrović,FWD,Fulham,0,5.5,2023-05-13,25,Southampton,1347804,0,5,False
Aleksandar Mitrović,FWD,Fulham,1,9.1,2022-08-27,90,Arsenal,1688549,0,7,False
Aleksandar Mitrović,FWD,Fulham,0,8.2,2022-09-16,89,Nottingham Forest,3297573,0,2,False
Aleksandar Mitrović,FWD,Fulham,3,10.1,2022-08-30,90,Brighton,1973096,0,9,True
Aleksandar Mitrović,FWD,Fulham,0,0.0,2023-05-28,79,Manchester United,1439689,1,-1,False
Aleksandar Mitrović,FWD,Fulham,0,9.4,2022-09-03,90,Tottenham,2410828,0,5,False
Aleksandar Mitrović,FWD,Fulham,3,11.1,2023-05-20,90,Crystal Palace,1394979,1,13,True
Aleksandar Mitrović,FWD,Fulham,0,0.0,2022-10-01,36,Newcastle United,3413332,0,0,True
