name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Harrison Reed,MID,Fulham,0,1,0,3.4,2022-08-13,90,Wolverhampton,68443,0,2,False
Harrison Reed,MID,Fulham,0,0,2,5.5,2022-08-06,90,Liverpool,33105,0,2,True
Harrison Reed,MID,Fulham,0,0,2,2.1,2022-08-20,90,Brentford,111207,0,2,True
Harrison Reed,MID,Fulham,2,1,0,6.5,2022-10-20,72,Aston Villa,124832,0,10,True
Harrison Reed,MID,Fulham,0,0,2,1.4,2022-10-09,70,West Ham,139758,0,1,False
Harrison Reed,MID,Fulham,0,0,2,2.1,2022-11-05,90,Manchester City,138678,0,1,False
Harrison Reed,MID,Fulham,0,0,2,5.7,2022-10-15,45,Bournemouth,137095,0,1,True
Harrison Reed,MID,Fulham,0,1,0,6.4,2022-10-29,90,Everton,144635,0,3,True
Harrison Reed,MID,Fulham,0,1,0,3.0,2022-12-26,90,Crystal Palace,93470,1,3,False
Harrison Reed,MID,Fulham,0,0,1,0.6,2022-12-31,61,Southampton,93850,1,2,True
Harrison Reed,MID,Fulham,1,0,2,10.6,2022-10-23,90,Leicester City,139783,0,6,False
Harrison Reed,MID,Fulham,0,0,0,0.0,2022-11-13,0,Manchester United,107852,0,0,True
Harrison Reed,MID,Fulham,0,0,1,3.5,2023-01-23,64,Tottenham,82896,1,2,True
Harrison Reed,MID,Fulham,0,1,0,0.1,2023-02-18,90,Brighton,74016,1,3,False
Harrison Reed,MID,Fulham,0,0,3,3.8,2023-03-06,90,Brentford,72072,1,2,False
Harrison Reed,MID,Fulham,0,1,0,2.7,2023-01-03,90,Leeds United,92355,1,3,False
Harrison Reed,MID,Fulham,0,0,1,0.6,2023-01-12,67,Chelsea,92355,1,2,True
Harrison Reed,MID,Fulham,0,0,1,0.8,2023-04-08,45,West Ham,68928,1,-1,True
Harrison Reed,MID,Fulham,0,0,1,2.0,2023-02-24,45,Wolverhampton,75031,1,1,True
Harrison Reed,MID,Fulham,0,1,0,1.2,2023-02-03,90,Chelsea,77826,1,3,False
Harrison Reed,MID,Fulham,0,0,1,1.6,2023-01-15,90,Newcastle United,87445,1,2,False
Harrison Reed,MID,Fulham,0,1,0,2.9,2023-02-11,90,Nottingham Forest,75113,1,3,True
Harrison Reed,MID,Fulham,0,0,3,4.3,2023-03-12,90,Arsenal,69781,1,2,True
Harrison Reed,MID,Fulham,3,0,2,9.1,2022-09-16,90,Nottingham Forest,96428,0,10,False
Harrison Reed,MID,Fulham,2,0,1,4.7,2023-04-01,68,Bournemouth,66844,1,7,False
Harrison Reed,MID,Fulham,0,0,1,0.5,2023-04-22,81,Leicester City,87678,1,2,True
Harrison Reed,MID,Fulham,0,0,1,0.1,2022-08-30,90,Brighton,107925,0,1,True
Harrison Reed,MID,Fulham,0,0,2,3.3,2022-08-27,90,Arsenal,108116,0,2,False
Harrison Reed,MID,Fulham,1,0,1,10.8,2023-04-15,84,Everton,69125,1,8,False
Harrison Reed,MID,Fulham,0,0,2,1.8,2022-09-03,90,Tottenham,108861,0,2,False
Harrison Reed,MID,Fulham,0,0,4,1.6,2022-10-01,90,Newcastle United,134630,0,1,True
Harrison Reed,MID,Fulham,0,0,1,6.8,2023-05-08,76,Leeds United,95421,1,5,True
Harrison Reed,MID,Fulham,0,0,1,3.0,2023-04-25,82,Aston Villa,81840,1,2,False
Harrison Reed,MID,Fulham,0,0,0,0.0,2023-05-28,24,Manchester United,118163,0,1,False
Harrison Reed,MID,Fulham,0,1,0,6.1,2023-05-13,90,Southampton,103835,1,6,False
Harrison Reed,MID,Fulham,0,0,2,1.1,2023-04-30,75,Manchester City,82407,1,2,True
Harrison Reed,MID,Fulham,0,0,0,1.4,2023-05-03,19,Liverpool,82407,0,1,False
Harrison Reed,MID,Fulham,0,0,2,3.1,2023-05-20,90,Crystal Palace,118854,1,2,True
