name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2022-08-13,0,Bournemouth,0,0,0,43431,0,0,True
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2022-08-07,0,West Ham,0,0,0,40863,0,0,False
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2022-08-21,0,Newcastle United,0,0,0,40616,0,0,False
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2022-10-08,0,Southampton,0,0,0,54765,0,0,True
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2022-10-16,0,Liverpool,0,0,0,57317,0,0,False
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2022-10-22,0,Brighton,0,0,0,72688,0,0,True
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2022-10-29,0,Leeds United,0,0,0,76849,0,0,False
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2022-12-28,0,Leicester City,0,0,0,119372,0,0,False
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2022-12-31,0,Everton,0,0,0,124711,0,0,True
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2022-11-05,0,Fulham,0,0,0,75702,0,0,True
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2022-11-12,0,Brentford,0,0,0,86900,0,0,True
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-01-22,0,Wolverhampton,0,0,0,130149,0,0,True
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-04-08,0,Southampton,0,0,0,133102,0,0,False
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-02-18,0,Nottingham Forest,0,0,0,139060,0,0,False
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-02-25,0,Bournemouth,0,0,0,160025,0,0,False
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-03-04,0,Newcastle United,0,0,0,137308,0,0,True
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-01-05,0,Chelsea,0,0,0,128899,0,0,False
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-02-12,0,Aston Villa,0,0,0,140413,0,0,True
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-02-15,0,Arsenal,0,0,0,140413,0,0,False
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-02-05,0,Tottenham,0,0,0,140708,0,0,False
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-01-14,0,Manchester United,0,0,0,128505,0,0,False
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-01-19,0,Tottenham,0,0,0,128505,0,0,True
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-03-11,0,Crystal Palace,0,0,0,137417,0,0,False
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-04-01,0,Liverpool,0,0,0,134932,0,0,True
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2022-09-17,0,Wolverhampton,0,0,0,57075,0,0,False
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2022-08-27,0,Crystal Palace,0,0,0,39043,0,0,True
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-04-15,0,Leeds United,0,0,0,130714,0,0,True
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2022-08-31,0,Nottingham Forest,0,0,0,53084,0,0,True
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2022-09-03,0,Aston Villa,0,0,0,57669,0,0,False
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-04-26,0,Arsenal,0,0,0,129828,0,0,True
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-05-06,0,Leicester City,0,0,0,128657,0,0,True
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2022-10-02,0,Manchester United,0,0,0,59688,0,0,True
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-05-28,0,Brentford,0,0,0,188623,0,0,False
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-05-14,0,Everton,0,0,0,129091,0,0,False
Stefan Ortega Moreno,GK,Man City,0,0,0.0,0,2023-04-30,0,Fulham,0,0,0,125407,0,0,False
Stefan Ortega Moreno,GK,Man City,1,1,0.36,0,2023-05-03,90,West Ham,0,0,2,125407,1,7,True
Stefan Ortega Moreno,GK,Man City,3,1,1.23,0,2023-05-21,90,Chelsea,0,0,6,128792,1,11,True
Stefan Ortega Moreno,GK,Man City,1,0,2.53,1,2023-05-24,90,Brighton,0,0,6,128792,1,5,False
