name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Nathan Fraser,FWD,Wolves,0,0.0,2023-03-18,0,Leicester City,9407,0,0,True
Nathan Fraser,FWD,Wolves,0,0.0,2022-12-31,0,Manchester United,6857,0,0,True
Nathan Fraser,FWD,Wolves,0,0.0,2022-12-26,0,Everton,5943,0,0,False
Nathan Fraser,FWD,Wolves,0,0.0,2022-11-05,0,Brighton,0,0,0,True
Nathan Fraser,FWD,Wolves,0,0.0,2022-11-12,0,Arsenal,2254,0,0,True
Nathan Fraser,FWD,Wolves,0,0.0,2023-01-22,0,Manchester City,6974,0,0,False
Nathan Fraser,FWD,Wolves,0,0.0,2023-02-18,0,Bournemouth,8121,0,0,True
Nathan Fraser,FWD,Wolves,0,0.0,2023-03-04,0,Tottenham,9430,0,0,True
Nathan Fraser,FWD,Wolves,0,0.0,2023-01-04,0,Aston Villa,6624,0,0,False
Nathan Fraser,FWD,Wolves,0,0.0,2023-02-24,0,Fulham,11463,0,0,False
Nathan Fraser,FWD,Wolves,0,0.0,2023-03-01,0,Liverpool,11463,0,0,False
Nathan Fraser,FWD,Wolves,0,0.0,2023-04-08,0,Chelsea,9443,0,0,True
Nathan Fraser,FWD,Wolves,0,0.0,2023-02-04,0,Liverpool,7446,0,0,True
Nathan Fraser,FWD,Wolves,0,0.0,2023-02-11,0,Southampton,7767,0,0,False
Nathan Fraser,FWD,Wolves,0,0.0,2023-01-14,0,West Ham,6998,0,0,True
Nathan Fraser,FWD,Wolves,0,0.0,2023-03-12,0,Newcastle United,9596,0,0,False
Nathan Fraser,FWD,Wolves,0,0.0,2023-04-01,0,Nottingham Forest,9451,0,0,False
Nathan Fraser,FWD,Wolves,0,0.0,2023-04-22,0,Leeds United,9552,0,0,False
Nathan Fraser,FWD,Wolves,0,0.0,2023-04-15,0,Brentford,9446,0,0,True
Nathan Fraser,FWD,Wolves,0,0.0,2023-05-06,0,Aston Villa,10343,0,0,True
Nathan Fraser,FWD,Wolves,0,0.0,2023-04-25,0,Crystal Palace,9608,0,0,True
Nathan Fraser,FWD,Wolves,0,0.0,2023-05-28,0,Arsenal,10870,0,0,False
Nathan Fraser,FWD,Wolves,0,0.0,2023-05-13,0,Manchester United,10213,0,0,False
Nathan Fraser,FWD,Wolves,0,0.0,2023-04-29,0,Brighton,10633,0,0,False
Nathan Fraser,FWD,Wolves,0,0.0,2023-05-20,0,Everton,10750,0,0,True
