name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
José Malheiro de Sá,GK,Wolves,0,0,1.47,4,2023-03-18,90,Leicester City,0,0,0,650132,1,0,True
José Malheiro de Sá,GK,Wolves,3,1,0.0,0,2022-08-13,90,Fulham,0,1,3,320020,0,15,True
José Malheiro de Sá,GK,Wolves,0,0,0.0,2,2022-10-18,90,Crystal Palace,0,0,2,829129,0,1,False
José Malheiro de Sá,GK,Wolves,0,0,0.0,1,2022-08-20,90,Tottenham,0,0,3,398294,0,3,False
José Malheiro de Sá,GK,Wolves,0,0,0.0,2,2022-08-06,90,Leicester City,0,0,3,323035,0,2,False
José Malheiro de Sá,GK,Wolves,3,1,0.0,0,2022-10-15,90,Nottingham Forest,0,1,2,721289,0,14,True
José Malheiro de Sá,GK,Wolves,0,0,0.0,3,2022-10-08,90,Chelsea,0,0,4,619353,0,2,False
José Malheiro de Sá,GK,Wolves,0,0,0.0,1,2022-10-29,90,Brentford,0,0,2,746137,0,2,False
José Malheiro de Sá,GK,Wolves,0,0,1.9874,1,2022-12-31,90,Manchester United,0,0,6,569678,1,4,True
José Malheiro de Sá,GK,Wolves,0,0,1.7338,1,2022-12-26,90,Everton,0,0,4,587034,1,3,False
José Malheiro de Sá,GK,Wolves,0,0,0.0,3,2022-11-05,90,Brighton,0,0,5,721883,0,2,True
José Malheiro de Sá,GK,Wolves,0,0,0.0,4,2022-10-23,90,Leeds United,0,0,0,793110,0,0,True
José Malheiro de Sá,GK,Wolves,0,0,1.8082,2,2022-11-12,90,Arsenal,0,0,1,674247,1,1,True
José Malheiro de Sá,GK,Wolves,0,0,2.6341,3,2023-01-22,90,Manchester City,0,0,3,545943,1,2,False
José Malheiro de Sá,GK,Wolves,0,0,1.01,1,2023-02-18,90,Bournemouth,0,0,0,585449,1,2,True
José Malheiro de Sá,GK,Wolves,3,1,1.34,0,2023-03-04,90,Tottenham,0,0,6,613867,1,11,True
José Malheiro de Sá,GK,Wolves,0,0,1.6123,1,2023-01-04,90,Aston Villa,0,0,2,562788,1,2,False
José Malheiro de Sá,GK,Wolves,0,1,1.05,0,2023-04-08,90,Chelsea,0,0,1,605285,1,6,True
José Malheiro de Sá,GK,Wolves,0,0,0.47,1,2023-02-24,90,Fulham,0,0,4,740837,1,3,False
José Malheiro de Sá,GK,Wolves,0,0,2.51,2,2023-03-01,90,Liverpool,0,0,4,740837,1,2,False
José Malheiro de Sá,GK,Wolves,0,1,1.91,0,2023-02-04,90,Liverpool,0,0,2,530887,1,6,True
José Malheiro de Sá,GK,Wolves,0,0,1.14,1,2023-02-11,90,Southampton,0,0,1,561288,1,2,False
José Malheiro de Sá,GK,Wolves,3,1,1.0216,0,2023-01-14,90,West Ham,0,0,3,543770,1,10,True
José Malheiro de Sá,GK,Wolves,0,0,1.98,2,2023-03-12,90,Newcastle United,0,0,6,609647,1,3,False
José Malheiro de Sá,GK,Wolves,2,0,1.26,1,2023-04-01,90,Nottingham Forest,0,0,6,606734,1,6,False
José Malheiro de Sá,GK,Wolves,0,0,0.0,3,2022-09-17,90,Manchester City,0,0,4,565753,0,2,True
José Malheiro de Sá,GK,Wolves,0,0,2.42,2,2023-04-22,90,Leeds United,0,0,5,647403,1,1,False
José Malheiro de Sá,GK,Wolves,0,1,1.18,0,2023-04-15,90,Brentford,0,0,3,606316,1,7,True
José Malheiro de Sá,GK,Wolves,0,1,0.0,0,2022-08-31,90,Bournemouth,0,0,2,495340,0,6,False
José Malheiro de Sá,GK,Wolves,0,0,0.0,1,2022-08-28,90,Newcastle United,0,0,5,447476,0,3,True
José Malheiro de Sá,GK,Wolves,0,1,0.0,0,2022-09-03,90,Southampton,0,0,1,542035,0,6,True
José Malheiro de Sá,GK,Wolves,2,1,1.57,0,2023-05-06,90,Aston Villa,0,0,3,616478,1,9,True
José Malheiro de Sá,GK,Wolves,0,0,0.0,2,2022-10-01,90,West Ham,0,0,3,624687,0,2,False
José Malheiro de Sá,GK,Wolves,2,1,0.75,0,2023-04-25,90,Crystal Palace,0,0,4,641214,1,8,True
José Malheiro de Sá,GK,Wolves,0,0,2.39,5,2023-05-28,90,Arsenal,0,0,3,583178,1,1,False
José Malheiro de Sá,GK,Wolves,0,0,0.0,0,2023-05-13,0,Manchester United,0,0,0,609534,0,0,False
José Malheiro de Sá,GK,Wolves,0,0,3.28,6,2023-04-29,90,Brighton,0,0,2,626382,1,-1,False
José Malheiro de Sá,GK,Wolves,0,0,0.0,0,2023-05-20,0,Everton,0,0,0,599677,0,0,True
