name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Wilfried Gnonto,FWD,Leeds,0,4.0,2023-03-18,60,Wolverhampton,139624,1,5,False
Wilfried Gnonto,FWD,Leeds,0,0.0,2022-10-20,0,Leeds United,6576,0,0,False
Wilfried Gnonto,FWD,Leeds,0,0.0,2022-10-09,0,Crystal Palace,6660,0,0,False
Wilfried Gnonto,FWD,Leeds,0,6.7,2022-11-05,45,Bournemouth,8182,0,4,True
Wilfried Gnonto,FWD,Leeds,0,1.6,2022-10-29,18,Liverpool,6721,0,1,False
Wilfried Gnonto,FWD,Leeds,0,0.0,2022-10-16,0,Arsenal,6793,0,0,True
Wilfried Gnonto,FWD,Leeds,0,3.7,2022-12-28,90,Manchester City,18249,1,1,True
Wilfried Gnonto,FWD,Leeds,0,2.6,2022-12-31,69,Newcastle United,19729,1,1,False
Wilfried Gnonto,FWD,Leeds,0,0.0,2022-10-23,0,Fulham,6667,0,0,True
Wilfried Gnonto,FWD,Leeds,0,0.2,2022-11-12,45,Tottenham,13340,1,1,False
Wilfried Gnonto,FWD,Leeds,0,5.0,2023-01-22,90,Brentford,78170,1,2,True
Wilfried Gnonto,FWD,Leeds,0,1.2,2023-02-18,90,Everton,198404,1,1,False
Wilfried Gnonto,FWD,Leeds,0,1.5,2023-03-04,22,Chelsea,200884,0,1,False
Wilfried Gnonto,FWD,Leeds,3,9.0,2023-01-04,90,West Ham,20838,1,9,True
Wilfried Gnonto,FWD,Leeds,0,0.6,2023-04-09,30,Crystal Palace,101308,0,0,True
Wilfried Gnonto,FWD,Leeds,0,2.3,2023-02-25,60,Southampton,269966,1,1,True
Wilfried Gnonto,FWD,Leeds,0,9.8,2023-02-05,90,Nottingham Forest,173795,1,2,False
Wilfried Gnonto,FWD,Leeds,3,7.3,2023-02-08,89,Manchester United,173795,1,9,False
Wilfried Gnonto,FWD,Leeds,0,7.1,2023-01-13,90,Aston Villa,36637,1,2,False
Wilfried Gnonto,FWD,Leeds,0,3.9,2023-02-12,90,Manchester United,179886,1,2,True
Wilfried Gnonto,FWD,Leeds,0,3.5,2023-03-11,24,Brighton,158852,0,4,True
Wilfried Gnonto,FWD,Leeds,0,0.0,2023-04-01,0,Arsenal,112985,0,0,False
Wilfried Gnonto,FWD,Leeds,0,0.0,2023-04-04,0,Nottingham Forest,112985,0,0,True
Wilfried Gnonto,FWD,Leeds,0,0.5,2023-04-22,10,Fulham,90695,0,1,False
Wilfried Gnonto,FWD,Leeds,0,0.0,2023-04-17,13,Liverpool,94061,0,1,True
Wilfried Gnonto,FWD,Leeds,0,0.0,2022-09-03,0,Brentford,1708,0,0,False
Wilfried Gnonto,FWD,Leeds,0,0.0,2022-10-02,0,Aston Villa,5695,0,0,True
Wilfried Gnonto,FWD,Leeds,0,0.0,2023-05-06,57,Manchester City,86839,1,0,False
Wilfried Gnonto,FWD,Leeds,0,0.0,2023-04-25,0,Leeds United,86172,0,0,True
Wilfried Gnonto,FWD,Leeds,0,0.0,2023-05-28,2,Tottenham,84769,0,1,True
Wilfried Gnonto,FWD,Leeds,0,1.0,2023-05-13,26,Newcastle United,83450,0,0,True
Wilfried Gnonto,FWD,Leeds,0,9.2,2023-04-30,90,Bournemouth,89714,1,5,False
Wilfried Gnonto,FWD,Leeds,0,3.6,2023-05-21,56,West Ham,85086,0,1,False
