name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Aaron Cresswell,DEF,West Ham,0,0,0.0,1,8.1,2022-08-14,90,Nottingham Forest,0,320890,0,2,False
Aaron Cresswell,DEF,West Ham,0,0,0.0,1,5.8,2022-10-19,90,Liverpool,0,248750,0,2,False
Aaron Cresswell,DEF,West Ham,0,0,0.0,2,4.1,2022-08-07,90,Manchester City,0,266706,0,1,True
Aaron Cresswell,DEF,West Ham,0,0,0.0,2,6.7,2022-08-21,90,Brighton,0,307342,0,0,True
Aaron Cresswell,DEF,West Ham,0,0,0.0,1,6.9,2022-10-09,90,Fulham,0,250600,0,2,True
Aaron Cresswell,DEF,West Ham,1,0,0.0,1,7.1,2022-10-16,90,Southampton,0,267408,0,3,False
Aaron Cresswell,DEF,West Ham,0,0,0.0,1,3.4,2022-10-30,90,Manchester United,0,273592,0,2,False
Aaron Cresswell,DEF,West Ham,0,0,2.1036,3,1.5,2022-12-26,90,Arsenal,0,177374,1,1,False
Aaron Cresswell,DEF,West Ham,0,0,1.6274,2,3.5,2022-12-30,90,Brentford,0,187107,1,1,True
Aaron Cresswell,DEF,West Ham,0,0,0.0,2,2.4,2022-11-06,90,Crystal Palace,0,298991,0,1,True
Aaron Cresswell,DEF,West Ham,2,1,0.0,0,10.5,2022-10-24,90,Bournemouth,0,278345,0,8,True
Aaron Cresswell,DEF,West Ham,0,0,1.776,2,8.0,2022-11-12,90,Leeds United,0,287394,1,1,True
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2023-01-21,0,Everton,0,180135,0,0,True
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2023-02-19,0,Tottenham,0,152615,0,0,False
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2023-03-04,0,Brighton,0,152451,0,0,False
Aaron Cresswell,DEF,West Ham,0,0,0.6746,1,0.3,2023-01-04,22,Leicester City,0,184702,0,1,False
Aaron Cresswell,DEF,West Ham,2,1,0.68,0,5.8,2023-04-08,90,Fulham,0,146572,1,8,False
Aaron Cresswell,DEF,West Ham,0,0,0.31,0,2.3,2023-02-25,45,Nottingham Forest,0,160381,0,1,True
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2023-02-04,0,Newcastle United,0,167645,0,0,False
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2023-02-11,0,Chelsea,0,162440,0,0,True
Aaron Cresswell,DEF,West Ham,0,0,0.8366,1,3.2,2023-01-14,90,Wolverhampton,0,177421,1,2,False
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2023-03-12,0,Aston Villa,0,147846,0,0,True
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.1,2023-04-02,2,Southampton,0,149469,0,1,True
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2023-04-05,0,Newcastle United,0,149469,0,0,True
Aaron Cresswell,DEF,West Ham,0,0,0.0,1,5.3,2022-09-18,90,Everton,0,193179,0,2,False
Aaron Cresswell,DEF,West Ham,3,1,1.14,0,5.5,2023-04-23,90,Bournemouth,0,161445,1,12,False
Aaron Cresswell,DEF,West Ham,0,0,2.82,2,6.2,2023-04-16,90,Arsenal,0,148074,1,0,True
Aaron Cresswell,DEF,West Ham,0,0,0.0,1,2.9,2022-08-31,71,Tottenham,0,239899,0,2,True
Aaron Cresswell,DEF,West Ham,0,1,0.0,0,2.8,2022-08-28,90,Aston Villa,0,257633,0,6,False
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2022-09-03,0,Chelsea,0,207982,0,0,False
Aaron Cresswell,DEF,West Ham,0,1,0.0,0,2.8,2022-10-01,90,Wolverhampton,0,208118,0,5,True
Aaron Cresswell,DEF,West Ham,0,1,1.19,0,2.6,2023-05-07,90,Manchester United,0,178596,1,6,True
Aaron Cresswell,DEF,West Ham,0,0,2.0,2,2.8,2023-04-26,90,Liverpool,0,172331,1,1,True
Aaron Cresswell,DEF,West Ham,0,0,1.39,2,0.0,2023-05-28,70,Leeds United,0,176161,1,1,False
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2023-05-14,0,Brentford,0,178817,0,0,False
Aaron Cresswell,DEF,West Ham,0,0,1.09,1,1.4,2023-04-29,45,Crystal Palace,0,191554,0,1,False
Aaron Cresswell,DEF,West Ham,0,0,2.32,3,1.0,2023-05-03,90,Manchester City,0,191554,1,1,False
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2023-05-21,0,Leicester City,0,177114,0,0,True
