name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,1.0,2022-10-16,71,Newcastle United,274470,0,1,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,6.9,2022-08-13,90,Brentford,414347,0,2,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2022-11-13,0,Fulham,275755,0,0,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,3,8.7,2022-10-09,61,Everton,249320,0,9,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-01-22,0,Arsenal,229497,0,0,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-03-05,0,Liverpool,222559,0,0,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2022-12-31,0,Wolverhampton,239925,0,0,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2022-10-19,0,Tottenham,311791,0,0,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2022-12-27,0,Nottingham Forest,248956,0,0,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,6.7,2022-10-30,90,West Ham,263124,0,2,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,3.6,2022-08-07,37,Brighton,352984,0,1,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,3.4,2022-11-06,90,Aston Villa,309382,0,1,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-02-04,0,Crystal Palace,226464,0,0,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-02-08,0,Leicester City,226464,0,0,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.2,2022-08-22,4,Liverpool,345362,0,1,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-02-19,0,Leeds United,224249,0,0,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-01-03,0,Bournemouth,236815,0,0,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-04-08,0,Everton,220236,0,0,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-02-12,0,Leicester City,225223,0,0,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-03-12,0,Southampton,221778,0,0,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2022-10-22,0,Chelsea,254857,0,0,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-01-14,0,Manchester City,232096,0,0,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-01-18,0,Crystal Palace,232096,0,0,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-04-02,0,Newcastle United,220629,0,0,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-04-05,0,Brentford,220629,0,0,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-04-16,0,Nottingham Forest,219816,0,0,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-04-27,0,Tottenham,219298,0,0,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-05-07,0,West Ham,218716,0,0,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-04-30,0,Aston Villa,219075,0,0,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-05-04,0,Brighton,219075,0,0,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-05-13,0,Wolverhampton,218429,0,0,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.8,2022-08-27,22,Southampton,339885,0,1,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,2.0,2022-09-01,22,Leeds United,287761,0,1,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-05-28,0,Fulham,218044,0,0,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-05-20,0,Bournemouth,218220,0,0,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2023-05-25,0,Chelsea,218220,0,0,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,2.3,2022-09-04,32,Arsenal,269760,0,1,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2022-10-02,0,Manchester City,258572,0,0,False
