name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2022-08-13,0,Leeds United,87552,0,0,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2022-08-05,0,Crystal Palace,86132,0,0,False
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-03-19,0,Crystal Palace,67602,0,0,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2022-08-20,0,Bournemouth,131934,0,0,False
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2022-10-09,0,Liverpool,71360,0,0,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2022-10-23,0,Southampton,60967,0,0,False
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2022-10-16,0,Leicester City,65729,0,0,False
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2022-10-30,0,Nottingham Forest,64887,0,0,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.2,2022-11-06,3,Chelsea,71884,0,1,False
Mohamed Elneny,MID,Arsenal,0,0,1,0.1,2022-12-31,16,Brighton,94836,0,1,False
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2022-11-12,1,Wolverhampton,78891,0,1,False
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2022-12-26,1,West Ham,90846,0,1,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-01-22,0,Manchester United,84202,0,0,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-04-09,0,Liverpool,66519,0,0,False
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-02-25,0,Leeds United,71298,0,0,False
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-03-01,0,Everton,71298,0,0,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-02-18,0,Aston Villa,74667,0,0,False
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-01-03,0,Newcastle United,91604,0,0,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-03-04,0,Bournemouth,69981,0,0,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-02-04,0,Everton,82046,0,0,False
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-02-11,0,Brentford,76867,0,0,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-02-15,0,Manchester City,76867,0,0,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-01-15,0,Tottenham,90147,0,0,False
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-03-12,0,Fulham,68745,0,0,False
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-04-01,0,Leicester City,66979,0,0,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-04-21,0,Southampton,65559,0,0,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2022-09-18,0,Brentford,81657,0,0,False
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-04-16,0,West Ham,66081,0,0,False
Mohamed Elneny,MID,Arsenal,0,0,1,0.8,2022-08-27,90,Fulham,115883,0,2,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2022-08-31,0,Aston Villa,110818,0,0,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-04-26,0,Manchester City,65462,0,0,False
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-05-07,0,Newcastle United,65111,0,0,False
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2022-09-04,0,Manchester United,85016,0,0,False
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2022-10-01,0,Tottenham,77553,0,0,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-05-14,0,Brighton,65059,0,0,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-05-28,0,Wolverhampton,66165,0,0,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-05-02,0,Chelsea,65424,0,0,True
Mohamed Elneny,MID,Arsenal,0,0,0,0.0,2023-05-20,0,Nottingham Forest,65668,0,0,False
