name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Amad Diallo,MID,Man Utd,0,0,0,0.0,2022-08-13,0,Brentford,15008,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2022-10-19,0,Tottenham,6408,0,0,True
Amad Diallo,MID,Man Utd,0,0,0,0.0,2022-08-22,0,Liverpool,14024,0,0,True
Amad Diallo,MID,Man Utd,0,0,0,0.0,2022-10-16,0,Newcastle United,6819,0,0,True
Amad Diallo,MID,Man Utd,0,0,0,0.0,2022-08-07,0,Brighton,12198,0,0,True
Amad Diallo,MID,Man Utd,0,0,0,0.0,2022-10-09,0,Everton,7145,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2022-12-31,0,Wolverhampton,5240,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2022-12-27,0,Nottingham Forest,5322,0,0,True
Amad Diallo,MID,Man Utd,0,0,0,0.0,2022-11-06,0,Aston Villa,5844,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2022-10-30,0,West Ham,6100,0,0,True
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-01-22,0,Arsenal,5044,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-01-03,0,Bournemouth,5181,0,0,True
Amad Diallo,MID,Man Utd,0,0,0,0.0,2022-11-13,0,Fulham,5688,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2022-10-22,0,Chelsea,6370,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-02-19,0,Leeds United,4873,0,0,True
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-03-05,0,Liverpool,4817,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-02-12,0,Leicester City,4912,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-02-04,0,Crystal Palace,4937,0,0,True
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-02-08,0,Leicester City,4937,0,0,True
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-04-08,0,Everton,4752,0,0,True
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-01-14,0,Manchester City,5091,0,0,True
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-01-18,0,Crystal Palace,5091,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-03-12,0,Southampton,4794,0,0,True
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-04-02,0,Newcastle United,4764,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-04-05,0,Brentford,4764,0,0,True
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-04-16,0,Nottingham Forest,4736,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-05-07,0,West Ham,4702,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-04-27,0,Tottenham,4724,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2022-08-27,0,Southampton,12384,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2022-09-01,0,Leeds United,12107,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2022-09-04,0,Arsenal,10308,0,0,True
Amad Diallo,MID,Man Utd,0,0,0,0.0,2022-10-02,0,Manchester City,7687,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-05-28,0,Fulham,4688,0,0,True
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-05-13,0,Wolverhampton,4698,0,0,True
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-04-30,0,Aston Villa,4714,0,0,True
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-05-04,0,Brighton,4714,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-05-20,0,Bournemouth,4694,0,0,False
Amad Diallo,MID,Man Utd,0,0,0,0.0,2023-05-25,0,Chelsea,4694,0,0,True
