name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Alexandre Moreno Lopera,DEF,Aston Villa,0,1,0.59,0,5.7,2023-03-18,90,Bournemouth,0,45063,1,6,True
Alexandre Moreno Lopera,DEF,Aston Villa,0,0,0.44,0,1.2,2023-02-25,29,Everton,0,20042,0,1,False
Alexandre Moreno Lopera,DEF,Aston Villa,0,1,0.4097,0,4.5,2023-01-21,90,Southampton,0,12871,1,5,False
Alexandre Moreno Lopera,DEF,Aston Villa,0,1,0.25,0,5.9,2023-04-08,90,Nottingham Forest,0,111693,1,5,True
Alexandre Moreno Lopera,DEF,Aston Villa,0,0,1.89,2,5.3,2023-02-18,77,Arsenal,0,14228,1,4,True
Alexandre Moreno Lopera,DEF,Aston Villa,0,0,0.65,0,2.0,2023-02-12,30,Manchester City,0,15368,0,1,False
Alexandre Moreno Lopera,DEF,Aston Villa,0,1,0.07,0,2.1,2023-03-04,69,Crystal Palace,0,16372,1,5,True
Alexandre Moreno Lopera,DEF,Aston Villa,0,0,0.77,1,1.5,2023-02-04,45,Leeds United,0,18137,0,1,True
Alexandre Moreno Lopera,DEF,Aston Villa,0,0,2.3318,1,4.6,2023-01-13,80,Leicester City,0,1254,0,2,True
Alexandre Moreno Lopera,DEF,Aston Villa,3,0,1.91,1,8.7,2023-03-12,63,West Ham,0,15818,1,8,False
Alexandre Moreno Lopera,DEF,Aston Villa,0,1,2.04,0,2.1,2023-04-01,88,Chelsea,0,53052,1,6,False
Alexandre Moreno Lopera,DEF,Aston Villa,0,0,0.48,1,4.9,2023-04-04,84,Leeds United,0,53052,1,2,False
Alexandre Moreno Lopera,DEF,Aston Villa,0,0,2.19,1,0.9,2023-04-22,65,Brentford,0,476116,1,2,False
Alexandre Moreno Lopera,DEF,Aston Villa,1,1,0.54,0,7.2,2023-04-15,90,Newcastle United,0,125839,1,10,True
Alexandre Moreno Lopera,DEF,Aston Villa,1,1,0.1,0,4.3,2023-04-25,76,Fulham,0,341191,1,7,True
Alexandre Moreno Lopera,DEF,Aston Villa,0,0,0.69,1,3.5,2023-05-06,84,Wolverhampton,0,351955,1,2,False
Alexandre Moreno Lopera,DEF,Aston Villa,0,0,1.36,1,4.1,2023-05-13,90,Tottenham,0,334252,1,2,True
Alexandre Moreno Lopera,DEF,Aston Villa,0,0,1.09,1,2.9,2023-04-30,74,Manchester United,0,314274,1,2,False
Alexandre Moreno Lopera,DEF,Aston Villa,0,0,0.0,0,0.0,2023-05-28,0,Brighton,0,236219,0,0,True
Alexandre Moreno Lopera,DEF,Aston Villa,0,0,0.03,0,0.9,2023-05-20,11,Liverpool,0,297125,0,1,False
