name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2022-10-18,0,Wolverhampton,1853,0,0,True
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-03-19,0,Arsenal,1920,0,0,False
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2022-10-15,0,Leeds United,1741,0,0,False
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2022-10-09,0,Leicester City,1658,0,0,True
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2022-12-26,0,Fulham,1871,0,0,True
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2022-12-31,0,Bournemouth,1884,0,0,False
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2022-10-29,0,Southampton,1808,0,0,True
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-02-25,0,Liverpool,1905,0,0,True
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2022-11-06,0,West Ham,1779,0,0,False
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-01-21,0,Newcastle United,1854,0,0,True
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2022-11-12,0,Nottingham Forest,1820,0,0,False
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-01-04,0,Tottenham,1871,0,0,True
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2022-10-22,0,Everton,1854,0,0,False
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-02-18,0,Brentford,1892,0,0,False
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-03-04,0,Aston Villa,1904,0,0,False
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-02-04,0,Manchester United,1862,0,0,False
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-02-11,0,Brighton,1874,0,0,True
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-04-09,0,Leicester City,1919,0,0,False
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-01-15,0,Chelsea,1871,0,0,False
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-01-18,0,Manchester United,1871,0,0,True
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-03-11,0,Manchester City,1907,0,0,True
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-03-15,0,Brighton,1907,0,0,False
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-04-01,0,Leeds United,1915,0,0,True
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-04-22,0,Everton,1966,0,0,True
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-04-15,0,Southampton,1950,0,0,False
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-05-06,0,Tottenham,2042,0,0,False
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-04-25,0,Wolverhampton,1969,0,0,False
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2022-08-27,0,Manchester City,0,0,0,False
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2022-08-30,0,Brentford,351,0,0,True
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2022-09-03,0,Newcastle United,784,0,0,False
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2022-10-01,0,Chelsea,1466,0,0,True
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-05-28,0,Nottingham Forest,2058,0,0,True
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-05-13,0,Bournemouth,2014,0,0,True
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-04-29,0,West Ham,1979,0,0,True
Kaden Rodney,MID,Crystal Palace,0,0,0,0.0,2023-05-20,0,Fulham,2040,0,0,False
