name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Reece James,DEF,Chelsea,0,0,1.43,2,7.6,2023-03-18,90,Everton,0,1361304,1,3,True
Reece James,DEF,Chelsea,1,0,0.0,2,9.4,2022-08-14,90,Tottenham,0,3475620,0,7,True
Reece James,DEF,Chelsea,2,1,0.0,0,8.6,2022-08-06,90,Everton,0,3202426,0,7,False
Reece James,DEF,Chelsea,0,0,0.0,3,4.5,2022-08-21,90,Leicester City,0,4141191,0,1,False
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2022-10-19,0,Brentford,0,2067487,0,0,False
Reece James,DEF,Chelsea,0,0,0.0,0,0.5,2022-10-08,18,Wolverhampton,0,4241792,0,1,True
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2022-10-16,0,Aston Villa,0,3462546,0,0,False
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2022-10-22,0,Manchester United,0,1833198,0,0,True
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2022-10-29,0,Brighton,0,1543251,0,0,False
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2022-11-06,0,Arsenal,0,1401030,0,0,True
Reece James,DEF,Chelsea,0,0,0.0333,0,4.0,2022-12-27,52,Bournemouth,0,2390744,1,1,True
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2023-01-01,0,Nottingham Forest,0,1723807,0,0,False
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2022-11-12,0,Newcastle United,0,1330632,0,0,False
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2023-01-21,0,Liverpool,0,1263402,0,0,False
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2023-02-18,0,Southampton,0,1499932,0,0,True
Reece James,DEF,Chelsea,0,0,0.56,1,11.3,2023-04-08,90,Wolverhampton,0,1422072,1,2,False
Reece James,DEF,Chelsea,0,0,0.71,2,2.0,2023-02-26,90,Tottenham,0,1475277,1,1,False
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2023-01-05,0,Manchester City,0,1422839,0,0,True
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2023-01-12,0,Fulham,0,1422839,0,0,False
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2023-03-04,0,Leicester City,0,1447026,0,0,True
Reece James,DEF,Chelsea,0,0,1.29,1,6.2,2023-02-11,90,West Ham,0,1372317,1,2,False
Reece James,DEF,Chelsea,0,0,0.41,0,0.8,2023-02-03,59,Fulham,0,1281907,1,1,True
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2023-01-15,0,Crystal Palace,0,1296406,0,0,True
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2023-03-11,0,Leeds United,0,1369667,0,0,False
Reece James,DEF,Chelsea,0,0,0.81,2,6.2,2023-04-01,90,Aston Villa,0,1356876,1,1,True
Reece James,DEF,Chelsea,0,1,0.35,0,2.7,2023-04-04,90,Liverpool,0,1356876,1,6,True
Reece James,DEF,Chelsea,0,0,0.49,1,0.8,2023-04-15,33,Brighton,0,1434585,0,1,True
Reece James,DEF,Chelsea,2,0,0.0,1,8.0,2022-08-27,90,Leeds United,0,4179576,0,7,True
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2022-08-30,0,Southampton,0,4254345,0,0,False
Reece James,DEF,Chelsea,0,0,0.0,1,2.6,2022-09-03,90,West Ham,0,3742029,0,1,True
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2023-04-26,0,Brentford,0,1369255,0,0,True
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2023-05-06,0,Bournemouth,0,1254173,0,0,False
Reece James,DEF,Chelsea,0,0,0.0,1,5.2,2022-10-01,90,Crystal Palace,0,3904450,0,2,False
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2023-05-13,0,Nottingham Forest,0,1239724,0,0,True
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2023-05-28,0,Newcastle United,0,1225083,0,0,True
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2023-05-02,0,Arsenal,0,1288584,0,0,False
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2023-05-21,0,Manchester City,0,1230114,0,0,False
Reece James,DEF,Chelsea,0,0,0.0,0,0.0,2023-05-25,0,Manchester United,0,1230114,0,0,False
