name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-03-17,0,Newcastle United,0,0,0,558,0,0,True
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2022-12-27,0,Manchester United,0,0,0,0,0,0,False
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-01-01,0,Chelsea,0,0,0,140,0,0,True
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-01-21,0,Bournemouth,0,0,0,779,0,0,False
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-04-08,0,Aston Villa,0,0,0,531,0,0,False
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-02-25,0,West Ham,0,0,0,623,0,0,False
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-02-18,0,Manchester City,0,0,0,685,0,0,True
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-03-05,0,Everton,0,0,0,596,0,0,True
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-01-04,0,Southampton,0,0,0,252,0,0,False
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-02-11,0,Fulham,0,0,0,756,0,0,False
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-02-05,0,Leicester City,0,0,0,908,0,0,True
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-01-14,0,Leeds United,0,0,0,436,0,0,True
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-03-11,0,Tottenham,0,0,0,573,0,0,False
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-04-01,0,Wolverhampton,0,0,0,537,0,0,True
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-04-04,0,Leicester City,0,0,0,537,0,0,False
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-04-22,0,Liverpool,0,0,0,514,0,0,False
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-04-16,0,Manchester United,0,0,0,524,0,0,True
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-04-26,0,Brighton,0,0,0,503,0,0,True
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-05-08,0,Southampton,0,0,0,492,0,0,True
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-05-13,0,Chelsea,0,0,0,488,0,0,False
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-05-28,0,Crystal Palace,0,0,0,479,0,0,False
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-04-29,0,Brentford,0,0,0,498,0,0,False
Jordan Smith,GK,Nott'm Forest,0,0,0.0,0,2023-05-20,0,Arsenal,0,0,0,484,0,0,True
