name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2022-08-13,0,Wolverhampton,11995,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2022-08-20,0,Brentford,11672,0,0,True
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2022-08-06,0,Liverpool,10991,0,0,True
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2022-10-20,0,Aston Villa,4174,0,0,True
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2022-10-09,0,West Ham,4401,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2022-10-15,0,Bournemouth,4277,0,0,True
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2022-10-29,0,Everton,4047,0,0,True
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2022-10-23,0,Leicester City,4128,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2022-12-26,0,Crystal Palace,3849,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2022-12-31,0,Southampton,3829,0,0,True
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2022-11-05,0,Manchester City,3979,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2022-11-13,0,Manchester United,3933,0,0,True
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-01-23,0,Tottenham,3774,0,0,True
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-02-18,0,Brighton,3712,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-02-24,0,Wolverhampton,3699,0,0,True
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-04-08,0,West Ham,3662,0,0,True
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-03-06,0,Brentford,3689,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-01-03,0,Leeds United,3818,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-01-12,0,Chelsea,3818,0,0,True
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-02-11,0,Nottingham Forest,3728,0,0,True
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-02-03,0,Chelsea,3744,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-01-15,0,Newcastle United,3789,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-03-12,0,Arsenal,3678,0,0,True
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2022-09-16,0,Nottingham Forest,4881,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-04-22,0,Leicester City,3652,0,0,True
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-04-01,0,Bournemouth,3667,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2022-08-27,0,Arsenal,9000,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2022-08-30,0,Brighton,7116,0,0,True
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2022-09-03,0,Tottenham,5732,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-04-15,0,Everton,3654,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-04-25,0,Aston Villa,3651,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2022-10-01,0,Newcastle United,4628,0,0,True
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-05-08,0,Leeds United,3646,0,0,True
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-05-28,0,Manchester United,3638,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-05-13,0,Southampton,3642,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-04-30,0,Manchester City,3651,0,0,True
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-05-03,0,Liverpool,3651,0,0,False
Rodrigo Muniz Carvalho,FWD,Fulham,0,0.0,2023-05-20,0,Crystal Palace,3638,0,0,True
