name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Martin Ødegaard,MID,Arsenal,0,0,1,5.4,2023-03-19,90,Crystal Palace,3870662,1,2,True
Martin Ødegaard,MID,Arsenal,3,1,0,12.0,2022-08-20,73,Bournemouth,1025266,0,16,False
Martin Ødegaard,MID,Arsenal,0,0,2,3.5,2022-08-13,90,Leeds United,1175045,0,2,True
Martin Ødegaard,MID,Arsenal,0,1,0,3.5,2022-08-05,90,Crystal Palace,1133257,0,3,False
Martin Ødegaard,MID,Arsenal,0,0,2,8.2,2022-10-09,81,Liverpool,1488945,0,4,True
Martin Ødegaard,MID,Arsenal,0,1,0,9.6,2022-10-16,72,Leicester City,1448649,0,6,False
Martin Ødegaard,MID,Arsenal,2,1,0,17.7,2022-10-30,90,Nottingham Forest,1406616,0,10,True
Martin Ødegaard,MID,Arsenal,0,0,1,6.4,2022-10-23,82,Southampton,1427964,0,2,False
Martin Ødegaard,MID,Arsenal,3,0,1,14.7,2022-12-26,90,West Ham,1836698,1,11,True
Martin Ødegaard,MID,Arsenal,3,0,2,13.0,2022-12-31,86,Brighton,2070142,1,13,False
Martin Ødegaard,MID,Arsenal,0,1,0,4.3,2022-11-06,86,Chelsea,1402492,0,3,False
Martin Ødegaard,MID,Arsenal,3,1,0,14.7,2022-11-12,90,Wolverhampton,1377105,1,16,False
Martin Ødegaard,MID,Arsenal,0,0,2,5.3,2023-01-22,90,Manchester United,3303060,1,5,True
Martin Ødegaard,MID,Arsenal,3,0,2,13.4,2023-02-18,90,Aston Villa,4148247,1,8,False
Martin Ødegaard,MID,Arsenal,0,1,0,5.2,2023-02-25,83,Leeds United,4421086,1,3,False
Martin Ødegaard,MID,Arsenal,0,1,0,9.3,2023-03-01,90,Everton,4421086,1,8,True
Martin Ødegaard,MID,Arsenal,0,0,1,1.5,2023-04-09,79,Liverpool,3395392,1,2,False
Martin Ødegaard,MID,Arsenal,0,0,2,14.3,2023-03-04,90,Bournemouth,4285498,1,2,True
Martin Ødegaard,MID,Arsenal,0,1,0,6.3,2023-01-03,90,Newcastle United,2459245,1,2,True
Martin Ødegaard,MID,Arsenal,0,0,1,9.0,2023-02-11,90,Brentford,4195165,1,2,True
Martin Ødegaard,MID,Arsenal,0,0,3,2.5,2023-02-15,90,Manchester City,4195165,1,2,True
Martin Ødegaard,MID,Arsenal,1,1,0,9.3,2023-01-15,90,Tottenham,2736033,1,9,False
Martin Ødegaard,MID,Arsenal,0,0,1,3.9,2023-02-04,76,Everton,3824816,1,2,False
Martin Ødegaard,MID,Arsenal,0,1,0,9.5,2023-03-12,90,Fulham,3742774,1,7,False
Martin Ødegaard,MID,Arsenal,0,0,0,0.0,2022-09-18,0,Brentford,1911739,0,0,False
Martin Ødegaard,MID,Arsenal,0,0,3,9.2,2023-04-21,90,Southampton,3421920,1,7,True
Martin Ødegaard,MID,Arsenal,1,0,1,6.3,2023-04-01,84,Leicester City,3418017,1,6,True
Martin Ødegaard,MID,Arsenal,3,0,1,13.8,2022-08-27,90,Fulham,1372230,0,10,True
Martin Ødegaard,MID,Arsenal,0,0,1,9.8,2022-08-31,80,Aston Villa,2044513,0,1,True
Martin Ødegaard,MID,Arsenal,0,0,2,6.8,2022-09-04,73,Manchester United,1677063,0,2,False
Martin Ødegaard,MID,Arsenal,3,0,2,9.0,2023-04-16,89,West Ham,3344746,1,10,False
Martin Ødegaard,MID,Arsenal,0,0,1,4.2,2022-10-01,79,Tottenham,1615139,0,2,True
Martin Ødegaard,MID,Arsenal,0,0,3,2.0,2023-04-26,70,Manchester City,3286110,1,2,False
Martin Ødegaard,MID,Arsenal,2,1,0,11.8,2023-05-07,79,Newcastle United,3163029,1,10,False
Martin Ødegaard,MID,Arsenal,0,1,0,0.0,2023-05-28,74,Wolverhampton,3821085,1,3,True
Martin Ødegaard,MID,Arsenal,0,0,1,3.1,2023-05-14,76,Brighton,3479666,1,2,True
Martin Ødegaard,MID,Arsenal,3,0,1,16.5,2023-05-02,90,Chelsea,2950074,1,15,True
Martin Ødegaard,MID,Arsenal,0,0,1,3.3,2023-05-20,90,Nottingham Forest,3560448,1,2,False
