name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Maxwel Cornet,MID,West Ham,0,0,0,0.2,2022-08-21,15,Brighton,9056,0,1,True
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2022-10-24,0,Bournemouth,6707,0,0,True
Maxwel Cornet,MID,West Ham,0,0,0,0.2,2022-08-14,5,Nottingham Forest,4719,0,1,False
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2022-10-09,0,Fulham,9005,0,0,True
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2022-10-19,0,Liverpool,6883,0,0,False
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2022-10-16,0,Southampton,7619,0,0,False
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2023-02-19,0,Tottenham,5395,0,0,False
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2023-01-21,0,Everton,5452,0,0,True
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2022-12-30,0,Brentford,5595,0,0,True
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2022-11-12,0,Leeds United,5849,0,0,True
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2022-12-26,0,Arsenal,5655,0,0,False
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2022-10-30,0,Manchester United,6299,0,0,False
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2023-02-25,0,Nottingham Forest,5339,0,0,True
Maxwel Cornet,MID,West Ham,0,0,0,3.6,2023-04-08,1,Fulham,5877,0,1,False
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2023-02-04,0,Newcastle United,5394,0,0,False
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2022-11-06,0,Crystal Palace,6030,0,0,True
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2023-03-04,0,Brighton,5318,0,0,False
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2023-02-11,0,Chelsea,5389,0,0,True
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2023-01-04,0,Leicester City,5565,0,0,False
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2023-03-12,4,Aston Villa,5350,0,1,True
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2023-01-14,0,Wolverhampton,5511,0,0,False
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2023-04-02,0,Southampton,5773,0,0,True
Maxwel Cornet,MID,West Ham,0,0,2,0.8,2023-04-05,27,Newcastle United,5773,0,1,True
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2023-04-16,3,Arsenal,5979,0,1,True
Maxwel Cornet,MID,West Ham,0,0,0,0.9,2023-04-23,14,Bournemouth,6357,0,1,False
Maxwel Cornet,MID,West Ham,0,0,0,0.4,2023-04-26,20,Liverpool,6284,0,1,True
Maxwel Cornet,MID,West Ham,0,0,0,0.1,2023-04-29,1,Crystal Palace,6431,0,1,False
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2023-05-07,0,Manchester United,6404,0,0,True
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2023-05-03,0,Manchester City,6431,0,0,False
Maxwel Cornet,MID,West Ham,0,0,2,1.4,2023-05-14,58,Brentford,6435,1,1,False
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2023-05-21,0,Leicester City,6589,0,0,True
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2022-08-28,0,Aston Villa,7938,0,0,False
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2022-08-31,0,Tottenham,7114,0,0,True
Maxwel Cornet,MID,West Ham,0,0,0,0.0,2023-05-28,19,Leeds United,6778,0,1,False
Maxwel Cornet,MID,West Ham,0,0,0,3.1,2022-09-18,28,Everton,14263,0,1,False
Maxwel Cornet,MID,West Ham,0,0,1,0.3,2022-09-03,4,Chelsea,6743,0,1,False
Maxwel Cornet,MID,West Ham,0,0,0,0.3,2022-10-01,33,Wolverhampton,12722,0,1,True
