name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,4,7.1,2022-08-13,90,Brentford,0,372455,0,0,False
Diogo Dalot Teixeira,DEF,Man Utd,0,1,0.0,0,8.7,2022-10-19,90,Tottenham,0,913089,0,6,True
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,1,5.1,2022-08-22,85,Liverpool,0,254053,0,1,True
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,2,10.1,2022-08-07,90,Brighton,0,370352,0,1,True
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,1,4.3,2022-10-09,90,Everton,0,852123,0,2,False
Diogo Dalot Teixeira,DEF,Man Utd,3,1,0.0,0,4.9,2022-10-16,90,Newcastle United,0,881184,0,9,True
Diogo Dalot Teixeira,DEF,Man Utd,3,1,0.0,0,9.1,2022-10-30,90,West Ham,0,1199274,0,9,True
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,3,2.4,2022-11-06,90,Aston Villa,0,1668889,0,0,False
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,0,0.0,2022-12-27,0,Nottingham Forest,0,903717,0,0,True
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,0,0.0,2022-12-31,0,Wolverhampton,0,817162,0,0,False
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,1,3.3,2022-10-22,90,Chelsea,0,998087,0,2,False
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,0,0.0,2022-11-13,0,Fulham,0,1273701,0,0,False
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,0,0.0,2023-01-22,0,Arsenal,0,577894,0,0,False
Diogo Dalot Teixeira,DEF,Man Utd,0,1,1.42,0,4.0,2023-02-19,90,Leeds United,0,478757,1,6,True
Diogo Dalot Teixeira,DEF,Man Utd,0,0,2.65,7,8.1,2023-03-05,90,Liverpool,0,471369,1,-1,False
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.1265,0,4.4,2023-01-03,21,Bournemouth,0,725086,0,1,True
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,0,0.0,2023-04-08,0,Everton,0,491398,0,0,True
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,0,0.0,2023-02-04,0,Crystal Palace,0,474893,0,0,True
Diogo Dalot Teixeira,DEF,Man Utd,2,0,0.61,2,5.9,2023-02-08,81,Leicester City,0,474893,1,6,True
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,0,0.0,2023-01-14,0,Manchester City,0,648111,0,0,True
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,0,0.0,2023-01-18,0,Crystal Palace,0,648111,0,0,False
Diogo Dalot Teixeira,DEF,Man Utd,0,1,1.44,0,0.8,2023-02-12,72,Leicester City,0,473420,1,6,False
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,0,0.0,2023-03-12,0,Southampton,0,468711,0,0,True
Diogo Dalot Teixeira,DEF,Man Utd,0,0,3.57,2,2.9,2023-04-02,90,Newcastle United,0,447075,1,1,False
Diogo Dalot Teixeira,DEF,Man Utd,0,1,0.63,0,3.4,2023-04-05,90,Brentford,0,447075,1,6,True
Diogo Dalot Teixeira,DEF,Man Utd,2,1,0.68,0,9.3,2023-04-16,90,Nottingham Forest,0,483854,1,14,False
Diogo Dalot Teixeira,DEF,Man Utd,3,1,0.0,0,3.1,2022-09-01,90,Leeds United,0,385006,0,8,False
Diogo Dalot Teixeira,DEF,Man Utd,3,1,0.0,0,8.1,2022-08-27,90,Southampton,0,243300,0,11,False
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,1,3.4,2022-09-04,90,Arsenal,0,554731,0,2,True
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,6,2.6,2022-10-02,90,Manchester City,0,803887,0,-2,False
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.02,0,0.1,2023-05-07,3,West Ham,0,767572,0,1,False
Diogo Dalot Teixeira,DEF,Man Utd,0,0,2.24,2,0.0,2023-04-27,90,Tottenham,0,574873,1,1,False
Diogo Dalot Teixeira,DEF,Man Utd,0,0,1.8,1,0.0,2023-05-28,90,Fulham,0,722681,1,2,True
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,0,0.0,2023-05-13,0,Wolverhampton,0,802584,0,0,True
Diogo Dalot Teixeira,DEF,Man Utd,3,1,0.56,0,2.3,2023-04-30,90,Aston Villa,0,720771,1,9,True
Diogo Dalot Teixeira,DEF,Man Utd,0,0,2.29,1,0.8,2023-05-04,90,Brighton,0,720771,1,1,False
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,0,0.0,2023-05-20,0,Bournemouth,0,743371,0,0,False
Diogo Dalot Teixeira,DEF,Man Utd,0,0,0.0,0,0.0,2023-05-25,0,Chelsea,0,743371,0,0,True
