name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Anthony Martial,FWD,Man Utd,0,0.0,2022-08-13,0,Brentford,96690,0,0,False
Anthony Martial,FWD,Man Utd,0,0.0,2022-10-19,0,Tottenham,117002,0,0,True
Anthony Martial,FWD,Man Utd,0,5.4,2022-08-22,45,Liverpool,70663,0,4,True
Anthony Martial,FWD,Man Utd,0,0.0,2022-10-16,0,Newcastle United,168966,0,0,True
Anthony Martial,FWD,Man Utd,0,0.0,2022-08-07,0,Brighton,186351,0,0,True
Anthony Martial,FWD,Man Utd,0,3.3,2022-10-09,28,Everton,214579,0,4,False
Anthony Martial,FWD,Man Utd,0,7.6,2022-12-27,64,Nottingham Forest,596567,1,6,True
Anthony Martial,FWD,Man Utd,0,4.9,2022-12-31,80,Wolverhampton,633884,1,2,False
Anthony Martial,FWD,Man Utd,0,0.4,2022-11-06,25,Aston Villa,70344,0,1,False
Anthony Martial,FWD,Man Utd,0,0.0,2022-10-30,0,West Ham,76271,0,0,True
Anthony Martial,FWD,Man Utd,0,0.0,2023-01-22,0,Arsenal,321792,0,0,False
Anthony Martial,FWD,Man Utd,0,0.9,2023-01-03,68,Bournemouth,539113,1,2,True
Anthony Martial,FWD,Man Utd,0,0.0,2022-11-13,71,Fulham,199519,1,2,False
Anthony Martial,FWD,Man Utd,0,0.0,2022-10-22,0,Chelsea,93101,0,0,False
Anthony Martial,FWD,Man Utd,0,0.0,2023-02-19,0,Leeds United,139073,0,0,True
Anthony Martial,FWD,Man Utd,0,0.0,2023-03-05,0,Liverpool,114316,0,0,False
Anthony Martial,FWD,Man Utd,0,0.0,2023-02-04,0,Crystal Palace,237026,0,0,True
Anthony Martial,FWD,Man Utd,0,0.0,2023-02-12,0,Leicester City,168973,0,0,False
Anthony Martial,FWD,Man Utd,0,0.0,2023-02-08,0,Leicester City,237026,0,0,True
Anthony Martial,FWD,Man Utd,0,7.0,2023-04-08,30,Everton,108870,0,5,True
Anthony Martial,FWD,Man Utd,0,0.7,2023-01-14,45,Manchester City,569244,1,1,True
Anthony Martial,FWD,Man Utd,0,0.0,2023-01-18,0,Crystal Palace,569244,0,0,False
Anthony Martial,FWD,Man Utd,0,0.0,2023-03-12,0,Southampton,109260,0,0,True
Anthony Martial,FWD,Man Utd,0,0.7,2023-04-02,28,Newcastle United,105475,0,1,False
Anthony Martial,FWD,Man Utd,0,0.4,2023-04-05,19,Brentford,105475,0,1,True
Anthony Martial,FWD,Man Utd,0,4.5,2023-04-16,71,Nottingham Forest,133794,1,5,False
Anthony Martial,FWD,Man Utd,0,3.7,2023-05-07,33,West Ham,156522,0,1,False
Anthony Martial,FWD,Man Utd,0,0.0,2023-04-27,29,Tottenham,140920,0,1,False
Anthony Martial,FWD,Man Utd,0,0.0,2022-08-27,0,Southampton,95907,0,0,False
Anthony Martial,FWD,Man Utd,0,0.0,2022-09-01,0,Leeds United,75486,0,0,False
Anthony Martial,FWD,Man Utd,0,0.0,2022-09-04,0,Arsenal,58896,0,0,True
Anthony Martial,FWD,Man Utd,1,12.1,2022-10-02,31,Manchester City,47571,0,10,False
Anthony Martial,FWD,Man Utd,0,0.0,2023-05-28,23,Fulham,330639,0,1,True
Anthony Martial,FWD,Man Utd,2,10.2,2023-05-13,68,Wolverhampton,144397,1,8,True
Anthony Martial,FWD,Man Utd,0,1.8,2023-04-30,4,Aston Villa,182800,0,1,True
Anthony Martial,FWD,Man Utd,0,4.3,2023-05-04,83,Brighton,182800,1,2,False
Anthony Martial,FWD,Man Utd,0,2.8,2023-05-20,56,Bournemouth,370795,1,1,False
Anthony Martial,FWD,Man Utd,1,8.7,2023-05-25,69,Chelsea,370795,1,7,True
