name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Naouirou Ahamada,MID,Crystal Palace,0,0,0,0.0,2023-03-19,8,Arsenal,556,0,1,False
Naouirou Ahamada,MID,Crystal Palace,0,0,1,0.3,2023-02-18,10,Brentford,219,0,1,False
Naouirou Ahamada,MID,Crystal Palace,0,0,0,0.0,2023-04-09,0,Leicester City,530,0,0,False
Naouirou Ahamada,MID,Crystal Palace,0,0,0,0.0,2023-02-25,0,Liverpool,493,0,0,True
Naouirou Ahamada,MID,Crystal Palace,0,0,0,0.0,2023-03-04,15,Aston Villa,352,0,0,False
Naouirou Ahamada,MID,Crystal Palace,0,0,0,0.2,2023-02-11,6,Brighton,148,0,1,True
Naouirou Ahamada,MID,Crystal Palace,0,0,0,0.5,2023-02-04,8,Manchester United,52,0,1,False
Naouirou Ahamada,MID,Crystal Palace,0,0,1,1.6,2023-03-11,29,Manchester City,411,0,1,True
Naouirou Ahamada,MID,Crystal Palace,0,0,0,0.4,2023-03-15,10,Brighton,411,0,1,False
Naouirou Ahamada,MID,Crystal Palace,0,0,0,0.0,2023-04-01,0,Leeds United,496,0,0,True
Naouirou Ahamada,MID,Crystal Palace,0,0,0,0.0,2023-04-22,0,Everton,641,0,0,True
Naouirou Ahamada,MID,Crystal Palace,0,0,0,0.0,2023-04-15,0,Southampton,606,0,0,False
Naouirou Ahamada,MID,Crystal Palace,0,0,0,0.0,2023-04-25,0,Wolverhampton,611,0,0,False
Naouirou Ahamada,MID,Crystal Palace,0,0,0,0.0,2023-05-06,0,Tottenham,590,0,0,False
Naouirou Ahamada,MID,Crystal Palace,0,0,0,0.0,2023-05-28,1,Nottingham Forest,609,0,1,True
Naouirou Ahamada,MID,Crystal Palace,0,0,0,0.0,2023-05-13,0,Bournemouth,554,0,0,True
Naouirou Ahamada,MID,Crystal Palace,0,0,0,0.0,2023-04-29,0,West Ham,605,0,0,True
Naouirou Ahamada,MID,Crystal Palace,0,0,0,0.0,2023-05-20,0,Fulham,594,0,0,False
