name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
James McAtee,MID,Man City,0,0,0,0.0,2022-10-16,0,Liverpool,455,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2022-08-13,0,Bournemouth,882,0,0,True
James McAtee,MID,Man City,0,0,0,0.0,2022-10-08,0,Southampton,467,0,0,True
James McAtee,MID,Man City,0,0,0,0.0,2022-11-12,0,Brentford,420,0,0,True
James McAtee,MID,Man City,0,0,0,0.0,2023-03-04,0,Newcastle United,400,0,0,True
James McAtee,MID,Man City,0,0,0,0.0,2023-01-22,0,Wolverhampton,402,0,0,True
James McAtee,MID,Man City,0,0,0,0.0,2022-12-28,0,Leicester City,412,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2022-10-29,0,Leeds United,430,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2022-12-31,0,Everton,412,0,0,True
James McAtee,MID,Man City,0,0,0,0.0,2022-08-07,0,West Ham,1259,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2022-11-05,0,Fulham,424,0,0,True
James McAtee,MID,Man City,0,0,0,0.0,2023-02-05,0,Tottenham,402,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2022-08-21,0,Newcastle United,729,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2023-02-25,0,Bournemouth,400,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2023-02-18,0,Nottingham Forest,401,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2023-01-05,0,Chelsea,409,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2023-04-08,0,Southampton,393,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2023-03-11,0,Crystal Palace,395,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2023-02-12,0,Aston Villa,402,0,0,True
James McAtee,MID,Man City,0,0,0,0.0,2023-02-15,0,Arsenal,402,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2022-10-22,0,Brighton,440,0,0,True
James McAtee,MID,Man City,0,0,0,0.0,2023-01-14,0,Manchester United,404,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2023-01-19,0,Tottenham,404,0,0,True
James McAtee,MID,Man City,0,0,0,0.0,2023-04-01,0,Liverpool,393,0,0,True
James McAtee,MID,Man City,0,0,0,0.0,2023-04-15,0,Leeds United,393,0,0,True
James McAtee,MID,Man City,0,0,0,0.0,2023-04-26,0,Arsenal,393,0,0,True
James McAtee,MID,Man City,0,0,0,0.0,2023-05-06,0,Leicester City,392,0,0,True
James McAtee,MID,Man City,0,0,0,0.0,2023-04-30,0,Fulham,393,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2023-05-03,0,West Ham,393,0,0,True
James McAtee,MID,Man City,0,0,0,0.0,2023-05-14,0,Everton,392,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2022-08-27,0,Crystal Palace,641,0,0,True
James McAtee,MID,Man City,0,0,0,0.0,2022-08-31,0,Nottingham Forest,596,0,0,True
James McAtee,MID,Man City,0,0,0,0.0,2023-05-28,0,Brentford,391,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2022-09-17,0,Wolverhampton,488,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2023-05-21,0,Chelsea,391,0,0,True
James McAtee,MID,Man City,0,0,0,0.0,2023-05-24,0,Brighton,391,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2022-09-03,0,Aston Villa,539,0,0,False
James McAtee,MID,Man City,0,0,0,0.0,2022-10-02,0,Manchester United,480,0,0,True
