name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Patrick Bamford,FWD,Leeds,0,2.3,2023-03-18,66,Wolverhampton,56595,1,2,False
Patrick Bamford,FWD,Leeds,0,3.8,2022-08-13,27,Southampton,139007,0,1,False
Patrick Bamford,FWD,Leeds,0,7.9,2022-10-20,64,Leeds United,57732,0,2,False
Patrick Bamford,FWD,Leeds,0,0.0,2022-08-21,0,Chelsea,77105,0,0,True
Patrick Bamford,FWD,Leeds,0,4.2,2022-08-06,83,Wolverhampton,110859,0,5,True
Patrick Bamford,FWD,Leeds,0,4.9,2022-10-16,45,Arsenal,44020,0,-1,True
Patrick Bamford,FWD,Leeds,0,3.9,2022-10-09,61,Crystal Palace,44936,0,2,False
Patrick Bamford,FWD,Leeds,0,4.8,2022-10-29,38,Liverpool,43627,0,4,False
Patrick Bamford,FWD,Leeds,0,0.0,2022-12-31,0,Newcastle United,39393,0,0,False
Patrick Bamford,FWD,Leeds,0,0.0,2022-12-28,0,Manchester City,41034,0,0,True
Patrick Bamford,FWD,Leeds,0,0.0,2022-11-05,0,Bournemouth,71516,0,0,True
Patrick Bamford,FWD,Leeds,0,2.1,2022-10-23,26,Fulham,47991,0,1,True
Patrick Bamford,FWD,Leeds,0,0.0,2022-11-12,0,Tottenham,47583,0,0,False
Patrick Bamford,FWD,Leeds,0,0.4,2023-01-22,11,Brentford,49182,0,1,True
Patrick Bamford,FWD,Leeds,0,3.4,2023-02-18,90,Everton,64168,1,2,False
Patrick Bamford,FWD,Leeds,0,0.0,2023-01-04,0,West Ham,38491,0,0,True
Patrick Bamford,FWD,Leeds,0,0.0,2023-03-04,0,Chelsea,57498,0,0,False
Patrick Bamford,FWD,Leeds,0,5.2,2023-02-25,85,Southampton,69522,1,1,True
Patrick Bamford,FWD,Leeds,0,5.7,2023-04-09,78,Crystal Palace,54645,1,6,True
Patrick Bamford,FWD,Leeds,0,2.3,2023-02-05,66,Nottingham Forest,82169,1,2,False
Patrick Bamford,FWD,Leeds,0,3.7,2023-02-08,62,Manchester United,82169,1,5,False
Patrick Bamford,FWD,Leeds,0,4.2,2023-02-12,57,Manchester United,68489,1,1,True
Patrick Bamford,FWD,Leeds,1,5.1,2023-01-13,23,Aston Villa,38437,0,6,False
Patrick Bamford,FWD,Leeds,2,6.7,2023-03-11,65,Brighton,48298,1,8,True
Patrick Bamford,FWD,Leeds,0,0.0,2023-04-01,5,Arsenal,60743,0,0,False
Patrick Bamford,FWD,Leeds,0,3.6,2023-04-04,90,Nottingham Forest,60743,1,2,True
Patrick Bamford,FWD,Leeds,0,1.1,2023-04-22,25,Fulham,50644,0,4,False
Patrick Bamford,FWD,Leeds,0,0.0,2023-04-17,0,Liverpool,52702,0,0,True
Patrick Bamford,FWD,Leeds,0,0.4,2022-08-30,14,Everton,46210,0,1,True
Patrick Bamford,FWD,Leeds,0,0.0,2022-08-27,0,Brighton,55525,0,0,False
Patrick Bamford,FWD,Leeds,0,1.5,2022-09-03,45,Brentford,50659,0,1,False
Patrick Bamford,FWD,Leeds,0,1.0,2023-05-06,79,Manchester City,50203,1,2,False
Patrick Bamford,FWD,Leeds,0,3.4,2022-10-02,22,Aston Villa,45387,0,1,True
Patrick Bamford,FWD,Leeds,0,3.2,2023-04-25,90,Leeds United,54463,1,2,True
Patrick Bamford,FWD,Leeds,0,0.0,2023-05-28,0,Tottenham,49388,0,0,True
Patrick Bamford,FWD,Leeds,0,4.9,2023-05-13,90,Newcastle United,50525,1,2,True
Patrick Bamford,FWD,Leeds,0,9.1,2023-04-30,70,Bournemouth,53693,1,6,False
Patrick Bamford,FWD,Leeds,0,0.8,2023-05-21,33,West Ham,51005,1,1,False
