name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Lloyd Kelly,DEF,Bournemouth,0,0,3.2,3,3.8,2023-03-18,90,Aston Villa,0,54775,1,1,False
Lloyd Kelly,DEF,Bournemouth,3,1,0.0,0,6.6,2022-08-06,90,Aston Villa,0,8029,0,12,True
Lloyd Kelly,DEF,Bournemouth,0,0,0.0,4,1.7,2022-08-13,90,Manchester City,0,148416,0,0,False
Lloyd Kelly,DEF,Bournemouth,0,0,0.0,3,3.8,2022-08-20,90,Arsenal,0,137690,0,1,True
Lloyd Kelly,DEF,Bournemouth,0,0,0.0,0,0.0,2022-10-19,0,Southampton,0,69521,0,0,True
Lloyd Kelly,DEF,Bournemouth,0,0,0.0,0,0.0,2022-10-08,0,Leeds United,0,83313,0,0,True
Lloyd Kelly,DEF,Bournemouth,0,0,0.0,0,0.0,2022-10-24,0,West Ham,0,68453,0,0,False
Lloyd Kelly,DEF,Bournemouth,0,0,0.0,0,0.0,2022-10-15,0,Fulham,0,76614,0,0,False
Lloyd Kelly,DEF,Bournemouth,0,0,0.0,0,0.0,2022-10-29,0,Tottenham,0,65026,0,0,True
Lloyd Kelly,DEF,Bournemouth,0,0,1.7392,2,2.0,2022-12-27,90,Chelsea,0,56931,1,1,False
Lloyd Kelly,DEF,Bournemouth,0,0,0.0,0,0.0,2022-11-05,0,Leicester City,0,62338,0,0,False
Lloyd Kelly,DEF,Bournemouth,0,0,1.4943,2,1.6,2022-12-31,90,Crystal Palace,0,57247,1,0,True
Lloyd Kelly,DEF,Bournemouth,0,0,1.7711,1,1.3,2023-01-21,90,Nottingham Forest,0,57857,1,1,True
Lloyd Kelly,DEF,Bournemouth,0,0,0.0,0,0.0,2023-02-25,0,Manchester City,0,54147,0,0,True
Lloyd Kelly,DEF,Bournemouth,0,0,0.0,0,0.0,2022-11-12,0,Everton,0,60404,0,0,True
Lloyd Kelly,DEF,Bournemouth,0,1,0.68,0,1.5,2023-04-08,90,Leeds United,0,54240,1,5,False
Lloyd Kelly,DEF,Bournemouth,0,0,0.0,0,0.0,2023-02-18,0,Wolverhampton,0,54879,0,0,False
Lloyd Kelly,DEF,Bournemouth,0,0,2.2086,3,2.5,2023-01-03,90,Manchester United,0,56710,1,1,False
Lloyd Kelly,DEF,Bournemouth,0,0,0.0,0,0.0,2023-03-04,0,Arsenal,0,53887,0,0,False
Lloyd Kelly,DEF,Bournemouth,0,0,0.0,0,0.0,2023-02-11,0,Newcastle United,0,55447,0,0,True
Lloyd Kelly,DEF,Bournemouth,0,0,0.0,0,0.0,2023-02-04,0,Brighton,0,56157,0,0,False
Lloyd Kelly,DEF,Bournemouth,0,0,1.4691,2,2.5,2023-01-14,90,Brentford,0,56435,1,1,False
Lloyd Kelly,DEF,Bournemouth,0,1,1.75,0,0.9,2023-03-11,90,Liverpool,0,53503,1,6,True
Lloyd Kelly,DEF,Bournemouth,0,0,0.84,1,1.3,2023-04-01,90,Fulham,0,55109,1,2,True
Lloyd Kelly,DEF,Bournemouth,0,0,2.76,2,1.4,2023-04-04,90,Brighton,0,55109,1,1,True
Lloyd Kelly,DEF,Bournemouth,0,0,1.23,3,1.1,2023-04-23,60,West Ham,0,55387,1,1,True
Lloyd Kelly,DEF,Bournemouth,0,0,2.04,2,3.6,2023-04-15,90,Tottenham,0,54248,1,1,False
Lloyd Kelly,DEF,Bournemouth,0,0,0.0,0,0.0,2022-09-17,0,Newcastle United,0,119667,0,0,False
Lloyd Kelly,DEF,Bournemouth,2,1,0.51,0,0.0,2023-04-27,90,Southampton,0,54881,1,8,False
Lloyd Kelly,DEF,Bournemouth,0,0,1.39,3,3.2,2023-05-06,90,Chelsea,0,59616,1,1,True
Lloyd Kelly,DEF,Bournemouth,0,0,0.0,0,0.0,2022-08-27,0,Liverpool,0,126992,0,0,False
Lloyd Kelly,DEF,Bournemouth,0,1,0.0,0,2.3,2022-08-31,90,Wolverhampton,0,100367,0,6,True
Lloyd Kelly,DEF,Bournemouth,0,0,0.0,2,3.7,2022-09-03,90,Nottingham Forest,0,102534,0,4,False
Lloyd Kelly,DEF,Bournemouth,0,0,1.54,2,2.5,2023-05-13,90,Crystal Palace,0,58488,1,1,False
Lloyd Kelly,DEF,Bournemouth,0,0,1.0,1,0.0,2023-05-28,90,Everton,0,57182,1,2,False
Lloyd Kelly,DEF,Bournemouth,0,0,1.67,1,1.1,2023-04-30,90,Leicester City,0,58081,1,2,True
Lloyd Kelly,DEF,Bournemouth,0,0,0.0,0,0.0,2022-10-01,0,Brentford,0,98678,0,0,True
Lloyd Kelly,DEF,Bournemouth,0,0,1.49,1,2.0,2023-05-20,90,Manchester United,0,57937,1,2,True
