name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Patson Daka,FWD,Leicester,0,1.2,2023-03-18,65,Brentford,94996,1,2,False
Patson Daka,FWD,Leicester,0,3.2,2022-08-13,27,Arsenal,112697,0,1,False
Patson Daka,FWD,Leicester,0,0.1,2022-08-07,17,Brentford,113131,0,1,True
Patson Daka,FWD,Leicester,0,0.0,2022-08-20,25,Southampton,101732,0,0,True
Patson Daka,FWD,Leicester,0,1.6,2022-10-20,26,Leicester City,157282,0,1,True
Patson Daka,FWD,Leicester,0,9.1,2022-10-08,66,Bournemouth,103616,0,6,False
Patson Daka,FWD,Leicester,0,5.2,2022-10-15,64,Crystal Palace,144680,0,2,True
Patson Daka,FWD,Leicester,0,1.4,2022-10-23,60,Wolverhampton,133556,0,2,False
Patson Daka,FWD,Leicester,0,4.2,2022-10-29,18,Manchester City,120853,0,1,True
Patson Daka,FWD,Leicester,0,7.9,2022-11-05,69,Everton,117405,0,2,False
Patson Daka,FWD,Leicester,0,2.7,2022-12-30,14,Liverpool,116975,1,4,False
Patson Daka,FWD,Leicester,0,1.2,2022-12-26,45,Newcastle United,122491,1,1,True
Patson Daka,FWD,Leicester,0,3.6,2022-11-12,68,West Ham,118718,1,5,False
Patson Daka,FWD,Leicester,0,0.2,2023-01-21,4,Brighton,97710,0,1,True
Patson Daka,FWD,Leicester,0,0.0,2023-02-19,0,Manchester United,90040,0,0,False
Patson Daka,FWD,Leicester,0,3.4,2023-04-08,32,Bournemouth,97022,0,1,True
Patson Daka,FWD,Leicester,0,0.0,2023-02-25,13,Arsenal,89700,0,1,True
Patson Daka,FWD,Leicester,0,0.0,2023-01-03,0,Fulham,106178,0,0,True
Patson Daka,FWD,Leicester,0,0.0,2023-03-04,0,Southampton,88567,0,0,False
Patson Daka,FWD,Leicester,0,0.0,2023-02-11,0,Tottenham,91924,0,0,True
Patson Daka,FWD,Leicester,0,0.0,2023-02-04,0,Aston Villa,95029,0,0,False
Patson Daka,FWD,Leicester,0,0.0,2023-01-14,0,Nottingham Forest,99768,0,0,False
Patson Daka,FWD,Leicester,1,6.1,2023-03-11,65,Chelsea,87414,1,7,True
Patson Daka,FWD,Leicester,0,1.5,2023-04-01,71,Crystal Palace,99985,1,2,False
Patson Daka,FWD,Leicester,0,0.4,2023-04-04,14,Aston Villa,99985,0,1,True
Patson Daka,FWD,Leicester,0,8.1,2023-04-22,90,Wolverhampton,92417,1,2,True
Patson Daka,FWD,Leicester,0,6.8,2022-09-17,73,Tottenham,76971,0,1,False
Patson Daka,FWD,Leicester,0,0.0,2023-04-15,3,Manchester City,93937,0,1,False
Patson Daka,FWD,Leicester,0,0.0,2022-08-27,0,Chelsea,87746,0,0,False
Patson Daka,FWD,Leicester,0,1.3,2022-09-01,3,Manchester United,79411,0,1,True
Patson Daka,FWD,Leicester,2,10.3,2022-09-04,90,Brighton,71351,0,11,False
Patson Daka,FWD,Leicester,0,3.7,2023-04-25,20,Leicester City,92754,0,1,False
Patson Daka,FWD,Leicester,0,3.0,2023-05-08,14,Fulham,90154,0,4,False
Patson Daka,FWD,Leicester,0,5.4,2022-10-03,28,Nottingham Forest,75653,0,5,True
Patson Daka,FWD,Leicester,0,0.0,2023-05-28,0,West Ham,89418,0,0,True
Patson Daka,FWD,Leicester,0,0.8,2023-05-15,29,Liverpool,89107,0,1,True
Patson Daka,FWD,Leicester,0,2.0,2023-05-01,29,Everton,91388,0,1,True
Patson Daka,FWD,Leicester,0,0.7,2023-05-22,27,Newcastle United,88751,0,1,False
