name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Bernd Leno,GK,Fulham,0,0,0.0,0,2022-08-06,0,Liverpool,0,0,0,116351,0,0,True
Bernd Leno,GK,Fulham,0,0,0.0,0,2022-08-13,0,Wolverhampton,0,0,0,129089,0,0,False
Bernd Leno,GK,Fulham,0,0,0.0,2,2022-08-20,90,Brentford,0,0,3,121123,0,2,True
Bernd Leno,GK,Fulham,3,1,0.0,0,2022-10-20,90,Aston Villa,0,0,6,171874,0,11,True
Bernd Leno,GK,Fulham,0,0,0.0,3,2022-10-09,90,West Ham,0,0,5,170686,0,2,False
Bernd Leno,GK,Fulham,0,0,0.0,2,2022-10-15,90,Bournemouth,0,0,4,178799,0,2,True
Bernd Leno,GK,Fulham,0,0,0.0,2,2022-10-23,90,Leicester City,0,0,3,173006,0,2,False
Bernd Leno,GK,Fulham,3,1,0.0,0,2022-10-29,90,Everton,0,0,4,171453,0,10,True
Bernd Leno,GK,Fulham,0,0,0.0,2,2022-11-05,90,Manchester City,0,0,3,172523,0,2,False
Bernd Leno,GK,Fulham,2,0,2.5776,2,2022-11-13,90,Manchester United,0,0,8,172422,1,5,True
Bernd Leno,GK,Fulham,0,1,0.3977,0,2022-12-26,90,Crystal Palace,0,0,0,199970,1,6,False
Bernd Leno,GK,Fulham,0,0,0.7941,1,2022-12-31,90,Southampton,0,0,2,222038,1,2,True
Bernd Leno,GK,Fulham,0,0,0.8957,1,2023-01-23,90,Tottenham,0,0,2,259831,1,2,True
Bernd Leno,GK,Fulham,3,1,2.2,0,2023-02-18,90,Brighton,0,0,7,280731,1,11,False
Bernd Leno,GK,Fulham,0,0,1.09,1,2023-04-08,90,West Ham,0,0,5,379403,1,3,True
Bernd Leno,GK,Fulham,0,0,0.8,1,2023-02-24,90,Wolverhampton,0,0,1,442547,1,2,True
Bernd Leno,GK,Fulham,0,0,2.34,3,2023-03-06,90,Brentford,0,0,3,384759,1,2,False
Bernd Leno,GK,Fulham,3,1,1.6855,0,2023-01-03,90,Leeds United,0,0,6,260929,1,10,False
Bernd Leno,GK,Fulham,0,0,2.1298,1,2023-01-12,90,Chelsea,0,0,9,260929,1,4,True
Bernd Leno,GK,Fulham,0,1,0.67,0,2023-02-11,90,Nottingham Forest,0,0,1,273675,1,6,True
Bernd Leno,GK,Fulham,0,1,1.54,0,2023-02-03,90,Chelsea,0,0,2,258793,1,6,False
Bernd Leno,GK,Fulham,0,0,2.1277,1,2023-01-15,90,Newcastle United,0,0,4,252553,1,3,False
Bernd Leno,GK,Fulham,0,0,2.38,3,2023-03-12,90,Arsenal,0,0,4,371508,1,2,True
Bernd Leno,GK,Fulham,0,0,2.32,2,2023-04-01,90,Bournemouth,0,0,4,363529,1,2,False
Bernd Leno,GK,Fulham,0,0,0.89,1,2023-04-22,90,Leicester City,0,0,2,454237,1,2,True
Bernd Leno,GK,Fulham,0,0,0.0,2,2022-09-16,90,Nottingham Forest,0,0,1,183836,0,1,False
Bernd Leno,GK,Fulham,0,0,1.31,1,2023-04-15,90,Everton,0,0,6,387301,1,3,False
Bernd Leno,GK,Fulham,0,0,0.97,1,2023-04-25,90,Aston Villa,0,0,2,413459,1,2,False
Bernd Leno,GK,Fulham,0,0,0.0,2,2022-08-27,90,Arsenal,0,0,6,120315,0,3,False
Bernd Leno,GK,Fulham,0,0,0.0,1,2022-08-30,90,Brighton,0,0,2,130735,0,2,True
Bernd Leno,GK,Fulham,1,0,2.84,3,2023-05-08,90,Leeds United,0,1,6,403014,1,9,True
Bernd Leno,GK,Fulham,0,0,0.0,2,2022-09-03,90,Tottenham,0,0,8,135461,0,3,False
Bernd Leno,GK,Fulham,2,1,0.25,0,2023-05-13,90,Southampton,0,0,1,406229,1,8,False
Bernd Leno,GK,Fulham,0,0,0.0,4,2022-10-01,90,Newcastle United,0,0,6,176437,0,2,True
Bernd Leno,GK,Fulham,0,0,2.71,2,2023-05-28,90,Manchester United,0,0,6,404640,1,3,False
Bernd Leno,GK,Fulham,0,0,2.59,2,2023-04-30,90,Manchester City,0,0,7,400036,1,3,True
Bernd Leno,GK,Fulham,0,0,1.73,1,2023-05-03,90,Liverpool,0,0,2,400036,1,2,False
Bernd Leno,GK,Fulham,0,0,1.62,2,2023-05-20,90,Crystal Palace,0,0,3,410634,1,2,True
