name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Son Heung-min,MID,Spurs,0,0,3,7.5,2023-03-18,90,Southampton,1107515,1,5,False
Son Heung-min,MID,Spurs,0,0,1,14.5,2022-08-06,90,Southampton,1929156,0,5,True
Son Heung-min,MID,Spurs,0,0,2,6.2,2022-08-14,78,Chelsea,1871246,0,2,False
Son Heung-min,MID,Spurs,0,0,2,3.9,2022-10-19,90,Manchester United,1453523,0,2,False
Son Heung-min,MID,Spurs,0,1,0,3.5,2022-08-20,75,Wolverhampton,1709937,0,3,True
Son Heung-min,MID,Spurs,0,1,0,8.2,2022-10-08,79,Brighton,1102122,0,6,False
Son Heung-min,MID,Spurs,0,1,0,10.9,2022-10-15,90,Everton,1267541,0,3,True
Son Heung-min,MID,Spurs,0,0,2,6.5,2022-10-23,90,Newcastle United,1128769,0,2,True
Son Heung-min,MID,Spurs,0,0,2,14.5,2022-10-29,90,Bournemouth,1078253,0,2,False
Son Heung-min,MID,Spurs,0,0,2,3.7,2022-12-26,90,Brentford,665966,1,2,False
Son Heung-min,MID,Spurs,0,0,0,0.0,2022-11-06,0,Liverpool,762269,0,0,True
Son Heung-min,MID,Spurs,0,0,2,5.6,2023-01-01,90,Aston Villa,655739,1,2,True
Son Heung-min,MID,Spurs,0,0,0,0.0,2022-11-12,0,Leicester City,656606,0,0,True
Son Heung-min,MID,Spurs,0,1,0,4.0,2023-01-23,75,Fulham,687518,1,5,False
Son Heung-min,MID,Spurs,0,0,1,6.4,2023-04-08,90,Brighton,720783,1,7,True
Son Heung-min,MID,Spurs,0,0,0,7.7,2023-02-19,22,West Ham,646525,0,6,True
Son Heung-min,MID,Spurs,0,0,0,1.7,2023-02-26,11,Chelsea,649722,0,1,True
Son Heung-min,MID,Spurs,0,0,1,7.7,2023-03-04,90,Wolverhampton,646718,1,2,False
Son Heung-min,MID,Spurs,0,1,0,8.9,2023-01-04,90,Crystal Palace,649677,1,8,False
Son Heung-min,MID,Spurs,0,0,4,1.1,2023-02-11,90,Leeds United,653218,1,2,False
Son Heung-min,MID,Spurs,0,1,0,2.5,2023-02-05,83,Manchester City,654390,1,3,True
Son Heung-min,MID,Spurs,0,0,2,5.6,2023-01-15,90,Arsenal,721546,1,2,True
Son Heung-min,MID,Spurs,0,0,4,3.7,2023-01-19,90,Manchester City,721546,1,2,False
Son Heung-min,MID,Spurs,2,0,1,16.7,2023-03-11,83,Nottingham Forest,641658,1,9,True
Son Heung-min,MID,Spurs,0,1,0,1.8,2023-04-03,81,Everton,748244,1,3,False
Son Heung-min,MID,Spurs,0,0,6,3.2,2023-04-23,82,Newcastle United,773980,1,2,False
Son Heung-min,MID,Spurs,2,0,3,13.9,2023-04-15,90,Bournemouth,743431,1,9,True
Son Heung-min,MID,Spurs,3,0,0,14.3,2022-09-17,31,Leeds United,1101949,0,19,True
Son Heung-min,MID,Spurs,1,0,2,0.0,2023-04-27,86,Manchester United,715444,1,8,True
Son Heung-min,MID,Spurs,0,1,0,5.9,2022-08-28,73,Nottingham Forest,1455914,0,3,False
Son Heung-min,MID,Spurs,0,1,0,3.1,2023-05-06,88,Crystal Palace,743413,1,3,True
Son Heung-min,MID,Spurs,0,0,1,4.0,2022-08-31,90,West Ham,1156313,0,2,False
Son Heung-min,MID,Spurs,0,0,1,13.6,2022-09-03,83,Fulham,961990,0,2,True
Son Heung-min,MID,Spurs,0,0,2,0.6,2023-05-13,90,Aston Villa,722386,1,2,False
Son Heung-min,MID,Spurs,0,0,1,0.0,2023-05-28,75,Leicester City,738748,1,5,False
Son Heung-min,MID,Spurs,0,0,3,1.9,2022-10-01,71,Arsenal,1189387,0,2,False
Son Heung-min,MID,Spurs,0,0,4,9.2,2023-04-30,90,Liverpool,679375,1,9,False
Son Heung-min,MID,Spurs,0,0,3,11.5,2023-05-20,90,Brentford,697939,1,2,True
